,Time,rep,exp,variable,value,value_J,csum,strain,inoc
1,0,A,Heat flow,A1,0,0,0,SAC042W,6
2,0.166666667,A,Heat flow,A1,0,0,0,SAC042W,6
3,0.333333333,A,Heat flow,A1,0,0,0,SAC042W,6
4,0.5,A,Heat flow,A1,0.125265184,5.80E-06,5.80E-06,SAC042W,6
5,0.666666667,A,Heat flow,A1,3.03596347,0.000140554,0.000146353,SAC042W,6
6,0.833333333,A,Heat flow,A1,6.261837458,0.0002899,0.000436253,SAC042W,6
7,1,A,Heat flow,A1,8.284872142,0.000383559,0.000819812,SAC042W,6
8,1.166666667,A,Heat flow,A1,9.654934892,0.000446988,0.0012668,SAC042W,6
9,1.333333333,A,Heat flow,A1,11.393917,0.000527496,0.001794296,SAC042W,6
10,1.5,A,Heat flow,A1,13.92585552,0.000644716,0.002439011,SAC042W,6
11,1.666666667,A,Heat flow,A1,17.2813102,0.000800061,0.003239072,SAC042W,6
12,1.833333333,A,Heat flow,A1,21.23583839,0.000983141,0.004222213,SAC042W,6
13,2,A,Heat flow,A1,25.84679632,0.001196611,0.005418824,SAC042W,6
14,2.166666667,A,Heat flow,A1,31.67502964,0.001466437,0.00688526,SAC042W,6
15,2.333333333,A,Heat flow,A1,38.31452915,0.001773821,0.008659081,SAC042W,6
16,2.5,A,Heat flow,A1,45.8651219,0.002123385,0.010782466,SAC042W,6
17,2.666666667,A,Heat flow,A1,51.94544486,0.002404882,0.013187348,SAC042W,6
18,2.833333333,A,Heat flow,A1,58.88991913,0.002726385,0.015913733,SAC042W,6
19,3,A,Heat flow,A1,65.26346946,0.003021457,0.01893519,SAC042W,6
20,3.166666667,A,Heat flow,A1,71.09736939,0.003291545,0.022226735,SAC042W,6
21,3.333333333,A,Heat flow,A1,76.66451788,0.003549283,0.025776018,SAC042W,6
22,3.5,A,Heat flow,A1,81.30817626,0.003764267,0.029540286,SAC042W,6
23,3.666666667,A,Heat flow,A1,86.25965916,0.003993503,0.033533788,SAC042W,6
24,3.833333333,A,Heat flow,A1,88.45019545,0.004094916,0.037628705,SAC042W,6
25,4,A,Heat flow,A1,90.5005504,0.00418984,0.041818545,SAC042W,6
26,4.166666667,A,Heat flow,A1,90.99395816,0.004212683,0.046031228,SAC042W,6
27,4.333333333,A,Heat flow,A1,91.99013363,0.004258802,0.050290031,SAC042W,6
28,4.5,A,Heat flow,A1,92.47566588,0.004281281,0.054571312,SAC042W,6
29,4.666666667,A,Heat flow,A1,91.18664671,0.004221604,0.058792916,SAC042W,6
30,4.833333333,A,Heat flow,A1,89.74042041,0.004154649,0.062947565,SAC042W,6
31,5,A,Heat flow,A1,87.27219232,0.004040379,0.066987944,SAC042W,6
32,5.166666667,A,Heat flow,A1,85.34313251,0.003951071,0.070939015,SAC042W,6
33,5.333333333,A,Heat flow,A1,82.26386606,0.003808512,0.074747527,SAC042W,6
34,5.5,A,Heat flow,A1,79.90465887,0.00369929,0.078446817,SAC042W,6
35,5.666666667,A,Heat flow,A1,78.11896641,0.003616619,0.082063436,SAC042W,6
36,5.833333333,A,Heat flow,A1,75.4485257,0.003492987,0.085556423,SAC042W,6
37,6,A,Heat flow,A1,72.54560761,0.003358593,0.088915016,SAC042W,6
38,6.166666667,A,Heat flow,A1,69.5174631,0.003218401,0.092133417,SAC042W,6
39,6.333333333,A,Heat flow,A1,65.95622733,0.003053529,0.095186946,SAC042W,6
40,6.5,A,Heat flow,A1,62.06975806,0.0028736,0.098060546,SAC042W,6
41,6.666666667,A,Heat flow,A1,58.10809616,0.00269019,0.100750736,SAC042W,6
42,6.833333333,A,Heat flow,A1,54.44925386,0.002520799,0.103271535,SAC042W,6
43,7,A,Heat flow,A1,51.5609878,0.002387083,0.105658617,SAC042W,6
44,7.166666667,A,Heat flow,A1,49.21530674,0.002278486,0.107937104,SAC042W,6
45,7.333333333,A,Heat flow,A1,47.37890988,0.002193468,0.110130572,SAC042W,6
46,7.5,A,Heat flow,A1,46.16478162,0.002137258,0.11226783,SAC042W,6
47,7.666666667,A,Heat flow,A1,45.09477687,0.002087721,0.114355551,SAC042W,6
48,7.833333333,A,Heat flow,A1,43.83832753,0.002029552,0.116385104,SAC042W,6
49,8,A,Heat flow,A1,42.20616584,0.001953989,0.118339093,SAC042W,6
50,8.166666667,A,Heat flow,A1,40.25996131,0.001863887,0.12020298,SAC042W,6
51,8.333333333,A,Heat flow,A1,38.45152471,0.001780163,0.121983143,SAC042W,6
52,8.5,A,Heat flow,A1,36.83612391,0.001705376,0.123688519,SAC042W,6
53,8.666666667,A,Heat flow,A1,35.28298034,0.001633471,0.12532199,SAC042W,6
54,8.833333333,A,Heat flow,A1,33.74795146,0.001562405,0.126884396,SAC042W,6
55,9,A,Heat flow,A1,32.4021342,0.001500099,0.128384494,SAC042W,6
56,9.166666667,A,Heat flow,A1,31.36679003,0.001452166,0.129836661,SAC042W,6
57,9.333333333,A,Heat flow,A1,30.57269997,0.001415403,0.131252063,SAC042W,6
58,9.5,A,Heat flow,A1,29.91247219,0.001384837,0.1326369,SAC042W,6
59,9.666666667,A,Heat flow,A1,29.33442733,0.001358075,0.133994975,SAC042W,6
60,9.833333333,A,Heat flow,A1,28.77796105,0.001332313,0.135327288,SAC042W,6
61,10,A,Heat flow,A1,28.23474149,0.001307164,0.136634452,SAC042W,6
62,10.16666667,A,Heat flow,A1,27.72148051,0.001283402,0.137917854,SAC042W,6
63,10.33333333,A,Heat flow,A1,27.26296176,0.001262174,0.139180028,SAC042W,6
64,10.5,A,Heat flow,A1,26.88870684,0.001244848,0.140424876,SAC042W,6
65,10.66666667,A,Heat flow,A1,26.49340189,0.001226546,0.141651422,SAC042W,6
66,10.83333333,A,Heat flow,A1,26.14333917,0.00121034,0.142861762,SAC042W,6
67,11,A,Heat flow,A1,25.94048942,0.001200949,0.144062711,SAC042W,6
68,11.16666667,A,Heat flow,A1,25.63343626,0.001186733,0.145249444,SAC042W,6
69,11.33333333,A,Heat flow,A1,25.37949443,0.001174977,0.14642442,SAC042W,6
70,11.5,A,Heat flow,A1,25.17778823,0.001165638,0.147590059,SAC042W,6
71,11.66666667,A,Heat flow,A1,24.99998597,0.001157407,0.148747465,SAC042W,6
72,11.83333333,A,Heat flow,A1,24.80500274,0.00114838,0.149895845,SAC042W,6
73,12,A,Heat flow,A1,24.61192709,0.001139441,0.151035286,SAC042W,6
74,12.16666667,A,Heat flow,A1,24.37003419,0.001128242,0.152163529,SAC042W,6
75,12.33333333,A,Heat flow,A1,24.13081638,0.001117167,0.153280696,SAC042W,6
76,12.5,A,Heat flow,A1,23.93835153,0.001108257,0.154388953,SAC042W,6
77,12.66666667,A,Heat flow,A1,23.70044281,0.001097243,0.155486196,SAC042W,6
78,12.83333333,A,Heat flow,A1,23.4593198,0.00108608,0.156572275,SAC042W,6
79,13,A,Heat flow,A1,23.15197931,0.001071851,0.157644126,SAC042W,6
80,13.16666667,A,Heat flow,A1,22.90181451,0.001060269,0.158704396,SAC042W,6
81,13.33333333,A,Heat flow,A1,22.59058927,0.001045861,0.159750256,SAC042W,6
82,13.5,A,Heat flow,A1,22.29230318,0.001032051,0.160782307,SAC042W,6
83,13.66666667,A,Heat flow,A1,22.02127867,0.001019504,0.161801811,SAC042W,6
84,13.83333333,A,Heat flow,A1,21.76721632,0.001007741,0.162809552,SAC042W,6
85,14,A,Heat flow,A1,21.49706986,0.000995235,0.163804787,SAC042W,6
86,14.16666667,A,Heat flow,A1,21.3027912,0.00098624,0.164791027,SAC042W,6
87,14.33333333,A,Heat flow,A1,21.04011084,0.000974079,0.165765107,SAC042W,6
88,14.5,A,Heat flow,A1,20.88146091,0.000966734,0.166731841,SAC042W,6
89,14.66666667,A,Heat flow,A1,20.67949497,0.000957384,0.167689225,SAC042W,6
90,14.83333333,A,Heat flow,A1,20.5135134,0.0009497,0.168638925,SAC042W,6
91,15,A,Heat flow,A1,20.31093843,0.000940321,0.169579246,SAC042W,6
92,15.16666667,A,Heat flow,A1,20.08125994,0.000929688,0.170508934,SAC042W,6
93,15.33333333,A,Heat flow,A1,19.89878834,0.00092124,0.171430174,SAC042W,6
94,15.5,A,Heat flow,A1,19.74184043,0.000913974,0.172344148,SAC042W,6
95,15.66666667,A,Heat flow,A1,19.54342469,0.000904788,0.173248936,SAC042W,6
96,15.83333333,A,Heat flow,A1,19.34085219,0.00089541,0.174144346,SAC042W,6
97,16,A,Heat flow,A1,19.21275436,0.000889479,0.175033825,SAC042W,6
98,16.16666667,A,Heat flow,A1,19.06790524,0.000882773,0.175916599,SAC042W,6
99,16.33333333,A,Heat flow,A1,18.87475205,0.000873831,0.17679043,SAC042W,6
100,16.5,A,Heat flow,A1,18.73314245,0.000867275,0.177657705,SAC042W,6
101,16.66666667,A,Heat flow,A1,18.56991104,0.000859718,0.178517423,SAC042W,6
102,16.83333333,A,Heat flow,A1,18.41777903,0.000852675,0.179370098,SAC042W,6
103,17,A,Heat flow,A1,18.25588863,0.00084518,0.180215278,SAC042W,6
104,17.16666667,A,Heat flow,A1,18.10964442,0.000838409,0.181053688,SAC042W,6
105,17.33333333,A,Heat flow,A1,17.97081601,0.000831982,0.18188567,SAC042W,6
106,17.5,A,Heat flow,A1,17.81572994,0.000824802,0.182710472,SAC042W,6
107,17.66666667,A,Heat flow,A1,17.71377003,0.000820082,0.183530554,SAC042W,6
108,17.83333333,A,Heat flow,A1,17.56852205,0.000813358,0.184343912,SAC042W,6
109,18,A,Heat flow,A1,17.43954326,0.000807386,0.185151298,SAC042W,6
110,18.16666667,A,Heat flow,A1,17.3221181,0.00080195,0.185953248,SAC042W,6
111,18.33333333,A,Heat flow,A1,17.17624082,0.000795196,0.186748444,SAC042W,6
112,18.5,A,Heat flow,A1,17.02798979,0.000788333,0.187536777,SAC042W,6
113,18.66666667,A,Heat flow,A1,16.95536083,0.00078497,0.188321747,SAC042W,6
114,18.83333333,A,Heat flow,A1,16.7868599,0.000777169,0.189098917,SAC042W,6
115,19,A,Heat flow,A1,16.70477281,0.000773369,0.189872286,SAC042W,6
116,19.16666667,A,Heat flow,A1,16.59818867,0.000768435,0.190640721,SAC042W,6
117,19.33333333,A,Heat flow,A1,16.45921785,0.000762001,0.191402721,SAC042W,6
118,19.5,A,Heat flow,A1,16.30991309,0.000755089,0.19215781,SAC042W,6
119,19.66666667,A,Heat flow,A1,16.27108784,0.000753291,0.192911101,SAC042W,6
120,19.83333333,A,Heat flow,A1,16.18322639,0.000749223,0.193660325,SAC042W,6
121,20,A,Heat flow,A1,16.12342052,0.000746455,0.194406779,SAC042W,6
122,20.16666667,A,Heat flow,A1,16.01748729,0.00074155,0.19514833,SAC042W,6
123,20.33333333,A,Heat flow,A1,15.94832557,0.000738348,0.195886678,SAC042W,6
124,20.5,A,Heat flow,A1,15.83502519,0.000733103,0.196619781,SAC042W,6
125,20.66666667,A,Heat flow,A1,15.78972709,0.000731006,0.197350787,SAC042W,6
126,20.83333333,A,Heat flow,A1,15.70637174,0.000727147,0.198077934,SAC042W,6
127,21,A,Heat flow,A1,15.70920729,0.000727278,0.198805212,SAC042W,6
128,21.16666667,A,Heat flow,A1,15.63539507,0.000723861,0.199529073,SAC042W,6
129,21.33333333,A,Heat flow,A1,15.58370087,0.000721468,0.20025054,SAC042W,6
130,21.5,A,Heat flow,A1,15.48320674,0.000716815,0.200967355,SAC042W,6
131,21.66666667,A,Heat flow,A1,15.44213764,0.000714914,0.201682269,SAC042W,6
132,21.83333333,A,Heat flow,A1,15.32885704,0.000709669,0.202391939,SAC042W,6
133,22,A,Heat flow,A1,15.37621215,0.000711862,0.2031038,SAC042W,6
134,22.16666667,A,Heat flow,A1,15.29653822,0.000708173,0.203811973,SAC042W,6
135,22.33333333,A,Heat flow,A1,15.28026905,0.00070742,0.204519393,SAC042W,6
136,22.5,A,Heat flow,A1,15.21833382,0.000704552,0.205223946,SAC042W,6
137,22.66666667,A,Heat flow,A1,15.17613152,0.000702599,0.205926544,SAC042W,6
138,22.83333333,A,Heat flow,A1,15.09992707,0.000699071,0.206625615,SAC042W,6
139,23,A,Heat flow,A1,15.05606782,0.00069704,0.207322655,SAC042W,6
140,23.16666667,A,Heat flow,A1,14.98750783,0.000693866,0.208016521,SAC042W,6
141,0,B,Heat flow,A1,0,0,0,SAC042W,6
142,0.166666667,B,Heat flow,A1,0,0,0,SAC042W,6
143,0.333333333,B,Heat flow,A1,0,0,0,SAC042W,6
144,0.5,B,Heat flow,A1,0.054561064,2.53E-06,2.53E-06,SAC042W,6
145,0.666666667,B,Heat flow,A1,1.592779594,7.37E-05,7.63E-05,SAC042W,6
146,0.833333333,B,Heat flow,A1,3.296397445,0.000152611,0.000228877,SAC042W,6
147,1,B,Heat flow,A1,4.290851261,0.000198651,0.000427527,SAC042W,6
148,1.166666667,B,Heat flow,A1,4.860275146,0.000225013,0.00065254,SAC042W,6
149,1.333333333,B,Heat flow,A1,5.649782873,0.000261564,0.000914104,SAC042W,6
150,1.5,B,Heat flow,A1,6.991607402,0.000323686,0.00123779,SAC042W,6
151,1.666666667,B,Heat flow,A1,8.654410974,0.000400667,0.001638457,SAC042W,6
152,1.833333333,B,Heat flow,A1,10.79529213,0.000499782,0.002138239,SAC042W,6
153,2,B,Heat flow,A1,13.70369775,0.00063443,0.002772669,SAC042W,6
154,2.166666667,B,Heat flow,A1,17.2380894,0.00079806,0.003570729,SAC042W,6
155,2.333333333,B,Heat flow,A1,20.99134626,0.000971822,0.004542551,SAC042W,6
156,2.5,B,Heat flow,A1,25.3974699,0.001175809,0.005718359,SAC042W,6
157,2.666666667,B,Heat flow,A1,29.75839762,0.001377704,0.007096063,SAC042W,6
158,2.833333333,B,Heat flow,A1,34.62313833,0.001602923,0.008698986,SAC042W,6
159,3,B,Heat flow,A1,40.03503323,0.001853474,0.01055246,SAC042W,6
160,3.166666667,B,Heat flow,A1,45.0953259,0.002087747,0.012640206,SAC042W,6
161,3.333333333,B,Heat flow,A1,50.50579642,0.002338231,0.014978438,SAC042W,6
162,3.5,B,Heat flow,A1,55.0053959,0.002546546,0.017524984,SAC042W,6
163,3.666666667,B,Heat flow,A1,58.98343228,0.002730714,0.020255698,SAC042W,6
164,3.833333333,B,Heat flow,A1,63.16421199,0.002924269,0.023179967,SAC042W,6
165,4,B,Heat flow,A1,67.11360272,0.003107111,0.026287078,SAC042W,6
166,4.166666667,B,Heat flow,A1,69.44493541,0.003215043,0.029502122,SAC042W,6
167,4.333333333,B,Heat flow,A1,71.08853238,0.003291136,0.032793258,SAC042W,6
168,4.5,B,Heat flow,A1,71.95200139,0.003331111,0.036124369,SAC042W,6
169,4.666666667,B,Heat flow,A1,72.12792139,0.003339256,0.039463624,SAC042W,6
170,4.833333333,B,Heat flow,A1,71.42475265,0.003306702,0.042770326,SAC042W,6
171,5,B,Heat flow,A1,70.42228737,0.003260291,0.046030617,SAC042W,6
172,5.166666667,B,Heat flow,A1,69.2767336,0.003207256,0.049237873,SAC042W,6
173,5.333333333,B,Heat flow,A1,66.65711082,0.003085977,0.05232385,SAC042W,6
174,5.5,B,Heat flow,A1,66.15019676,0.003062509,0.05538636,SAC042W,6
175,5.666666667,B,Heat flow,A1,65.61750687,0.003037848,0.058424207,SAC042W,6
176,5.833333333,B,Heat flow,A1,64.68256083,0.002994563,0.06141877,SAC042W,6
177,6,B,Heat flow,A1,63.37020013,0.002933806,0.064352576,SAC042W,6
178,6.166666667,B,Heat flow,A1,61.89897154,0.002865693,0.067218269,SAC042W,6
179,6.333333333,B,Heat flow,A1,60.17067588,0.002785679,0.070003948,SAC042W,6
180,6.5,B,Heat flow,A1,58.08287677,0.002689022,0.07269297,SAC042W,6
181,6.666666667,B,Heat flow,A1,55.64573508,0.002576191,0.075269162,SAC042W,6
182,6.833333333,B,Heat flow,A1,52.95495456,0.002451618,0.07772078,SAC042W,6
183,7,B,Heat flow,A1,49.68037625,0.002300017,0.080020797,SAC042W,6
184,7.166666667,B,Heat flow,A1,46.08304171,0.002133474,0.082154272,SAC042W,6
185,7.333333333,B,Heat flow,A1,42.88390048,0.001985366,0.084139637,SAC042W,6
186,7.5,B,Heat flow,A1,41.34834799,0.001914275,0.086053913,SAC042W,6
187,7.666666667,B,Heat flow,A1,40.50805221,0.001875373,0.087929286,SAC042W,6
188,7.833333333,B,Heat flow,A1,39.84802145,0.001844816,0.089774101,SAC042W,6
189,8,B,Heat flow,A1,39.18578571,0.001814157,0.091588258,SAC042W,6
190,8.166666667,B,Heat flow,A1,38.50800136,0.001782778,0.093371036,SAC042W,6
191,8.333333333,B,Heat flow,A1,37.68110402,0.001744496,0.095115531,SAC042W,6
192,8.5,B,Heat flow,A1,36.32502807,0.001681714,0.096797246,SAC042W,6
193,8.666666667,B,Heat flow,A1,34.38020512,0.001591676,0.098388922,SAC042W,6
194,8.833333333,B,Heat flow,A1,32.23640657,0.001492426,0.099881348,SAC042W,6
195,9,B,Heat flow,A1,30.43678261,0.00140911,0.101290458,SAC042W,6
196,9.166666667,B,Heat flow,A1,28.95518744,0.001340518,0.102630976,SAC042W,6
197,9.333333333,B,Heat flow,A1,27.55621723,0.001275751,0.103906727,SAC042W,6
198,9.5,B,Heat flow,A1,26.42211928,0.001223246,0.105129973,SAC042W,6
199,9.666666667,B,Heat flow,A1,25.34633098,0.001173441,0.106303415,SAC042W,6
200,9.833333333,B,Heat flow,A1,24.42945224,0.001130993,0.107434408,SAC042W,6
201,10,B,Heat flow,A1,23.45306983,0.00108579,0.108520198,SAC042W,6
202,10.16666667,B,Heat flow,A1,22.6491823,0.001048573,0.109568771,SAC042W,6
203,10.33333333,B,Heat flow,A1,21.97479532,0.001017352,0.110586123,SAC042W,6
204,10.5,B,Heat flow,A1,21.32790354,0.000987403,0.111573526,SAC042W,6
205,10.66666667,B,Heat flow,A1,20.72086144,0.000959299,0.112532825,SAC042W,6
206,10.83333333,B,Heat flow,A1,20.12347404,0.000931642,0.113464467,SAC042W,6
207,11,B,Heat flow,A1,19.57794621,0.000906386,0.114370854,SAC042W,6
208,11.16666667,B,Heat flow,A1,19.10857627,0.000884656,0.11525551,SAC042W,6
209,11.33333333,B,Heat flow,A1,18.70358931,0.000865907,0.116121417,SAC042W,6
210,11.5,B,Heat flow,A1,18.4283655,0.000853165,0.116974582,SAC042W,6
211,11.66666667,B,Heat flow,A1,18.13903678,0.00083977,0.117814352,SAC042W,6
212,11.83333333,B,Heat flow,A1,17.86550295,0.000827107,0.118641459,SAC042W,6
213,12,B,Heat flow,A1,17.62120385,0.000815796,0.119457255,SAC042W,6
214,12.16666667,B,Heat flow,A1,17.37037525,0.000804184,0.120261439,SAC042W,6
215,12.33333333,B,Heat flow,A1,17.21824333,0.000797141,0.12105858,SAC042W,6
216,12.5,B,Heat flow,A1,17.02873104,0.000788367,0.121846948,SAC042W,6
217,12.66666667,B,Heat flow,A1,16.85595996,0.000780369,0.122627316,SAC042W,6
218,12.83333333,B,Heat flow,A1,16.74542273,0.000775251,0.123402567,SAC042W,6
219,13,B,Heat flow,A1,16.59723146,0.00076839,0.124170957,SAC042W,6
220,13.16666667,B,Heat flow,A1,16.47924379,0.000762928,0.124933885,SAC042W,6
221,13.33333333,B,Heat flow,A1,16.28521611,0.000753945,0.125687831,SAC042W,6
222,13.5,B,Heat flow,A1,16.21323478,0.000750613,0.126438443,SAC042W,6
223,13.66666667,B,Heat flow,A1,16.05748449,0.000743402,0.127181845,SAC042W,6
224,13.83333333,B,Heat flow,A1,15.94890759,0.000738375,0.127920221,SAC042W,6
225,14,B,Heat flow,A1,15.82243686,0.00073252,0.128652741,SAC042W,6
226,14.16666667,B,Heat flow,A1,15.71520336,0.000727556,0.129380297,SAC042W,6
227,14.33333333,B,Heat flow,A1,15.61272276,0.000722811,0.130103108,SAC042W,6
228,14.5,B,Heat flow,A1,15.45689003,0.000715597,0.130818705,SAC042W,6
229,14.66666667,B,Heat flow,A1,15.33544735,0.000709974,0.131528679,SAC042W,6
230,14.83333333,B,Heat flow,A1,15.19667919,0.00070355,0.132232229,SAC042W,6
231,15,B,Heat flow,A1,14.99900376,0.000694398,0.132926627,SAC042W,6
232,15.16666667,B,Heat flow,A1,14.79194598,0.000684812,0.13361144,SAC042W,6
233,15.33333333,B,Heat flow,A1,14.58975324,0.000675452,0.134286891,SAC042W,6
234,15.5,B,Heat flow,A1,14.34453366,0.000664099,0.13495099,SAC042W,6
235,15.66666667,B,Heat flow,A1,14.10430417,0.000652977,0.135603967,SAC042W,6
236,15.83333333,B,Heat flow,A1,13.83803807,0.00064065,0.136244617,SAC042W,6
237,16,B,Heat flow,A1,13.57079307,0.000628277,0.136872894,SAC042W,6
238,16.16666667,B,Heat flow,A1,13.33788104,0.000617494,0.137490389,SAC042W,6
239,16.33333333,B,Heat flow,A1,13.09188593,0.000606106,0.138096495,SAC042W,6
240,16.5,B,Heat flow,A1,12.8834083,0.000596454,0.138692949,SAC042W,6
241,16.66666667,B,Heat flow,A1,12.67201655,0.000586667,0.139279616,SAC042W,6
242,16.83333333,B,Heat flow,A1,12.52446336,0.000579836,0.139859453,SAC042W,6
243,17,B,Heat flow,A1,12.30137469,0.000569508,0.140428961,SAC042W,6
244,17.16666667,B,Heat flow,A1,12.17663857,0.000563733,0.140992694,SAC042W,6
245,17.33333333,B,Heat flow,A1,12.02102158,0.000556529,0.141549223,SAC042W,6
246,17.5,B,Heat flow,A1,11.80744883,0.000546641,0.142095864,SAC042W,6
247,17.66666667,B,Heat flow,A1,11.70330394,0.00054182,0.142637683,SAC042W,6
248,17.83333333,B,Heat flow,A1,11.55719099,0.000535055,0.143172739,SAC042W,6
249,18,B,Heat flow,A1,11.44509794,0.000529866,0.143702604,SAC042W,6
250,18.16666667,B,Heat flow,A1,11.2770245,0.000522084,0.144224689,SAC042W,6
251,18.33333333,B,Heat flow,A1,11.17738266,0.000517471,0.14474216,SAC042W,6
252,18.5,B,Heat flow,A1,11.0178025,0.000510083,0.145252244,SAC042W,6
253,18.66666667,B,Heat flow,A1,10.92453052,0.000505765,0.145758009,SAC042W,6
254,18.83333333,B,Heat flow,A1,10.79636693,0.000499832,0.146257841,SAC042W,6
255,19,B,Heat flow,A1,10.69174905,0.000494988,0.146752829,SAC042W,6
256,19.16666667,B,Heat flow,A1,10.60769618,0.000491097,0.147243926,SAC042W,6
257,19.33333333,B,Heat flow,A1,10.50318586,0.000486259,0.147730185,SAC042W,6
258,19.5,B,Heat flow,A1,10.38985674,0.000481012,0.148211197,SAC042W,6
259,19.66666667,B,Heat flow,A1,10.27679336,0.000475777,0.148686974,SAC042W,6
260,19.83333333,B,Heat flow,A1,10.19365363,0.000471928,0.149158902,SAC042W,6
261,20,B,Heat flow,A1,10.11678376,0.00046837,0.149627272,SAC042W,6
262,20.16666667,B,Heat flow,A1,10.01531041,0.000463672,0.150090944,SAC042W,6
263,20.33333333,B,Heat flow,A1,9.984828266,0.000462261,0.150553204,SAC042W,6
264,20.5,B,Heat flow,A1,9.883079873,0.00045755,0.151010754,SAC042W,6
265,20.66666667,B,Heat flow,A1,9.832376139,0.000455203,0.151465957,SAC042W,6
266,20.83333333,B,Heat flow,A1,9.754114902,0.000451579,0.151917536,SAC042W,6
267,21,B,Heat flow,A1,9.709800452,0.000449528,0.152367064,SAC042W,6
268,21.16666667,B,Heat flow,A1,9.660133847,0.000447228,0.152814293,SAC042W,6
269,21.33333333,B,Heat flow,A1,9.635554945,0.000446091,0.153260383,SAC042W,6
270,21.5,B,Heat flow,A1,9.511494889,0.000440347,0.15370073,SAC042W,6
271,21.66666667,B,Heat flow,A1,9.498282635,0.000439735,0.154140465,SAC042W,6
272,21.83333333,B,Heat flow,A1,9.428942489,0.000436525,0.154576991,SAC042W,6
273,22,B,Heat flow,A1,9.361984207,0.000433425,0.155010416,SAC042W,6
274,22.16666667,B,Heat flow,A1,9.300631657,0.000430585,0.155441001,SAC042W,6
275,22.33333333,B,Heat flow,A1,9.286432294,0.000429927,0.155870928,SAC042W,6
276,22.5,B,Heat flow,A1,9.210387322,0.000426407,0.156297335,SAC042W,6
277,22.66666667,B,Heat flow,A1,9.191265403,0.000425522,0.156722856,SAC042W,6
278,22.83333333,B,Heat flow,A1,9.105445359,0.000421548,0.157144405,SAC042W,6
279,23,B,Heat flow,A1,9.055531007,0.000419238,0.157563642,SAC042W,6
280,23.16666667,B,Heat flow,A1,8.989452775,0.000416178,0.157979821,SAC042W,6
281,0,C,Heat flow,A1,0,0,0,SAC042W,6
282,0.166666667,C,Heat flow,A1,0,0,0,SAC042W,6
283,0.333333333,C,Heat flow,A1,0,0,0,SAC042W,6
284,0.5,C,Heat flow,A1,0.148945647,6.90E-06,6.90E-06,SAC042W,6
285,0.666666667,C,Heat flow,A1,2.483354554,0.00011497,0.000121866,SAC042W,6
286,0.833333333,C,Heat flow,A1,5.20155739,0.000240813,0.000362679,SAC042W,6
287,1,C,Heat flow,A1,7.83830283,0.000362884,0.000725563,SAC042W,6
288,1.166666667,C,Heat flow,A1,8.981063154,0.00041579,0.001141353,SAC042W,6
289,1.333333333,C,Heat flow,A1,10.11570303,0.00046832,0.001609673,SAC042W,6
290,1.5,C,Heat flow,A1,11.70655419,0.00054197,0.002151643,SAC042W,6
291,1.666666667,C,Heat flow,A1,14.02644712,0.000649373,0.002801015,SAC042W,6
292,1.833333333,C,Heat flow,A1,17.11238345,0.00079224,0.003593255,SAC042W,6
293,2,C,Heat flow,A1,20.83752906,0.0009647,0.004557956,SAC042W,6
294,2.166666667,C,Heat flow,A1,25.16406247,0.001165003,0.005722958,SAC042W,6
295,2.333333333,C,Heat flow,A1,29.40077294,0.001361147,0.007084105,SAC042W,6
296,2.5,C,Heat flow,A1,34.33838016,0.00158974,0.008673845,SAC042W,6
297,2.666666667,C,Heat flow,A1,39.47959879,0.001827759,0.010501604,SAC042W,6
298,2.833333333,C,Heat flow,A1,44.68911265,0.00206894,0.012570545,SAC042W,6
299,3,C,Heat flow,A1,49.82829385,0.002306865,0.01487741,SAC042W,6
300,3.166666667,C,Heat flow,A1,54.30337696,0.002514045,0.017391455,SAC042W,6
301,3.333333333,C,Heat flow,A1,58.74414291,0.002719636,0.020111092,SAC042W,6
302,3.5,C,Heat flow,A1,62.73916314,0.002904591,0.023015683,SAC042W,6
303,3.666666667,C,Heat flow,A1,66.09231901,0.00305983,0.026075512,SAC042W,6
304,3.833333333,C,Heat flow,A1,69.21746241,0.003204512,0.029280024,SAC042W,6
305,4,C,Heat flow,A1,71.85158289,0.003326462,0.032606487,SAC042W,6
306,4.166666667,C,Heat flow,A1,73.21666959,0.003389661,0.035996147,SAC042W,6
307,4.333333333,C,Heat flow,A1,73.44700547,0.003400324,0.039396471,SAC042W,6
308,4.5,C,Heat flow,A1,73.9765643,0.003424841,0.042821312,SAC042W,6
309,4.666666667,C,Heat flow,A1,74.65579093,0.003456287,0.046277599,SAC042W,6
310,4.833333333,C,Heat flow,A1,74.86614606,0.003466025,0.049743624,SAC042W,6
311,5,C,Heat flow,A1,74.52761536,0.003450353,0.053193977,SAC042W,6
312,5.166666667,C,Heat flow,A1,73.87830808,0.003420292,0.056614269,SAC042W,6
313,5.333333333,C,Heat flow,A1,72.23719529,0.003344315,0.059958584,SAC042W,6
314,5.5,C,Heat flow,A1,70.30274907,0.003254757,0.06321334,SAC042W,6
315,5.666666667,C,Heat flow,A1,69.06015956,0.00319723,0.06641057,SAC042W,6
316,5.833333333,C,Heat flow,A1,68.08183509,0.003151937,0.069562507,SAC042W,6
317,6,C,Heat flow,A1,66.81050662,0.003093079,0.072655586,SAC042W,6
318,6.166666667,C,Heat flow,A1,65.38900309,0.003027269,0.075682854,SAC042W,6
319,6.333333333,C,Heat flow,A1,64.15726433,0.002970244,0.078653098,SAC042W,6
