Time	A1	A2	A3	A4	A5	B1	B2	B3	B4	B5	C1	C2	C3	C4	C5	D1	D2	D3	D4	D5	rep	exp
12600	81.30817626	30.43707184	5.607694478	1.791668527	0.986848227	18.64433652	10.02348544	2.319348368	0.675264219	-0.154802122	37.07142255	15.93546754	7.941991528	0.923646281	1.312932548	41.41733782	16.32166778	9.693285092	2.029414952	3.080074051	A	CS
13200	86.25965916	35.29942646	7.270194827	2.307086232	1.099763999	20.68537552	11.19175705	3.049297635	0.849202876	-0.176929143	40.58821209	18.41621892	8.249080932	1.455311687	1.442207928	42.83157769	18.93154875	10.64858396	2.602778635	3.212395604	A	CS
13800	88.45019545	40.21877315	8.347063069	3.049199671	1.234092376	22.950956	12.77068586	3.869329753	0.990224645	-0.154534695	43.56053964	21.41909679	8.844407153	2.205688804	1.596808753	44.87612137	21.94402212	11.14295405	3.273098182	3.290826029	A	CS
14400	90.5005504	45.24318123	9.39596861	3.971066468	1.382480531	25.19176291	13.96249341	4.90461727	1.215578278	-0.159118768	47.37622615	24.42254425	9.659882037	3.233471537	1.760572019	46.32503173	24.09572357	11.90729136	3.926253976	3.482326725	A	CS
15000	90.99395816	50.80089876	10.98208569	5.278282872	1.599337989	27.09291487	15.44339385	6.180048157	1.461340388	-0.112456319	50.53012653	27.74019737	10.83403805	4.383392079	2.042126647	47.61698352	26.72385916	13.28092667	4.873147824	3.680248552	A	CS
15600	91.99013363	55.42818493	13.57323519	7.00341082	1.872100915	29.2709711	16.81400712	7.748499971	1.790266642	-0.099654159	53.9044006	30.69585665	12.22314725	5.549402988	2.278919011	48.57387228	29.65263586	15.06132136	5.931575569	3.889666008	A	CS
16200	92.47566588	60.33575042	16.18484316	8.978952328	2.160803486	31.12960597	18.28649694	9.304562205	2.184813395	-0.027116586	56.60570831	33.03938102	13.92410219	6.268785923	2.678913367	50.10408274	32.6069413	17.01371014	6.94006723	4.199150389	A	CS
16800	91.18664671	65.25704203	19.08910724	10.43161692	2.586778329	33.2744997	19.76362745	10.35798067	2.570785906	0.018595487	59.44737227	35.0502498	15.75950463	6.67915124	3.143527553	50.65099056	34.77092127	19.15963269	7.834546197	4.6479607	A	CS
17400	89.74042041	69.54628683	22.79563676	11.43075099	3.126876706	35.4952707	21.53331969	11.1576158	3.042203578	0.024323946	60.48923211	37.30785891	17.85530531	7.309254638	3.749324279	51.40246299	37.6135593	21.20367158	8.743246453	5.191360472	A	CS
18000	87.27219232	72.89168143	26.56902763	12.78254122	3.738280598	37.85450611	23.13500006	12.17284205	3.72994317	0.105356491	60.73008085	39.42010901	20.19392979	8.217992642	4.702158253	52.18016819	40.05834786	23.68624674	9.75176699	5.817277427	A	CS
18600	85.34313251	75.17727464	30.81137602	14.88935184	4.56750417	40.63004613	24.94694584	13.46627183	4.536348608	0.229445138	62.73628968	41.41512221	23.25233532	9.610330169	5.708785135	52.68879662	42.35210496	26.20444437	10.9841727	6.377409734	A	CS
19200	82.26386606	76.6738796	34.57477889	17.3245468	5.511527299	43.42824931	26.724998	14.89207452	5.548025908	0.388905325	64.28971044	43.39416097	25.54462548	10.93392718	6.890423293	53.13255242	45.11142638	28.42969858	12.44955477	6.982632738	A	CS
19800	79.90465887	77.27357321	39.63832194	20.1966932	6.467334592	46.68906948	28.34596723	16.34741549	6.876039899	0.602643508	64.72735923	45.78513209	28.41784863	12.79392793	7.862852859	53.50447133	47.08351926	31.02271876	14.02245065	7.642761275	A	CS
20400	78.11896641	77.86672889	44.7502639	23.73584855	7.394321027	50.4449662	30.29481458	17.71039821	8.257176604	0.753793515	63.22925175	47.44038978	31.96156269	14.52149795	8.723502717	53.55707436	48.47904986	33.55783748	15.82373	8.355628767	A	CS
21000	75.4485257	78.10734019	48.96075848	27.55037086	8.43485707	54.6462983	32.28258404	19.13898479	9.277481948	1.00630821	62.25903323	49.60785341	34.62843176	16.83375944	9.666784329	53.17823356	50.24258761	36.56837249	17.97387234	9.099543806	A	CS
21600	72.54560761	77.71540651	54.3450936	30.96289313	9.47728249	59.12285803	34.00032228	20.54700642	10.19244952	1.382701355	63.13897209	51.47890195	37.6235063	18.73631737	10.83000504	53.33176186	51.96987509	39.03193915	19.96016075	9.933646188	A	CS
22200	69.5174631	77.27842488	59.71050424	34.84533903	10.65985098	64.01823718	35.861417	22.01707281	11.08170455	1.866569782	63.74991018	53.36984885	40.26488898	20.75535418	11.90658969	52.90245814	53.15832561	41.61125347	21.47550294	11.09156036	A	CS
22800	65.95622733	74.67001102	64.07531241	38.80456921	11.89025183	68.80278654	37.72686808	23.67011815	11.96497458	2.400535051	64.41100801	54.23307304	42.85704365	23.14061872	13.10815964	51.39189707	53.71960222	44.61889555	23.49556511	12.23669055	A	CS
23400	62.06975806	72.76097397	68.9529469	43.2950564	13.32544707	72.36708216	39.36965382	25.34167212	12.95625645	3.151827513	63.98028118	54.10489075	45.2336521	25.61998767	14.3734664	51.70613588	53.94394135	47.26856888	25.95684455	13.5410096	A	CS
24000	58.10809616	70.66525931	74.03417381	47.4866446	14.97995253	73.35486095	41.16652021	27.14941621	14.16717424	3.901221824	63.31022763	55.92572521	48.46082539	27.3513192	15.88087318	50.11631836	54.04765041	49.79843899	28.58324493	14.92656255	A	CS
24600	54.44925386	68.24803423	77.83767672	51.965129	16.65638864	71.24005992	42.87270186	28.90190149	15.37712846	4.669089777	62.61695739	56.94406586	50.96229363	29.47501494	17.24139637	49.89134454	54.9115813	51.83235978	30.98710953	16.02812059	A	CS
25200	51.5609878	66.5212909	80.51356522	55.565204	18.52450402	67.48136855	44.75597326	30.81864104	16.56358342	5.436363477	61.11073683	57.38326018	53.23143685	30.77417608	18.55954264	49.75269697	54.94431892	53.30736468	33.20565557	17.40352651	A	CS
25800	49.21530674	65.45834531	82.86845754	58.25398805	20.54850277	64.38561175	46.73911412	32.84853155	17.60932344	6.145813427	59.46287208	57.37291852	55.7683095	32.64854461	19.83269466	49.06230171	54.87350059	54.76332647	35.27827682	19.22728493	A	CS
26400	47.37890988	64.40578887	84.0906821	60.25108552	22.75164129	61.67490602	47.95168543	34.82869205	18.72932224	6.839308023	57.51934263	56.08597295	57.34242692	34.89882581	21.13301481	48.48295899	54.30928734	55.87688336	37.44200185	20.70865645	A	CS
27000	46.16478162	62.85104321	84.90098636	61.83815298	24.96091252	58.15142214	48.65673376	36.98257265	19.88784401	7.516965222	54.98646037	55.38028849	59.09842934	36.53613517	22.33719008	47.64579124	53.99511746	57.39083179	40.17576629	21.94057377	A	CS
27600	45.09477687	61.27658778	85.65761882	63.43205207	27.36006782	54.13915184	48.9194374	38.89270252	21.03451809	8.214425245	52.32668403	55.22984887	60.4741782	38.48896468	23.5753132	46.4849265	52.62629343	57.97474608	42.03622511	23.79333918	A	CS
28200	43.83832753	59.38297411	84.31042132	64.39368252	29.85283002	51.26919117	48.95852674	40.56542501	22.1839462	8.879893813	49.20762058	55.0473061	60.34613259	40.20730423	24.79625191	45.65937353	50.61534945	58.48095483	44.34771362	25.58796063	A	CS
28800	42.20616584	57.5788508	81.45549959	64.66020352	32.47359353	49.14769071	47.83570931	41.90125681	23.27389216	9.687530742	44.87710546	55.29708258	60.57778688	42.1582505	26.0102977	44.81160999	50.37815494	58.988729	46.15292786	27.60962919	A	CS
29400	40.25996131	55.01092527	78.66591899	64.14030766	35.05124298	47.45771245	46.39809973	43.21556721	24.46494832	10.50672756	40.92881	55.03190011	60.26830982	43.85441728	27.24392001	43.62930207	49.56524562	58.10042166	47.91652733	29.50857561	A	CS
30000	38.45152471	52.66377394	76.64263281	63.80596981	37.72519718	46.20936783	44.84730294	43.63945452	25.61071532	11.3876528	38.03910636	54.01623411	60.48726295	45.57672715	28.51542519	42.29319172	48.35883487	58.21306939	49.15427773	31.61032437	A	CS
30600	36.83612391	49.96312611	75.12013297	63.35268538	40.58071063	44.89899343	43.85463772	43.08922458	26.64653529	12.33828048	34.86812013	53.69005461	60.15403749	47.14215423	29.84750195	40.74802154	47.8064318	57.82461907	50.60203005	33.68686179	A	CS
31200	35.28298034	47.10192074	73.21146386	63.41053623	42.86190121	43.35233344	43.41832251	43.44414271	27.7570441	13.34733172	32.26043854	52.74204085	59.15128726	48.55737441	31.25644222	39.46050162	47.20136326	57.61231424	51.24441062	35.67062032	A	CS
31800	33.74795146	45.01522569	71.2909153	62.70591023	45.18797077	42.11694855	42.79362055	43.94683695	28.49717177	14.05196904	30.38912521	51.54020319	57.68782617	49.25438004	32.62808887	37.47952135	46.0861466	56.58581815	51.6106725	37.59097796	A	CS
32400	32.4021342	43.47136383	68.96877666	61.15290644	47.31419129	40.80276461	42.14211498	43.90295024	29.45204795	15.04227223	28.92459058	50.20112287	57.19492439	49.93148879	34.11108178	36.0948497	45.06975801	55.82666184	51.61120941	39.56369869	A	CS
33000	31.36679003	42.64438547	66.32489607	59.8245665	49.20794267	39.52519731	41.4069454	43.97044613	30.31773437	16.16012472	27.84508488	48.15822657	56.80001971	49.8939737	35.50143197	34.75257909	43.65996954	54.71748372	51.59324935	41.26592712	A	CS
33600	30.57269997	42.15445799	63.4579552	58.40579759	50.45029984	38.31919247	40.62811009	44.13288629	31.33918157	17.2608175	26.68853233	46.46885309	56.24731024	49.51144117	36.98846397	33.70449466	42.21046474	53.69983795	50.97478196	43.32710496	A	CS
34200	29.91247219	41.2579239	60.27173934	56.81624245	51.71369698	36.95468421	39.69078972	44.07721438	32.29439608	17.9917714	25.44081746	44.05145178	55.20663201	49.33217395	38.46170615	32.24499343	40.63948022	52.5493083	51.00836428	45.04979013	A	CS
34800	29.33442733	40.21434899	55.88945399	55.2125534	52.40081115	35.56441386	39.11508279	44.01486729	33.11917602	19.20626139	23.99910332	41.49109138	54.43594398	49.08241651	39.87074869	30.4403119	38.53539897	51.29826298	50.42246475	46.51425856	A	CS
35400	28.77796105	38.46901992	51.29618014	53.8352255	52.7817272	34.35865212	38.14225786	43.81792475	33.84204887	20.11857187	22.55689781	39.49395692	52.77862984	48.93194702	40.99740091	28.65124213	36.78471029	49.66500631	49.82799325	47.92813443	A	CS
36000	28.23474149	36.55696024	48.60655554	52.61328941	52.70667562	33.3142217	37.76209055	43.77398777	34.57894628	21.23222135	21.29019342	37.33908353	51.74081136	48.15155719	41.9631566	27.17173152	35.66844818	48.81353654	48.8753297	48.70090736	A	CS
36600	27.72148051	34.45583197	46.87600049	51.28079629	52.38417192	32.25392212	37.16651925	43.9843705	35.10416593	22.22963844	20.18251463	35.03798673	50.51956068	48.30717779	43.01389442	25.85033985	34.58490589	47.75307817	47.66408731	49.49273964	A	CS
37200	27.26296176	32.58704218	45.44633186	49.71900561	52.65400087	31.35892434	36.79140432	43.7707291	35.83541345	23.38320815	19.11624453	33.01305482	48.69260464	48.35705945	43.917984	24.41130369	33.73880925	46.38273016	46.31975238	50.17283816	A	CS
37800	26.88870684	31.05461983	44.18500887	48.07726196	52.97185583	30.37370283	36.15433094	43.52171897	36.17814706	24.48425807	18.23381833	30.82498304	46.89577967	47.60392054	44.58198508	23.08204494	32.14069928	44.9599927	45.79409117	50.62392936	A	CS
38400	26.49340189	29.88544413	42.75718635	46.69845548	52.82575947	29.33553109	35.79005887	43.19337962	36.57873404	25.44377879	17.3290826	28.80282991	45.24006701	46.90485055	45.30301546	21.83239096	30.17613809	43.25234783	45.03455303	51.12466826	A	CS
39000	26.14333917	29.08095392	40.94788071	45.22268745	51.93975416	28.16532105	35.24028526	42.66363636	36.95961278	26.4727695	16.51789026	26.70928587	43.12724304	46.44575777	45.44090018	20.85729594	27.99951307	41.69689907	43.79343995	50.87876496	A	CS
39600	25.94048942	28.43653048	38.60930863	43.88254237	50.32881024	27.06207382	34.67702586	42.09871482	36.75187882	27.34806779	15.71009764	24.66050404	40.00862806	45.83364027	45.63924083	19.91820742	26.25855378	39.92043954	43.55833405	50.8892464	A	CS
40200	25.63343626	27.76637622	35.97840619	42.18993856	49.10548767	25.84454716	34.08410836	41.12129822	36.82401414	28.24125075	14.96019704	23.3321736	37.4018847	45.11730337	45.60214646	19.23413902	25.22320152	37.92336877	43.71286664	50.74819445	A	CS
40800	25.37949443	27.09493121	33.89673488	40.50169986	48.25605171	24.60941296	33.45427721	40.29350741	36.84599675	29.28858907	14.23234106	22.33095319	35.63519135	44.5953447	44.82672092	18.41862567	24.05645313	36.11296842	42.60913226	51.13557001	A	CS
41400	25.17778823	26.30968535	32.55044664	39.07982914	47.45696919	23.50573551	32.89545868	39.88246818	36.81170637	29.97647982	13.68644559	21.36839806	34.11034765	42.89797801	45.28159547	17.69895685	23.05443105	34.4196529	41.33409806	50.15639949	A	CS
42000	24.99998597	25.701666	31.33448185	37.46836404	46.20236934	22.64066598	32.24669754	39.55714098	36.9348185	30.64207648	13.07654659	20.22630512	32.53631989	40.89887701	44.58169286	17.0678024	22.42404758	33.06702368	41.38768841	49.76052858	A	CS
42600	24.80500274	24.99343994	30.18396055	36.33736339	45.13540601	21.84283012	31.53847349	38.73369994	36.7703401	31.01849514	12.50371495	19.08547855	30.77060752	39.18777706	44.34317878	16.48840524	21.9329412	31.51310778	41.01165096	49.07312279	A	CS
43200	24.61192709	24.38183725	29.16597667	35.43510259	44.46687639	21.17712294	30.88564442	38.07032351	37.06038319	31.6440695	12.10715769	18.15766892	29.35653716	37.40412876	43.87636795	15.92482839	21.44376073	30.44415761	40.63268895	48.00411809	A	CS
43800	24.37003419	23.90568663	28.22121355	34.85384341	44.40433723	20.32432027	30.19213565	37.70878344	37.01621119	31.97650046	11.71285916	17.13865469	27.90860366	35.27474707	43.59850092	15.45305054	20.89183088	29.50064352	40.17157804	47.27198836	A	CS
44400	24.13081638	23.46092426	27.33345003	34.39272649	43.79867051	19.61605906	29.66933004	37.34263425	37.14926689	32.20491509	11.38400178	16.15471909	26.11725141	32.40069314	43.43384426	14.98800595	20.33926633	28.35078122	39.12023744	46.60813312	A	CS
45000	23.93835153	23.07611856	26.55313493	34.07282381	42.75410782	18.93343835	29.03448834	36.61382119	36.88010053	32.33482433	11.04522343	15.31924321	23.96360199	29.26097581	42.80591008	14.55766438	19.6224111	27.29463703	38.04359729	47.29047559	A	CS
45600	23.70044281	22.70266853	25.83612583	33.52329802	42.05377395	18.3711756	28.33082401	36.54803353	36.75137159	32.68062651	10.75459553	14.5688625	22.07148871	26.76066436	42.41551431	14.30327103	19.04084606	26.47707588	37.25147767	45.9644071	A	CS
46200	23.4593198	22.38898399	25.15450344	33.1502492	40.48837871	17.84637882	27.76211776	36.34070534	36.43293793	32.97900182	10.51861102	13.94142323	20.73532718	24.85812266	42.16660712	13.94872779	18.25417506	25.7191544	35.97469317	45.75571359	A	CS
46800	23.15197931	22.11154234	24.51906158	32.58136263	39.37151253	17.25660893	27.07227785	35.57411956	36.34384646	33.24208272	10.33930058	13.28648391	19.61386942	23.13536954	41.66591916	13.64339554	17.56754529	24.95050194	33.80580668	45.39276534	A	CS
47400	22.90181451	21.87814535	23.97805928	31.9411085	38.1325824	16.72215735	26.29563908	35.20255526	36.20649422	33.45690702	10.14566947	12.65488155	18.87149211	21.72914419	40.92229299	13.41614356	16.89731863	24.05173113	32.28745425	44.56711755	A	CS
48000	22.59058927	21.57801861	23.4880163	30.85538622	36.3255906	16.21573591	25.49172545	34.51663619	36.26056583	33.67609317	10.01262167	12.17514327	18.18516605	20.59419387	40.42920995	13.19065289	16.25249615	23.10317541	31.1713335	43.29967329	A	CS
48600	22.29230318	21.38043379	22.99665324	29.86983795	35.21767621	15.67353733	24.94562895	34.17687961	35.87510949	33.8857416	9.82882924	11.64647698	17.61012641	19.43881169	39.93876675	13.00894566	15.66570764	22.13964167	30.34044804	42.41327731	A	CS
49200	22.02127867	21.15619815	22.53657547	28.82700453	34.17326089	15.1309603	24.35677755	33.56450138	35.8170695	34.22024784	9.706282835	11.2210979	17.03577383	18.26826752	38.82016815	12.84138846	15.10745953	21.08877877	29.04189046	41.2756954	A	CS
49800	21.76721632	20.97958358	22.15646784	27.91931031	32.72333422	14.61452984	23.68589598	32.7709889	35.84760412	34.43036444	9.611227633	10.81126665	16.42790908	17.24506365	38.20516211	12.69520804	14.60721127	20.03349784	27.70232147	40.58556326	A	CS
50400	21.49706986	20.73727185	21.87277748	27.04013136	31.50353344	14.15834664	22.82924353	32.36549166	35.65656921	34.55016142	9.506533523	10.41377995	15.81273819	16.36760595	37.2532706	12.60190336	14.12911704	19.12830004	26.3697806	39.57139736	A	CS
51000	21.3027912	20.50647249	21.5498253	26.10948774	30.59844614	13.78918894	21.86262791	31.44046931	35.36556226	34.77764697	9.363126199	10.10550109	15.16838811	15.37718485	36.43645	12.47311164	13.70597513	18.34321834	24.83303661	38.09460997	A	CS
51600	21.04011084	20.31969875	21.31607876	25.43893855	29.76998022	13.41671212	20.87641842	30.63952235	35.13791702	34.49732051	9.259949726	9.78701484	14.40592104	14.38021262	35.17555119	12.38600055	13.31695077	17.66357791	23.49452617	36.46603829	A	CS
52200	20.88146091	20.07513291	21.10411366	24.74406549	28.88430373	13.06787203	20.01395016	29.94280145	34.92549636	34.58076722	9.261456698	9.513396467	13.78030031	13.58121946	34.13447324	12.34808941	12.90947431	17.06350562	22.53278143	34.85009803	A	CS
52800	20.67949497	19.81742442	20.98472207	23.99418062	28.28321951	12.67140851	19.25905754	29.38593284	34.82795665	34.4619911	9.134005429	9.246095091	13.1136229	12.90571518	32.63949608	12.27911261	12.58671998	16.56157643	21.53728269	33.23529125	A	CS
53400	20.5135134	19.53160571	20.74255492	23.34096817	27.73085792	12.34489444	18.55703619	28.43050656	34.60023199	34.27848676	9.048348243	8.981599206	12.46518114	12.27010309	31.27368063	12.25203433	12.30142289	16.01320737	20.34947312	31.91612789	A	CS
54000	20.31093843	19.25386633	20.62413326	22.77983068	27.27997521	12.07341013	17.93779643	27.60463045	34.50450289	33.68630333	9.026913526	8.829146912	11.98248334	11.73546168	29.4920978	12.26350426	12.04355813	15.48370642	19.16866067	30.92986947	A	CS
54600	20.08125994	18.92551128	20.56517167	22.31819101	27.00841069	11.79571387	17.53367541	26.89070248	34.21415472	33.20237764	8.939374643	8.653999232	11.41290379	11.23682822	27.91111219	12.22283494	11.82134836	14.98175912	18.12216748	29.66060629	A	CS
55200	19.89878834	18.59485167	20.41360844	21.84639226	26.36346135	11.54797061	17.39045317	26.15207067	34.03759042	32.77638943	8.89598711	8.410679597	10.98083766	10.7988063	25.91286619	12.23085695	11.63161683	14.51455416	17.19555774	28.18420991	A	CS
55800	19.74184043	18.29731499	20.26944782	21.53455544	25.70050707	11.26599171	17.26862435	25.55109658	33.69536115	32.30659602	8.882355704	8.246608199	10.62377671	10.41995939	24.14869672	12.29982956	11.48334597	14.10458611	16.25448003	27.10679065	A	CS
56400	19.54342469	18.06416474	20.21634965	21.24545824	25.08735141	10.97794144	16.61445053	24.63562983	33.21462539	32.11353835	8.814885048	8.076880752	10.30214379	10.02532628	22.8012218	12.34686912	11.32215983	13.73428607	15.50079093	26.34705822	A	CS
57000	19.34085219	17.82711411	20.09300753	20.97552934	24.53376162	10.73791366	15.92982277	23.69120784	32.74609035	31.83662881	8.778206814	7.957498915	10.00578013	9.684625244	21.66756811	12.38289619	11.22717046	13.41585726	14.7782495	25.29200665	A	CS
57600	19.21275436	17.55444178	20.0228444	20.73742126	23.98583706	10.46895201	15.35205335	22.94977075	32.28462001	31.75940661	8.752785045	7.810119067	9.71363932	9.408265607	20.46357002	12.4088998	11.11384393	13.08491296	14.13027721	24.13827148	A	CS
58200	19.06790524	17.34339198	19.96082223	20.50798221	23.58321603	10.21605583	15.08771519	22.10714005	31.68348214	31.65340558	8.737302703	7.673217386	9.473561818	9.118840344	19.47023632	12.47292211	11.01502715	12.80815246	13.52075636	22.97611405	A	CS
58800	18.87475205	17.15813986	19.85234276	20.26898978	23.17207664	10.01681387	14.92605493	21.36152951	31.19239994	31.5830046	8.741325884	7.601567955	9.319337147	8.846041456	18.533669	12.62145102	10.9144577	12.6057158	12.89738028	22.01720951	A	CS
59400	18.73314245	16.91958458	19.72275884	20.0517035	22.7826132	9.815936731	14.88610555	20.35598587	30.41617487	31.39231069	8.672902038	7.492543138	9.039038276	8.58285058	17.74646897	12.66266879	10.87818294	12.3844035	12.3901891	21.17073777	A	CS
60000	18.56991104	16.77469066	19.55439936	19.84138094	22.26624648	9.615776187	14.68064855	19.51247822	29.66678244	31.5218907	8.702244411	7.442470345	8.859581574	8.385573747	17.0130727	12.76864833	10.81392863	12.21683775	11.91138011	20.44358147	A	CS
60600	18.41777903	16.56752008	19.34016966	19.59279524	21.80493158	9.330185705	14.21198307	18.62956415	28.98649738	31.23877746	8.624333109	7.334341193	8.678841498	8.174268606	16.36921751	12.84434108	10.76655825	12.00395046	11.40653372	19.68891891	A	CS
61200	18.25588863	16.40987045	19.0153622	19.3553438	21.4733876	9.098616056	13.88269642	17.83028256	28.37238282	31.16877801	8.610377359	7.252516282	8.477952723	8.015565645	15.69383501	12.94128556	10.70414431	11.87632582	11.01662171	18.9794621	A	CS
61800	18.10964442	16.23112952	18.70790395	19.18245375	21.1145848	8.936260216	13.58775892	17.13213546	27.74345361	30.97882537	8.646419885	7.159142572	8.290594448	7.80249653	15.00923926	13.07753524	10.7126874	11.7374327	10.60782089	18.31793199	A	CS
62400	17.97081601	16.03696701	18.36459748	18.92353209	20.72026099	8.713113848	13.41068006	16.52828847	27.01930407	30.81530519	8.604847969	7.114480546	8.086557878	7.690247488	14.3755016	13.15827628	10.7098965	11.61139205	10.26010899	17.60000713	A	CS
63000	17.81572994	15.88796999	18.07065625	18.6786445	20.30307923	8.555597234	13.23753065	16.1447706	26.47014197	30.64679625	8.582526347	7.05757122	7.904191574	7.511122925	13.70006534	13.26214512	10.71334528	11.50949609	9.925066487	16.92358107	A	CS
63600	17.71377003	15.70806072	17.760518	18.46162894	19.96343693	8.350151459	12.92248877	15.71466757	25.50690156	30.1268252	8.568215276	7.002967231	7.814344234	7.408011337	13.14431748	13.40362495	10.75540906	11.36896496	9.605442318	16.34846587	A	CS
64200	17.56852205	15.53550333	17.51713388	18.26125136	19.64843327	8.15263565	12.60594567	15.13647111	24.65309232	29.96159641	8.576341405	6.996977726	7.697049546	7.326602067	12.59173022	13.53466815	10.75985892	11.32816176	9.356414156	15.84122823	A	CS
64800	17.43954326	15.42206636	17.26400287	18.00928033	19.38577715	7.996263741	12.27350125	14.60654034	23.61859894	29.70681318	8.547309046	6.935268394	7.553777492	7.223084396	12.16016014	13.6273208	10.77222193	11.24676081	9.122371995	15.32352724	A	CS
65400	17.3221181	15.24374547	17.03707552	17.82089665	19.11204822	7.771791344	11.98559513	14.12829598	22.76345227	29.40609328	8.619472514	6.948428028	7.445041613	7.10460167	11.72523599	13.78697613	10.79443267	11.18635232	8.950734229	14.89690484	A	CS
66000	17.17624082	15.12585819	16.79774114	17.50999613	18.79936024	7.60647809	11.65740618	13.68322045	21.80683238	28.90151319	8.604927234	6.948181825	7.333572845	6.98449134	11.30452442	13.93276956	10.84512194	11.09728875	8.7423982	14.54478411	A	CS
66600	17.02798979	14.95922062	16.58601096	17.26645911	18.46032026	7.436746691	11.55000939	13.45362245	21.00587145	28.33313897	8.628306081	6.928639537	7.218043402	6.939971791	10.9398614	14.11377601	10.90618314	11.07952662	8.612317945	14.13325585	A	CS
67200	16.95536083	14.84272785	16.3838637	16.96800008	18.2561304	7.295811535	11.22733403	13.11435856	20.38184383	28.0202837	8.633648498	6.965791432	7.167777235	6.852123048	10.65535213	14.25641949	11.01954576	11.01473078	8.414571047	13.79656863	A	CS
67800	16.7868599	14.67380035	16.18330196	16.68611818	18.04898616	7.122682508	11.01727498	12.82530385	19.4105803	27.28744418	8.670048493	6.999326883	7.039564119	6.783083614	10.30796522	14.41919475	11.08625569	11.01801347	8.281701971	13.47451234	A	CS
68400	16.70477281	14.55634857	15.92398782	16.45475907	17.77069846	6.982563196	10.85506099	12.57435788	18.55089059	26.64940539	8.716745817	6.991951119	7.001032416	6.719009255	10.05040651	14.59490479	11.18364358	10.98662995	8.099479062	13.1798772	A	CS
69000	16.59818867	14.43613769	15.73740173	16.1603067	17.54937765	6.84710077	10.72502266	12.48625888	17.88912758	26.00572349	8.776614133	7.092546753	6.90370464	6.626773626	9.831212273	14.79197494	11.32404348	10.99669588	8.044508676	12.88335484	A	CS
69600	16.45921785	14.29608129	15.51459824	15.90191132	17.28982346	6.751552269	10.65279732	12.45670581	17.37895519	25.40174015	8.816305041	7.097363698	6.862493681	6.560244074	9.61884768	14.96620577	11.41615605	10.9583069	7.93720645	12.71168481	A	CS
70200	16.30991309	14.21644734	15.34286898	15.71125368	17.10656513	6.628949729	10.51803319	12.42903469	16.88764442	24.83736406	8.883944483	7.194370531	6.8404208	6.480265107	9.49914104	15.17746062	11.53314804	10.99386852	7.785817204	12.58627248	A	CS
70800	16.27108784	14.03796848	15.13775975	15.48800332	16.83717177	6.571161226	10.27843424	12.11604429	16.35628979	24.16899801	8.933241885	7.257211202	6.779282038	6.450097417	9.349748182	15.33391109	11.72493161	10.97386558	7.782496619	12.42992052	A	CS
71400	16.18322639	13.95591849	14.90066669	15.22664033	16.55123143	6.412357854	10.08703181	11.79649179	15.80508245	23.48956771	8.990672955	7.338815209	6.763162508	6.444037513	9.195714297	15.59873483	11.85944036	11.03567994	7.644332518	12.28986286	A	CS
72000	16.12342052	13.85990864	14.77292193	15.02835101	16.41398973	6.328036199	9.854204151	11.62055878	15.20611215	22.87195926	9.015035377	7.395202178	6.744610626	6.317932179	9.015859455	15.85728507	12.00627166	11.14202919	7.565760149	12.10434377	A	CS
72600	16.01748729	13.8008447	14.54603319	14.83226823	16.19271155	6.211620449	9.724438993	11.63837076	14.62867157	22.0626461	9.13045266	7.462522469	6.741237563	6.268246809	8.874762558	16.08172115	12.15714781	11.13424983	7.450320983	11.95985328	A	CS
73200	15.94832557	13.65205826	14.40004144	14.64186932	16.05000099	6.123626053	9.53381308	11.49734546	14.061523	21.1615236	9.133313922	7.539368921	6.698820238	6.229084288	8.689288206	16.28349063	12.31285851	11.17895269	7.375025313	11.7883486	A	CS
73800	15.83502519	13.54479958	14.28176354	14.38356023	15.82808464	6.033648379	9.341829798	11.32376617	13.54290006	20.27207153	9.1909779	7.571959236	6.610004054	6.181805611	8.560377739	16.54181947	12.41446174	11.19916871	7.256946998	11.64593092	A	CS
74400	15.78972709	13.45777611	14.04717088	14.18169126	15.55313181	5.951540609	9.11774705	11.23098199	13.14854468	19.45352698	9.241861643	7.600509122	6.580349708	6.081787995	8.396722492	16.80128568	12.62289347	11.29517937	7.21446978	11.50227046	A	CS
75000	15.70637174	13.37688606	13.93506868	14.0001336	15.25914103	5.875247666	8.927417149	11.00872636	12.74355414	18.46584731	9.303837426	7.696040777	6.578086877	6.055061887	8.255758367	17.01961834	12.79346476	11.25267783	7.126190243	11.38909417	A	CS
75600	15.70920729	13.28408141	13.80824585	13.88040869	15.00193687	5.836150342	8.768685527	10.74602939	12.54211538	17.74162576	9.375695048	7.772869582	6.575918956	6.025480305	8.091684543	17.26706165	12.9593344	11.29142888	7.110260222	11.2909283	A	CS
76200	15.63539507	13.2366977	13.62644328	13.69351567	14.69716931	5.807537838	8.693208933	10.51622505	12.24502124	17.04441168	9.378098644	7.850939658	6.537828014	5.954006095	7.976823596	17.51621907	13.1383444	11.31029694	6.989644908	11.19423789	A	CS
76800	15.58370087	13.17176009	13.47247937	13.53502927	14.41061457	5.721294354	8.56783229	10.34802997	12.04706534	16.24284648	9.453822295	7.904533105	6.471789049	5.901183052	7.883221065	17.74478414	13.29839679	11.39039105	6.92230679	11.08336974	A	CS
