Time,rep,exp,variable,strain,inoc,value_comp,shoulder_point_t,shoulder_point_v,shoulder_cut
1.16666666666667,A,OD,A1,SAC042W,6,0.0029,3.66666666666667,0.027,0
1.33333333333333,A,OD,A1,SAC042W,6,0.0040000000000000036,3.66666666666667,0.027,0
1.5,A,OD,A1,SAC042W,6,0.005199999999999996,3.66666666666667,0.027,0
1.66666666666667,A,OD,A1,SAC042W,6,0.006400000000000017,3.66666666666667,0.027,0
1.83333333333333,A,OD,A1,SAC042W,6,0.008099999999999996,3.66666666666667,0.027,0
2,A,OD,A1,SAC042W,6,0.009699999999999986,3.66666666666667,0.027,0
2.16666666666667,A,OD,A1,SAC042W,6,0.011099999999999999,3.66666666666667,0.027,0
2.33333333333333,A,OD,A1,SAC042W,6,0.012700000000000017,3.66666666666667,0.027,0
2.5,A,OD,A1,SAC042W,6,0.014599999999999974,3.66666666666667,0.027,0
2.66666666666667,A,OD,A1,SAC042W,6,0.016600000000000004,3.66666666666667,0.027,0
2.83333333333333,A,OD,A1,SAC042W,6,0.0184,3.66666666666667,0.027,0
3,A,OD,A1,SAC042W,6,0.020100000000000007,3.66666666666667,0.027,0
3.16666666666667,A,OD,A1,SAC042W,6,0.021699999999999997,3.66666666666667,0.027,0
3.33333333333333,A,OD,A1,SAC042W,6,0.0237,3.66666666666667,0.027,0
3.5,A,OD,A1,SAC042W,6,0.02560000000000001,3.66666666666667,0.027,0
3.66666666666667,A,OD,A1,SAC042W,6,0.027000000000000024,3.66666666666667,0.027,0
3.83333333333333,A,OD,A1,SAC042W,6,0.02779999999999999,3.66666666666667,0.027,0
4,A,OD,A1,SAC042W,6,0.02889999999999998,3.66666666666667,0.027,0
4.16666666666667,A,OD,A1,SAC042W,6,0.029000000000000026,3.66666666666667,0.027,0
4.33333333333333,A,OD,A1,SAC042W,6,0.02809999999999996,3.66666666666667,0.027,0
4.5,A,OD,A1,SAC042W,6,0.027700000000000002,3.66666666666667,0.027,0
4.66666666666667,A,OD,A1,SAC042W,6,0.026100000000000012,3.66666666666667,0.027,0
4.83333333333333,A,OD,A1,SAC042W,6,0.024900000000000033,3.66666666666667,0.027,0
5,A,OD,A1,SAC042W,6,0.022499999999999964,3.66666666666667,0.027,0
5.16666666666667,A,OD,A1,SAC042W,6,0.02079999999999993,3.66666666666667,0.027,0
5.33333333333333,A,OD,A1,SAC042W,6,0.018600000000000172,3.66666666666667,0.027,0
5.5,A,OD,A1,SAC042W,6,0.016799999999999926,3.66666666666667,0.027,0
5.66666666666667,A,OD,A1,SAC042W,6,0.01539999999999997,3.66666666666667,0.027,0
5.83333333333333,A,OD,A1,SAC042W,6,0.013500000000000068,3.66666666666667,0.027,0
6,A,OD,A1,SAC042W,6,0.012499999999999956,3.66666666666667,0.027,0
6.16666666666667,A,OD,A1,SAC042W,6,0.011599999999999944,3.66666666666667,0.027,0
6.33333333333333,A,OD,A1,SAC042W,6,0.011400000000000077,3.66666666666667,0.027,0
6.5,A,OD,A1,SAC042W,6,0.010099999999999998,3.66666666666667,0.027,0
6.66666666666667,A,OD,A1,SAC042W,6,0.009999999999999898,3.66666666666667,0.027,0
6.83333333333333,A,OD,A1,SAC042W,6,0.008900000000000019,3.66666666666667,0.027,0
7,A,OD,A1,SAC042W,6,0.007600000000000051,3.66666666666667,0.027,0
7.16666666666667,A,OD,A1,SAC042W,6,0.007800000000000029,3.66666666666667,0.027,0
7.33333333333333,A,OD,A1,SAC042W,6,0.005700000000000038,3.66666666666667,0.027,0
7.5,A,OD,A1,SAC042W,6,0.005499999999999949,3.66666666666667,0.027,0
7.66666666666667,A,OD,A1,SAC042W,6,0.005499999999999949,3.66666666666667,0.027,0
7.83333333333333,A,OD,A1,SAC042W,6,0.0040000000000000036,3.66666666666667,0.027,0
8,A,OD,A1,SAC042W,6,0.0037000000000000366,3.66666666666667,0.027,0
8.16666666666667,A,OD,A1,SAC042W,6,0.0030999999999999917,3.66666666666667,0.027,0
8.33333333333333,A,OD,A1,SAC042W,6,0.0028000000000000247,3.66666666666667,0.027,0
8.5,A,OD,A1,SAC042W,6,0.0022999999999999687,3.66666666666667,0.027,0
8.66666666666667,A,OD,A1,SAC042W,6,0.0026000000000000467,3.66666666666667,0.027,0
8.83333333333333,A,OD,A1,SAC042W,6,0.0019999999999998908,3.66666666666667,0.027,0
9,A,OD,A1,SAC042W,6,0.0027000000000000357,3.66666666666667,0.027,0
9.16666666666667,A,OD,A1,SAC042W,6,0.0026000000000000467,3.66666666666667,0.027,0
9.33333333333333,A,OD,A1,SAC042W,6,0.0022999999999999687,3.66666666666667,0.027,0
9.5,A,OD,A1,SAC042W,6,0.0022999999999999687,3.66666666666667,0.027,0
9.66666666666667,A,OD,A1,SAC042W,6,0.0020999999999999908,3.66666666666667,0.027,0
9.83333333333333,A,OD,A1,SAC042W,6,0.0025000000000000577,3.66666666666667,0.027,0
10,A,OD,A1,SAC042W,6,0.0020999999999999908,3.66666666666667,0.027,0
10.1666666666667,A,OD,A1,SAC042W,6,0.0017000000000000348,3.66666666666667,0.027,0
10.3333333333333,A,OD,A1,SAC042W,6,0.0020999999999999908,3.66666666666667,0.027,0
10.5,A,OD,A1,SAC042W,6,0.0020000000000000018,3.66666666666667,0.027,0
10.6666666666667,A,OD,A1,SAC042W,6,0.0021999999999999797,3.66666666666667,0.027,0
10.8333333333333,A,OD,A1,SAC042W,6,0.0022000000000000908,3.66666666666667,0.027,0
11,A,OD,A1,SAC042W,6,0.0019000000000000128,3.66666666666667,0.027,0
11.1666666666667,A,OD,A1,SAC042W,6,0.0024999999999999467,3.66666666666667,0.027,0
11.3333333333333,A,OD,A1,SAC042W,6,0.0022999999999999687,3.66666666666667,0.027,0
11.5,A,OD,A1,SAC042W,6,0.0024999999999999467,3.66666666666667,0.027,0
11.6666666666667,A,OD,A1,SAC042W,6,0.0026000000000001577,3.66666666666667,0.027,0
11.8333333333333,A,OD,A1,SAC042W,6,0.0028000000000000247,3.66666666666667,0.027,0
12,A,OD,A1,SAC042W,6,0.0027999999999998026,3.66666666666667,0.027,0
12.1666666666667,A,OD,A1,SAC042W,6,0.0029000000000000137,3.66666666666667,0.027,0
12.3333333333333,A,OD,A1,SAC042W,6,0.0027000000000001467,3.66666666666667,0.027,0
12.5,A,OD,A1,SAC042W,6,0.0027999999999998026,3.66666666666667,0.027,0
12.6666666666667,A,OD,A1,SAC042W,6,0.0026000000000000467,3.66666666666667,0.027,0
12.8333333333333,A,OD,A1,SAC042W,6,0.0025999999999999357,3.66666666666667,0.027,0
13,A,OD,A1,SAC042W,6,0.0026000000000000467,3.66666666666667,0.027,0
13.1666666666667,A,OD,A1,SAC042W,6,0.0024999999999999467,3.66666666666667,0.027,0
13.3333333333333,A,OD,A1,SAC042W,6,0.0025000000000000577,3.66666666666667,0.027,0
13.5,A,OD,A1,SAC042W,6,0.0029000000000000137,3.66666666666667,0.027,0
13.6666666666667,A,OD,A1,SAC042W,6,0.0025999999999999357,3.66666666666667,0.027,0
13.8333333333333,A,OD,A1,SAC042W,6,0.0026000000000000467,3.66666666666667,0.027,0
14,A,OD,A1,SAC042W,6,0.0027000000000000357,3.66666666666667,0.027,0
14.1666666666667,A,OD,A1,SAC042W,6,0.0026999999999999247,3.66666666666667,0.027,0
14.3333333333333,A,OD,A1,SAC042W,6,0.0032000000000000917,3.66666666666667,0.027,0
14.5,A,OD,A1,SAC042W,6,0.0028000000000000247,3.66666666666667,0.027,0
14.6666666666667,A,OD,A1,SAC042W,6,0.0026999999999999247,3.66666666666667,0.027,0
14.8333333333333,A,OD,A1,SAC042W,6,0.0030999999999999917,3.66666666666667,0.027,0
15,A,OD,A1,SAC042W,6,0.0030000000000000027,3.66666666666667,0.027,0
15.1666666666667,A,OD,A1,SAC042W,6,0.0029000000000000137,3.66666666666667,0.027,0
15.3333333333333,A,OD,A1,SAC042W,6,0.0028000000000000247,3.66666666666667,0.027,0
15.5,A,OD,A1,SAC042W,6,0.0030999999999999917,3.66666666666667,0.027,0
15.6666666666667,A,OD,A1,SAC042W,6,0.0026000000000000467,3.66666666666667,0.027,0
15.8333333333333,A,OD,A1,SAC042W,6,0.0029000000000000137,3.66666666666667,0.027,0
16,A,OD,A1,SAC042W,6,0.0028000000000000247,3.66666666666667,0.027,0
16.1666666666667,A,OD,A1,SAC042W,6,0.0028000000000000247,3.66666666666667,0.027,0
16.3333333333333,A,OD,A1,SAC042W,6,0.0029000000000000137,3.66666666666667,0.027,0
16.5,A,OD,A1,SAC042W,6,0.0023999999999998467,3.66666666666667,0.027,0
16.6666666666667,A,OD,A1,SAC042W,6,0.0025000000000000577,3.66666666666667,0.027,0
16.8333333333333,A,OD,A1,SAC042W,6,0.0025000000000000577,3.66666666666667,0.027,0
17,A,OD,A1,SAC042W,6,0.0025000000000000577,3.66666666666667,0.027,0
17.1666666666667,A,OD,A1,SAC042W,6,0.0020999999999998797,3.66666666666667,0.027,0
17.3333333333333,A,OD,A1,SAC042W,6,0.0025999999999999357,3.66666666666667,0.027,0
17.5,A,OD,A1,SAC042W,6,0.0022000000000000908,3.66666666666667,0.027,0
17.6666666666667,A,OD,A1,SAC042W,6,0.0022999999999999687,3.66666666666667,0.027,0
17.8333333333333,A,OD,A1,SAC042W,6,0.0025999999999999357,3.66666666666667,0.027,0
18,A,OD,A1,SAC042W,6,0.0026000000000001577,3.66666666666667,0.027,0
18.1666666666667,A,OD,A1,SAC042W,6,0.0026999999999999247,3.66666666666667,0.027,0
18.3333333333333,A,OD,A1,SAC042W,6,0.0026000000000000467,3.66666666666667,0.027,0
18.5,A,OD,A1,SAC042W,6,0.0024999999999999467,3.66666666666667,0.027,0
18.6666666666667,A,OD,A1,SAC042W,6,0.0029000000000000137,3.66666666666667,0.027,0
18.8333333333333,A,OD,A1,SAC042W,6,0.0028000000000000247,3.66666666666667,0.027,0
19,A,OD,A1,SAC042W,6,0.0026000000000000467,3.66666666666667,0.027,0
19.1666666666667,A,OD,A1,SAC042W,6,0.0030999999999999917,3.66666666666667,0.027,0
19.3333333333333,A,OD,A1,SAC042W,6,0.0032000000000000917,3.66666666666667,0.027,0
19.5,A,OD,A1,SAC042W,6,0.0027999999999998026,3.66666666666667,0.027,0
19.6666666666667,A,OD,A1,SAC042W,6,0.0030000000000001137,3.66666666666667,0.027,0
19.8333333333333,A,OD,A1,SAC042W,6,0.0029000000000000137,3.66666666666667,0.027,0
20,A,OD,A1,SAC042W,6,0.0030999999999998806,3.66666666666667,0.027,0
20.1666666666667,A,OD,A1,SAC042W,6,0.0029999999999998916,3.66666666666667,0.027,0
20.3333333333333,A,OD,A1,SAC042W,6,0.0026000000000001577,3.66666666666667,0.027,0
20.5,A,OD,A1,SAC042W,6,0.0027999999999999137,3.66666666666667,0.027,0
20.6666666666667,A,OD,A1,SAC042W,6,0.0030000000000001137,3.66666666666667,0.027,0
20.8333333333333,A,OD,A1,SAC042W,6,0.0024999999999998357,3.66666666666667,0.027,0
21,A,OD,A1,SAC042W,6,0.002000000000000113,3.66666666666667,0.027,0
21.1666666666667,A,OD,A1,SAC042W,6,0.0021999999999998687,3.66666666666667,0.027,0
21.3333333333333,A,OD,A1,SAC042W,6,0.002000000000000113,3.66666666666667,0.027,0
21.5,A,OD,A1,SAC042W,6,0.0019000000000000128,3.66666666666667,0.027,0
21.6666666666667,A,OD,A1,SAC042W,6,0.0020000000000000018,3.66666666666667,0.027,0
21.8333333333333,A,OD,A1,SAC042W,6,0.0016999999999999238,3.66666666666667,0.027,0
1.16666666666667,B,OD,A1,SAC042W,6,0.002699999999999994,4.16666666666667,0.0297,0
1.33333333333333,B,OD,A1,SAC042W,6,0.003700000000000009,4.16666666666667,0.0297,0
1.5,B,OD,A1,SAC042W,6,0.004999999999999977,4.16666666666667,0.0297,0
1.66666666666667,B,OD,A1,SAC042W,6,0.0066000000000000225,4.16666666666667,0.0297,0
1.83333333333333,B,OD,A1,SAC042W,6,0.008000000000000007,4.16666666666667,0.0297,0
2,B,OD,A1,SAC042W,6,0.00959999999999997,4.16666666666667,0.0297,0
2.16666666666667,B,OD,A1,SAC042W,6,0.011099999999999999,4.16666666666667,0.0297,0
2.33333333333333,B,OD,A1,SAC042W,6,0.012600000000000028,4.16666666666667,0.0297,0
2.5,B,OD,A1,SAC042W,6,0.014399999999999968,4.16666666666667,0.0297,0
2.66666666666667,B,OD,A1,SAC042W,6,0.016199999999999992,4.16666666666667,0.0297,0
2.83333333333333,B,OD,A1,SAC042W,6,0.018100000000000005,4.16666666666667,0.0297,0
3,B,OD,A1,SAC042W,6,0.01990000000000003,4.16666666666667,0.0297,0
3.16666666666667,B,OD,A1,SAC042W,6,0.02140000000000003,4.16666666666667,0.0297,0
3.33333333333333,B,OD,A1,SAC042W,6,0.023499999999999965,4.16666666666667,0.0297,0
3.5,B,OD,A1,SAC042W,6,0.023899999999999977,4.16666666666667,0.0297,0
3.66666666666667,B,OD,A1,SAC042W,6,0.02589999999999998,4.16666666666667,0.0297,0
3.83333333333333,B,OD,A1,SAC042W,6,0.028200000000000003,4.16666666666667,0.0297,0
4,B,OD,A1,SAC042W,6,0.029400000000000037,4.16666666666667,0.0297,0
4.16666666666667,B,OD,A1,SAC042W,6,0.029700000000000004,4.16666666666667,0.0297,0
4.33333333333333,B,OD,A1,SAC042W,6,0.02909999999999996,4.16666666666667,0.0297,0
4.5,B,OD,A1,SAC042W,6,0.028799999999999992,4.16666666666667,0.0297,0
4.66666666666667,B,OD,A1,SAC042W,6,0.028100000000000125,4.16666666666667,0.0297,0
4.83333333333333,B,OD,A1,SAC042W,6,0.02739999999999998,4.16666666666667,0.0297,0
5,B,OD,A1,SAC042W,6,0.026499999999999968,4.16666666666667,0.0297,0
5.16666666666667,B,OD,A1,SAC042W,6,0.025799999999999934,4.16666666666667,0.0297,0
5.33333333333333,B,OD,A1,SAC042W,6,0.022800000000000042,4.16666666666667,0.0297,0
5.5,B,OD,A1,SAC042W,6,0.02069999999999994,4.16666666666667,0.0297,0
5.66666666666667,B,OD,A1,SAC042W,6,0.01860000000000006,4.16666666666667,0.0297,0
5.83333333333333,B,OD,A1,SAC042W,6,0.017799999999999927,4.16666666666667,0.0297,0
6,B,OD,A1,SAC042W,6,0.016800000000000037,4.16666666666667,0.0297,0
6.16666666666667,B,OD,A1,SAC042W,6,0.01539999999999997,4.16666666666667,0.0297,0
6.33333333333333,B,OD,A1,SAC042W,6,0.01430000000000009,4.16666666666667,0.0297,0
6.5,B,OD,A1,SAC042W,6,0.013000000000000012,4.16666666666667,0.0297,0
6.66666666666667,B,OD,A1,SAC042W,6,0.01079999999999992,4.16666666666667,0.0297,0
6.83333333333333,B,OD,A1,SAC042W,6,0.009700000000000042,4.16666666666667,0.0297,0
7,B,OD,A1,SAC042W,6,0.009499999999999953,4.16666666666667,0.0297,0
7.16666666666667,B,OD,A1,SAC042W,6,0.008000000000000007,4.16666666666667,0.0297,0
7.33333333333333,B,OD,A1,SAC042W,6,0.006700000000000039,4.16666666666667,0.0297,0
7.5,B,OD,A1,SAC042W,6,0.005099999999999993,4.16666666666667,0.0297,0
7.66666666666667,B,OD,A1,SAC042W,6,0.005300000000000082,4.16666666666667,0.0297,0
7.83333333333333,B,OD,A1,SAC042W,6,0.0034999999999999476,4.16666666666667,0.0297,0
8,B,OD,A1,SAC042W,6,0.0033000000000000806,4.16666666666667,0.0297,0
8.16666666666667,B,OD,A1,SAC042W,6,0.0021999999999998687,4.16666666666667,0.0297,0
8.33333333333333,B,OD,A1,SAC042W,6,0.0014000000000000679,4.16666666666667,0.0297,0
8.5,B,OD,A1,SAC042W,6,0.0012000000000000899,4.16666666666667,0.0297,0
8.66666666666667,B,OD,A1,SAC042W,6,0.0012999999999999678,4.16666666666667,0.0297,0
8.83333333333333,B,OD,A1,SAC042W,6,0.0011999999999999789,4.16666666666667,0.0297,0
9,B,OD,A1,SAC042W,6,0.0018000000000000238,4.16666666666667,0.0297,0
9.16666666666667,B,OD,A1,SAC042W,6,0.0016000000000000458,4.16666666666667,0.0297,0
9.33333333333333,B,OD,A1,SAC042W,6,-2.00000000000089e-4,4.16666666666667,0.0297,0
9.5,B,OD,A1,SAC042W,6,0.0015999999999999348,4.16666666666667,0.0297,0
9.66666666666667,B,OD,A1,SAC042W,6,8.000000000001339e-4,4.16666666666667,0.0297,0
9.83333333333333,B,OD,A1,SAC042W,6,7.999999999999119e-4,4.16666666666667,0.0297,0
10,B,OD,A1,SAC042W,6,0.0010000000000000009,4.16666666666667,0.0297,0
10.1666666666667,B,OD,A1,SAC042W,6,0.0015000000000000568,4.16666666666667,0.0297,0
10.3333333333333,B,OD,A1,SAC042W,6,9.000000000000119e-4,4.16666666666667,0.0297,0
10.5,B,OD,A1,SAC042W,6,7.999999999999119e-4,4.16666666666667,0.0297,0
10.6666666666667,B,OD,A1,SAC042W,6,0.0010999999999998789,4.16666666666667,0.0297,0
10.8333333333333,B,OD,A1,SAC042W,6,0.002000000000000224,4.16666666666667,0.0297,0
11,B,OD,A1,SAC042W,6,0.0026999999999999247,4.16666666666667,0.0297,0
11.1666666666667,B,OD,A1,SAC042W,6,0.0015000000000000568,4.16666666666667,0.0297,0
11.3333333333333,B,OD,A1,SAC042W,6,0.0015999999999999348,4.16666666666667,0.0297,0
11.5,B,OD,A1,SAC042W,6,0.0024999999999998357,4.16666666666667,0.0297,0
11.6666666666667,B,OD,A1,SAC042W,6,0.0026000000000000467,4.16666666666667,0.0297,0
11.8333333333333,B,OD,A1,SAC042W,6,0.002100000000000102,4.16666666666667,0.0297,0
12,B,OD,A1,SAC042W,6,0.0024999999999999467,4.16666666666667,0.0297,0
12.1666666666667,B,OD,A1,SAC042W,6,0.0025000000000000577,4.16666666666667,0.0297,0
12.3333333333333,B,OD,A1,SAC042W,6,0.0018999999999999018,4.16666666666667,0.0297,0
12.5,B,OD,A1,SAC042W,6,0.0015999999999999348,4.16666666666667,0.0297,0
12.6666666666667,B,OD,A1,SAC042W,6,0.0018000000000001348,4.16666666666667,0.0297,0
12.8333333333333,B,OD,A1,SAC042W,6,0.0022999999999999687,4.16666666666667,0.0297,0
13,B,OD,A1,SAC042W,6,0.0022999999999999687,4.16666666666667,0.0297,0
13.1666666666667,B,OD,A1,SAC042W,6,0.002000000000000113,4.16666666666667,0.0297,0
13.3333333333333,B,OD,A1,SAC042W,6,0.0020999999999998797,4.16666666666667,0.0297,0
13.5,B,OD,A1,SAC042W,6,0.0025999999999999357,4.16666666666667,0.0297,0
13.6666666666667,B,OD,A1,SAC042W,6,0.002100000000000102,4.16666666666667,0.0297,0
13.8333333333333,B,OD,A1,SAC042W,6,0.002100000000000102,4.16666666666667,0.0297,0
14,B,OD,A1,SAC042W,6,0.0023999999999999577,4.16666666666667,0.0297,0
14.1666666666667,B,OD,A1,SAC042W,6,0.0020999999999999908,4.16666666666667,0.0297,0
14.3333333333333,B,OD,A1,SAC042W,6,0.0022999999999999687,4.16666666666667,0.0297,0
14.5,B,OD,A1,SAC042W,6,0.0020000000000000018,4.16666666666667,0.0297,0
14.6666666666667,B,OD,A1,SAC042W,6,0.0024000000000000687,4.16666666666667,0.0297,0
14.8333333333333,B,OD,A1,SAC042W,6,0.0021999999999998687,4.16666666666667,0.0297,0
15,B,OD,A1,SAC042W,6,0.0021999999999999797,4.16666666666667,0.0297,0
15.1666666666667,B,OD,A1,SAC042W,6,0.002000000000000224,4.16666666666667,0.0297,0
15.3333333333333,B,OD,A1,SAC042W,6,0.0020999999999998797,4.16666666666667,0.0297,0
15.5,B,OD,A1,SAC042W,6,0.0021999999999999797,4.16666666666667,0.0297,0
15.6666666666667,B,OD,A1,SAC042W,6,0.002100000000000102,4.16666666666667,0.0297,0
15.8333333333333,B,OD,A1,SAC042W,6,0.0021999999999998687,4.16666666666667,0.0297,0
16,B,OD,A1,SAC042W,6,0.002100000000000102,4.16666666666667,0.0297,0
16.1666666666667,B,OD,A1,SAC042W,6,0.0022999999999999687,4.16666666666667,0.0297,0
16.3333333333333,B,OD,A1,SAC042W,6,0.0019999999999998908,4.16666666666667,0.0297,0
16.5,B,OD,A1,SAC042W,6,0.0023000000000001908,4.16666666666667,0.0297,0
16.6666666666667,B,OD,A1,SAC042W,6,0.0021999999999998687,4.16666666666667,0.0297,0
16.8333333333333,B,OD,A1,SAC042W,6,0.0020999999999999908,4.16666666666667,0.0297,0
17,B,OD,A1,SAC042W,6,0.0024000000000001798,4.16666666666667,0.0297,0
17.1666666666667,B,OD,A1,SAC042W,6,0.0022999999999999687,4.16666666666667,0.0297,0
17.3333333333333,B,OD,A1,SAC042W,6,0.0024999999999999467,4.16666666666667,0.0297,0
17.5,B,OD,A1,SAC042W,6,0.0024999999999999467,4.16666666666667,0.0297,0
17.6666666666667,B,OD,A1,SAC042W,6,0.0025999999999999357,4.16666666666667,0.0297,0
17.8333333333333,B,OD,A1,SAC042W,6,0.0025000000000000577,4.16666666666667,0.0297,0
18,B,OD,A1,SAC042W,6,0.0024000000000000687,4.16666666666667,0.0297,0
18.1666666666667,B,OD,A1,SAC042W,6,0.0021999999999999797,4.16666666666667,0.0297,0
18.3333333333333,B,OD,A1,SAC042W,6,0.0023999999999999577,4.16666666666667,0.0297,0
18.5,B,OD,A1,SAC042W,6,0.0025000000000000577,4.16666666666667,0.0297,0
18.6666666666667,B,OD,A1,SAC042W,6,0.0019999999999998908,4.16666666666667,0.0297,0
18.8333333333333,B,OD,A1,SAC042W,6,0.0022999999999999687,4.16666666666667,0.0297,0
19,B,OD,A1,SAC042W,6,0.002100000000000102,4.16666666666667,0.0297,0
19.1666666666667,B,OD,A1,SAC042W,6,0.0020000000000000018,4.16666666666667,0.0297,0
19.3333333333333,B,OD,A1,SAC042W,6,0.0019999999999998908,4.16666666666667,0.0297,0
19.5,B,OD,A1,SAC042W,6,0.0019000000000000128,4.16666666666667,0.0297,0
19.6666666666667,B,OD,A1,SAC042W,6,0.002100000000000102,4.16666666666667,0.0297,0
19.8333333333333,B,OD,A1,SAC042W,6,0.0020000000000000018,4.16666666666667,0.0297,0
20,B,OD,A1,SAC042W,6,0.002100000000000102,4.16666666666667,0.0297,0
20.1666666666667,B,OD,A1,SAC042W,6,0.0019999999999998908,4.16666666666667,0.0297,0
20.3333333333333,B,OD,A1,SAC042W,6,0.0022999999999999687,4.16666666666667,0.0297,0
20.5,B,OD,A1,SAC042W,6,0.0016999999999999238,4.16666666666667,0.0297,0
20.6666666666667,B,OD,A1,SAC042W,6,0.0018000000000001348,4.16666666666667,0.0297,0
20.8333333333333,B,OD,A1,SAC042W,6,0.0015999999999999348,4.16666666666667,0.0297,0
21,B,OD,A1,SAC042W,6,0.0016000000000000458,4.16666666666667,0.0297,0
21.1666666666667,B,OD,A1,SAC042W,6,0.0016000000000000458,4.16666666666667,0.0297,0
21.3333333333333,B,OD,A1,SAC042W,6,0.0012999999999999678,4.16666666666667,0.0297,0
21.5,B,OD,A1,SAC042W,6,0.0014999999999998348,4.16666666666667,0.0297,0
21.6666666666667,B,OD,A1,SAC042W,6,0.0010000000000000009,4.16666666666667,0.0297,0
21.8333333333333,B,OD,A1,SAC042W,6,0.001100000000000101,4.16666666666667,0.0297,0
1.16666666666667,C,OD,A1,SAC042W,6,0.0023999999999999994,4,0.0301,0
1.33333333333333,C,OD,A1,SAC042W,6,0.0030999999999999917,4,0.0301,0
1.5,C,OD,A1,SAC042W,6,0.004400000000000001,4,0.0301,0
1.66666666666667,C,OD,A1,SAC042W,6,0.0058000000000000135,4,0.0301,0
1.83333333333333,C,OD,A1,SAC042W,6,0.007000000000000006,4,0.0301,0
2,C,OD,A1,SAC042W,6,0.00839999999999999,4,0.0301,0
2.16666666666667,C,OD,A1,SAC042W,6,0.009800000000000003,4,0.0301,0
2.33333333333333,C,OD,A1,SAC042W,6,0.011300000000000004,4,0.0301,0
2.5,C,OD,A1,SAC042W,6,0.012799999999999978,4,0.0301,0
2.66666666666667,C,OD,A1,SAC042W,6,0.014600000000000002,4,0.0301,0
2.83333333333333,C,OD,A1,SAC042W,6,0.016400000000000026,4,0.0301,0
3,C,OD,A1,SAC042W,6,0.018199999999999994,4,0.0301,0
3.16666666666667,C,OD,A1,SAC042W,6,0.02009999999999995,4,0.0301,0
3.33333333333333,C,OD,A1,SAC042W,6,0.02150000000000002,4,0.0301,0
3.5,C,OD,A1,SAC042W,6,0.0242,4,0.0301,0
3.66666666666667,C,OD,A1,SAC042W,6,0.027200000000000002,4,0.0301,0
3.83333333333333,C,OD,A1,SAC042W,6,0.02870000000000006,4,0.0301,0
4,C,OD,A1,SAC042W,6,0.03009999999999996,4,0.0301,0
4.16666666666667,C,OD,A1,SAC042W,6,0.030500000000000027,4,0.0301,0
4.33333333333333,C,OD,A1,SAC042W,6,0.03059999999999996,4,0.0301,0
4.5,C,OD,A1,SAC042W,6,0.029400000000000037,4,0.0301,0
4.66666666666667,C,OD,A1,SAC042W,6,0.02899999999999997,4,0.0301,0
4.83333333333333,C,OD,A1,SAC042W,6,0.027700000000000058,4,0.0301,0
5,C,OD,A1,SAC042W,6,0.026399999999999868,4,0.0301,0
5.16666666666667,C,OD,A1,SAC042W,6,0.023400000000000087,4,0.0301,0
5.33333333333333,C,OD,A1,SAC042W,6,0.02070000000000005,4,0.0301,0
5.5,C,OD,A1,SAC042W,6,0.020399999999999974,4,0.0301,0
5.66666666666667,C,OD,A1,SAC042W,6,0.01870000000000005,4,0.0301,0
5.83333333333333,C,OD,A1,SAC042W,6,0.017599999999999838,4,0.0301,0
6,C,OD,A1,SAC042W,6,0.015300000000000091,4,0.0301,0
6.16666666666667,C,OD,A1,SAC042W,6,0.014999999999999902,4,0.0301,0
6.33333333333333,C,OD,A1,SAC042W,6,0.012700000000000156,4,0.0301,0
6.5,C,OD,A1,SAC042W,6,0.011799999999999922,4,0.0301,0
6.66666666666667,C,OD,A1,SAC042W,6,0.010700000000000043,4,0.0301,0
6.83333333333333,C,OD,A1,SAC042W,6,0.010199999999999987,4,0.0301,0
7,C,OD,A1,SAC042W,6,0.009299999999999975,4,0.0301,0
7.16666666666667,C,OD,A1,SAC042W,6,0.006800000000000028,4,0.0301,0
7.33333333333333,C,OD,A1,SAC042W,6,0.005700000000000038,4,0.0301,0
7.5,C,OD,A1,SAC042W,6,0.005299999999999971,4,0.0301,0
7.66666666666667,C,OD,A1,SAC042W,6,0.005599999999999938,4,0.0301,0
7.83333333333333,C,OD,A1,SAC042W,6,0.0047000000000000375,4,0.0301,0
8,C,OD,A1,SAC042W,6,0.0042000000000000925,4,0.0301,0
8.16666666666667,C,OD,A1,SAC042W,6,0.0040999999999998815,4,0.0301,0
8.33333333333333,C,OD,A1,SAC042W,6,0.0033999999999999586,4,0.0301,0
8.5,C,OD,A1,SAC042W,6,0.0025000000000000577,4,0.0301,0
8.66666666666667,C,OD,A1,SAC042W,6,0.0027000000000000357,4,0.0301,0
8.83333333333333,C,OD,A1,SAC042W,6,0.0020999999999999908,4,0.0301,0
9,C,OD,A1,SAC042W,6,0.0018000000000000238,4,0.0301,0
9.16666666666667,C,OD,A1,SAC042W,6,0.0012999999999999678,4,0.0301,0
9.33333333333333,C,OD,A1,SAC042W,6,0.0010999999999999899,4,0.0301,0
9.5,C,OD,A1,SAC042W,6,0.0012000000000000899,4,0.0301,0
9.66666666666667,C,OD,A1,SAC042W,6,0.0019000000000000128,4,0.0301,0
9.83333333333333,C,OD,A1,SAC042W,6,8.999999999999009e-4,4,0.0301,0
10,C,OD,A1,SAC042W,6,0.0012999999999999678,4,0.0301,0
10.1666666666667,C,OD,A1,SAC042W,6,0.0019000000000000128,4,0.0301,0
10.3333333333333,C,OD,A1,SAC042W,6,0.0012000000000000899,4,0.0301,0
10.5,C,OD,A1,SAC042W,6,0.0018000000000000238,4,0.0301,0
