Time	B2	B3	B4	B5	B6	B7
2855.753400570643	1.6320932613464598	0.6772852438166227	0.64912169742356485	-0.99165739393368535	-3.6442373953502392	8.1862047292617728
3755.753400570643	1.2417235456963331	-0.34521805133637462	0.15397387310331537	-1.0193412997994742	-3.7212307059570051	7.729550674101584
4655.753400570643	1.4088569266325228	-0.51987093185595723	0.40957724987664323	-0.73174127706400982	-3.5934652633981039	7.7420634488859967
5555.753400570643	1.5338808950026626	-0.61204073055289543	0.63278479504379437	-0.5086298852316774	-3.4928150100853603	7.7196779314705024
6455.753400570643	1.6646281001864545	-0.68783929690682943	0.79809091448066882	-0.29442109180999487	-3.4698902202709569	7.7042904363190257
7355.753400570643	1.8109512692796383	-0.73470987301363833	0.94899574685891952	-0.094142902877212428	-3.4023943467829905	7.6869660723678228
8255.7534005706439	2.0550642481342707	-0.74583269036783	1.1127524172995769	0.19880642701395082	-3.3587743503637921	7.693388149647725
9155.7534005706439	2.4369009300446129	-0.74348641481999167	1.2720352792104326	0.5416655516579082	-3.3167921865093417	7.7037260106852088
10055.753400570644	3.0071450256510857	-0.72674608272418606	1.4022484540772586	1.0316746826313046	-3.2324188801396363	7.7299539041524108
10955.753400570644	3.93610665681392	-0.69177547840070908	1.5521401916771098	1.69312880376891	-3.1507053455131775	7.7700511132050973
11855.753400570644	4.9470648201985377	-0.61237997753642626	1.6884666373881907	2.7551228649983823	-3.0705950699464934	7.8116599138290583
12755.753400570644	5.8766163263627655	-0.50543061820943636	1.8376326574680018	4.1878048847201095	-2.9480327699458728	7.8705353805388025
13655.753400570644	7.0953693722058562	-0.36509038046458592	1.9825131906862621	5.4849713650692591	-2.8225455008667173	7.9194937651911044
14555.753400570644	8.451531453172505	-0.1860305997081079	2.0989649315948311	7.096795764426215	-2.68078422286484	7.9810002173572112
15455.753400570644	9.49488335804393	0.12204136180959034	2.2272908484902052	9.1907230230998742	-2.4380100337996464	8.0202486132824671
16355.753400570644	10.632651196006519	0.55767494838224085	2.3831598833384362	10.347093488025237	-2.1028990357658812	8.065442581877841
17255.753400570644	11.753432062959227	1.2148079597827162	2.5433192596343943	11.428211361340205	-1.6624481268912663	8.12288078664312
18155.753400570644	13.252430688697755	2.30508449711207	2.7644590839275551	13.287591108314777	-1.0516732332658687	8.1839563469969256
19055.753400570644	15.258707581301875	3.9587710602284503	3.0139456001295839	15.629202395909243	-0.42362460193093349	8.2525113266505841
19955.753400570644	17.820952630085696	5.7705767010310538	3.3780430457427908	18.405620150829545	0.35936500120389592	8.34212510370205
20855.753400570644	21.068221215295051	7.6322562902106528	3.8603099339926046	21.670243177611621	1.2278951485816905	8.4511495134580841
21755.753400570644	24.666258752424341	9.17167868082698	4.5059200346995443	25.230429282337834	2.2751354766793388	8.61557481038012
22655.753400570644	28.625424169784079	10.651383871469003	5.4192996252905807	28.868197669762232	3.6678997460038527	8.8611725188018458
23555.753400570644	33.735064106483925	12.818550343994088	6.8577867724401464	32.870364655652516	5.5647865215123851	9.22350906225861
24455.753400570644	37.859273784726255	15.597227744853003	8.4384630477448912	37.405168155011573	6.9491603307036058	9.6973382731326865
25355.753400570644	42.697884830838362	18.9537482845723	10.018946362831555	41.574242009941571	8.61301913115845	10.231436399793884
26255.753400570644	47.490036926136732	22.400548307433539	11.852585359299548	45.15229702357621	10.694903366610012	10.940490382491928
27155.753400570644	51.559736952501112	26.301543533333913	13.608070455583222	48.1808867069952	13.203094503715048	11.996703691890268
28055.753400570644	54.678651600693108	30.743568560269605	15.520142921219655	50.101799054896141	16.186327245845078	13.293758373675173
28955.753400570644	55.525882869503157	35.33862466259631	17.576686255221233	50.966221319431142	20.06862193425783	14.48982598284339
29855.753400570644	55.96608005184428	39.163101316913284	19.970181503423834	50.160732622206822	23.698217545294341	15.695210130183247
30755.753400570644	54.944430320362741	42.909456719840996	22.777839273703105	49.419089465669174	27.935579156807272	17.029638152155957
31655.753400570644	54.895798695130004	45.341098557557473	25.821782832492396	49.2998797951528	33.007654114235308	18.630332439169532
32555.753400570644	55.127320261389841	47.201628938625973	28.925372946848086	49.429365277257631	38.6035714705865	20.404103534682083
33455.75340057064	53.356798082203674	48.7570668679228	32.400554698721727	49.302407726133765	43.817580685526636	22.402383501330394
34355.75340057064	53.259729181890293	50.11961763358768	36.228367871301636	48.888276992955369	47.984104025846463	25.434364010469583
35255.75340057064	53.26650218855599	51.041736734211831	40.28727006677147	48.239105722270388	50.367515903904646	27.977516197180204
36155.75340057064	52.996521312302377	51.766659251312987	44.16898695687815	47.181481699006262	51.528226983360156	30.610129659238471
37055.75340057064	52.361128890965254	52.808454582900907	48.201635976333925	45.581792946696737	51.407231150850713	34.212424301959885
