Time	B2	B3	B4	B5	B6	B7	C2	C3	C4	C5	C6	C7	D2	D3	D4	D5	D6	D7	E2	E3	E4	E5	E6	E7
2993.758324	-1.108937422	-0.660302851	-1.746703479	-0.661259481	-4.047222245	-3.285441858	3.831248223	2.014582312	-3.157381063	-4.548976613	0.905929345	0.83992307	1.245712353	-0.901458754	-5.162817926	-3.61343371	0.273188521	-2.156484144	0.596699862	-1.510501437	-3.669979301	-3.697835663	-2.633235554	-7.189058387
3893.758324	-0.433406602	-0.571755208	-1.33516851	-1.087337473	-2.882811731	-2.633272972	2.195003556	1.16030632	-2.313131386	-3.805773324	0.299989635	0.377261974	0.900209942	-0.379787025	-3.805940964	-3.728464037	-0.300364234	-1.633797012	-0.206247333	-1.06125965	-2.517627051	-3.179016632	-2.049414806	-4.959704183
4793.758324	-0.114690368	-0.405003977	-0.953569405	-1.146720714	-1.985283017	-1.963859987	1.105637781	0.644359139	-1.567475076	-3.372554995	0.065917928	0.306480587	0.440069821	-0.034031903	-2.523025258	-3.292892802	-0.414849883	-1.062142185	-0.988825548	-0.58213178	-1.623510562	-2.577181244	-1.437575903	-3.287674758
5693.758324	0.019770425	-0.248795537	-0.637091041	-1.160686195	-1.35510947	-1.319402011	0.411375235	0.377018035	-1.028176019	-2.870187701	-0.047408396	0.164945656	0.09850548	0.093726516	-1.649056523	-2.73921055	-0.403646079	-0.647883772	-1.368012179	-0.344418625	-0.991280917	-1.956819442	-0.976500168	-2.125728127
6593.758324	-0.063907502	-0.151238609	-0.396504062	-0.926263976	-0.787767617	-0.69958185	-0.050627956	0.149805917	-0.546807688	-1.809043364	-0.090150705	0.099450951	-0.053318772	0.043473347	-0.934740431	-2.017430033	-0.298719226	-0.361797248	-1.330952998	-0.251427368	-0.564797555	-1.365692146	-0.579479217	-1.18340143
7493.758324	-0.040029844	-0.039034589	-0.146948256	-0.520362696	-0.332580449	-0.24748398	-0.178386232	0.020818752	-0.189383488	-0.886653862	-0.055418071	-0.00744062	-0.084697366	-0.000497401	-0.300338265	-0.965697854	-0.07979317	-0.110318595	-0.810567064	-0.130207256	-0.221239792	-0.636177583	-0.198013594	-0.377439943
8393.758324	0.013347625	0.058983322	0.085636079	0.307669988	0.205464096	0.249488977	0.075587488	0.009252698	0.152819982	0.510731105	0.041399423	-0.039173413	0.04499616	-0.003723887	0.2247437	0.59112863	0.028573061	0.07951751	0.433771185	0.070811499	0.15917128	0.389954703	0.121808852	0.284680224
9293.758324	0.208925392	0.167812802	0.358993674	1.725029524	0.758885889	0.654403442	0.842426614	0.050242132	0.457530446	2.653948158	0.2425678	-0.028478422	0.450999294	0.006155233	0.778725455	3.076251358	0.279428348	0.264703685	2.693053156	0.349781387	0.498633893	1.962228258	0.551514522	0.848087457
10193.75832	0.628094785	0.353230395	0.663211059	4.190143419	1.404461917	1.140178619	2.401501247	0.25415387	0.851558562	5.462180995	0.608161271	-0.045875766	1.294548639	0.133961949	1.239730561	4.946354893	0.765019285	0.478569134	4.799200048	0.79248632	0.879312708	4.274253753	1.023476068	1.373845803
11093.75832	1.29133043	0.502137576	0.930453678	5.473490809	2.055311739	1.560499341	4.825010977	0.631458704	1.152689447	7.69484452	1.105165245	0.013472278	2.683911227	0.333301511	1.619981437	5.905485957	1.37688972	0.652335102	5.760188784	1.349902045	1.302438815	7.187008501	1.626157184	1.867544392
