Time	B2	B3	B4	B5	B6	B7
2883.6578099712269	8.7131712061202666	8.9772193837228009	-3.1605044459313931	-7.233240241414209	-2.9091321286212941	-1.5320592819167644
3783.6578099712269	7.8943669162335723	7.5496567898058542	-3.5663713403811754	-6.7139531873752851	-3.3308444141153926	-2.1948043428801509
4683.6578099712269	7.5759340203198446	6.9607883724339361	-3.42014193450608	-6.0152431428181661	-3.2599880742100646	-2.2768114102490249
5583.6578099712269	7.4069329527318795	6.5543609623671895	-3.3355732945709882	-5.4544461243522306	-3.2201984184594634	-2.3253672638902252
6483.6578099712269	7.4183945570985967	6.2662611559926331	-3.30302102388875	-4.9177306998205452	-3.1568919398005431	-2.3627441543152661
7383.6578099712269	7.6313599168925643	6.0511788962303417	-3.2362974819707784	-4.2997878470756543	-3.08017313898134	-2.3929426693914562
8283.6578099712278	8.1301185389761024	5.893842099380719	-3.2079358610874489	-3.5422222102676111	-2.96984107017578	-2.3788337144428531
9183.6578099712278	9.00261613958968	5.8491627738661771	-3.1593116850553487	-2.5641669748333684	-2.8426699431085516	-2.3482822740592719
10083.657809971228	10.513924417673193	5.8712442233222371	-3.1118692566001016	-1.168110713212378	-2.6497362287645947	-2.3437144787722421
10983.657809971228	12.932900774701359	5.97063969044175	-3.0514478185671625	0.86247878361155339	-2.4034398226735623	-2.2959015423256943
11883.657809971228	15.842033728618825	6.1198500619073668	-2.9807095132609094	3.613206102901696	-2.0629500183355933	-2.2375074982850256
12783.657809971228	17.703077745577595	6.5308501211833745	-2.8838203033691467	5.99772155203043	-1.6047789288632266	-2.188038903591266
13683.657809971228	18.867913591157233	7.1279101177249249	-2.8103905939681781	6.8826362215353276	-0.96457074141934307	-2.1026878066790542
14583.657809971228	21.352101723331725	8.1225555458766934	-2.6970659219167428	9.63089083767996	-0.000844627943687767	-2.007650582906316
15483.657809971228	24.719159321438507	9.3642869023918323	-2.5184011651924272	12.56358229073571	1.4935245246332078	-1.84101450370256
16383.657809971228	29.156461368384239	10.913587099375578	-2.2967458642570775	15.668256642808851	3.0168935862352524	-1.6695837370608728
17283.657809971228	32.7756467127771	12.706316220493356	-2.0155266638490117	19.703100436940531	4.7111255456002832	-1.4081761255335941
18183.657809971228	37.180716069228467	13.970030681962872	-1.649530671377871	24.035179933022171	6.631419717975894	-1.0228674730685592
19083.657809971228	41.747290329181745	14.658383244313082	-1.1829572467295637	29.028849560053988	7.89392798268091	-0.46979952221354332
