Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
21600	26.64732236	10.42400375	2.227570069	0.178022655	-0.494782323	50.39113715	45.86796652	23.27014228	6.949390548	1.00190398	25.23679364	7.419282372	1.706606918	0.391009083	0.071386036	36.53733866	14.53704481	4.283272546	-0.003558285	-0.251279387
22500	29.74174768	11.90414817	2.746171875	0.294122169	-0.418567456	49.17060572	48.45780546	27.81669629	9.009736408	1.806655791	27.85362971	8.470366731	2.011259876	0.557027176	0.151327043	37.55188998	17.39654741	5.391990957	0.163772567	-0.148926434
23400	32.61591215	13.37544008	3.354662811	0.522393673	-0.306385062	47.60071949	49.57416517	32.20454299	11.05103176	2.950751231	30.74259408	9.523616715	2.355843092	0.785324847	0.229245954	38.91864872	19.99936558	6.692029448	0.364964763	-0.137357119
24300	35.49479995	14.86683643	4.093636347	0.767178964	-0.216206098	46.28042254	49.77629214	37.15438358	13.81382025	4.274216507	33.57695899	10.53650764	2.756326405	0.925835527	0.346598237	39.6606509	22.64057326	7.988424217	0.595118052	-0.017533661
25200	37.82354696	16.70275057	4.912358235	1.075862445	-0.089906882	43.94449428	48.40831979	42.0564685	17.22029315	5.432521231	35.30772034	11.66712603	3.16844133	1.195249231	0.501512395	40.43008244	25.59273825	9.512502864	0.968143273	0.055506604
26100	39.91933966	18.8967956	6.056460566	1.440628094	0.016802573	42.09855903	46.1834344	45.48779706	21.12949242	6.594048903	37.24887839	13.19096623	3.570273764	1.469334622	0.597813099	40.39267587	28.25420412	11.35417918	1.435375853	0.177156087
27000	41.41224544	21.73955354	7.440288383	1.83643302	0.179351959	40.52837796	43.94524378	47.9963264	25.612265	8.371378849	38.22249142	14.54735034	3.992006217	1.741463491	0.764929041	39.94447221	30.74124191	13.52882517	2.046396616	0.361074535
27900	41.07163135	24.50100033	9.017756939	2.353154526	0.346251695	39.67819648	42.09522547	49.76333382	30.54805253	10.64794913	39.55110849	16.74881737	4.481341996	2.115730177	0.943561206	39.41111871	32.92383534	16.05705626	2.77483881	0.54525595
28800	40.00982506	27.59879875	10.54965858	2.908797745	0.548773224	37.73298549	40.2536073	50.5707934	35.59071903	13.40116529	39.97746018	18.21434563	5.009296105	2.495113186	1.075041746	38.83220963	34.80755933	18.8527567	3.69887364	0.860474892
29700	40.55774054	31.21409596	12.09103564	3.715134604	0.75458091	36.14231378	38.81201066	50.0020441	41.3239747	16.62059021	40.7320788	20.24258695	5.655615465	2.900859405	1.312766191	37.90922687	36.26746592	21.52392452	4.709056984	1.219290457
30600	40.28887894	34.5528727	13.54077528	4.648721009	1.041846162	35.23183072	37.0911894	49.00088155	46.63851083	20.30272446	41.18203228	22.06901453	6.25701241	3.37736512	1.560951281	36.92741335	37.26151665	24.41989881	5.817184413	1.675785613
31500	39.45672856	37.40286717	14.96866433	5.782742656	1.326090185	33.87635638	36.0916193	47.60596805	50.397078	24.19838657	41.43508961	24.25288191	7.047236825	3.834177156	1.787367758	35.93072414	38.17500683	27.24748692	6.981434823	2.110135525
32400	38.7688611	40.31958903	16.68628543	6.909013055	1.584155792	32.36604955	34.2323913	45.41100334	52.76914319	28.13693312	41.13676438	26.47146194	7.894406431	4.214737311	2.01078434	35.39087277	38.61280539	30.00399269	8.015871017	2.641191
33300	38.0161814	41.52218674	18.41185736	8.067197	1.918486903	31.23664237	32.81032282	43.51969448	54.04031861	32.24896543	40.60211488	29.16505981	8.931557477	4.638378166	2.268621018	34.27282226	38.50545438	32.47664896	9.112362341	3.116581242
34200	37.32037592	42.77392038	20.7532342	9.229112556	2.188453638	30.05712732	31.20573858	41.80113103	52.98537123	36.03204751	40.16538706	31.24608674	9.877149679	4.963788177	2.515491438	33.70566044	38.18572258	34.55181888	10.4496205	3.729172366
35100	36.13648174	42.7340732	23.52266101	10.49651573	2.586283739	28.73410363	29.60139826	39.77758159	51.49505259	39.34827123	40.13266167	33.84054907	10.71233388	5.328404473	2.689974752	32.84026211	37.42758469	36.28045254	11.92196183	4.381058353
36000	35.27964111	43.17463331	26.93794643	11.85012158	2.968084371	27.26190683	28.48721902	38.27805395	49.70815607	42.07574699	40.41770452	35.18648053	11.62170808	5.741015523	2.912832742	32.06855029	36.6694553	37.35068559	13.6155857	5.190157893
36900	34.04056317	42.83755384	30.99927324	13.45561837	3.398769869	25.27137672	26.72121209	36.45248354	47.55503205	43.95333687	39.89423566	36.33366187	12.54513665	6.241239647	3.118635508	31.17235157	35.5810584	37.5841862	15.39859287	6.271415414
37800	32.62874075	42.76228098	35.47453188	15.34009658	3.982806395	23.4232252	25.01891908	34.94055436	44.98973361	45.20363902	39.75445664	37.23161563	13.64877542	6.832469852	3.339587313	30.88488484	34.90030888	37.71271627	17.40601348	7.510120027
38700	31.45901209	42.00500375	39.66932401	17.43298185	4.497962964	21.96270252	24.27781342	33.53440439	42.25568841	45.71567468	39.09440879	38.21045098	14.84166572	7.459863433	3.578416111	29.93221404	34.12574886	37.5502359	19.60716616	8.941610207
39600	30.04927212	41.58106564	43.62278474	19.96199595	5.028355084	20.75777509	23.09246844	32.0614626	40.14871995	45.44783703	38.09214384	38.12316879	15.89274472	8.162712859	3.94476461	29.05829087	33.31188164	36.73419101	21.94008723	10.58106108
40500	28.48845298	40.88361474	45.64772345	22.87438129	5.617472984	19.59676061	21.67803808	30.70000663	37.52756125	43.25334308	36.96151318	37.87911177	17.12667653	8.717297998	4.268590778	28.09891446	32.41803576	35.58250376	24.29538522	12.35971982
41400	26.59258837	40.44502009	46.86382246	25.98542239	6.311866756	18.55452601	20.46038271	29.61082856	35.17770952	41.33633421	35.36023349	37.64233605	18.53054894	9.323157816	4.650768822	27.24646408	31.59699393	34.66509299	26.60111335	14.51136709
42300	25.05928536	39.54592728	48.34826166	29.6794457	7.174375912	17.62637536	18.42439836	28.45090139	33.69538507	39.97457963	33.58305247	36.92450284	20.24468908	10.28484217	5.162309812	26.03578569	30.83642747	34.01582366	29.25002027	16.42898673
43200	23.14157775	39.16844844	49.13915507	33.6412183	8.32556503	16.78901888	17.25534967	27.62720771	31.86398652	38.57675954	31.59031548	36.50721081	22.60783037	11.43677592	5.63159786	25.05857833	30.4273165	33.40079492	31.56122142	18.01993025
44100	21.54387562	38.29832716	49.67375828	37.11631846	9.736199558	16.03446784	15.94067667	26.43713106	30.21107347	37.26731162	29.66662281	36.22051712	24.9600695	12.65479346	6.023136413	23.84398208	29.6998395	32.75754362	33.4959453	19.89255295
45000	19.61887301	37.48581769	49.88282292	40.48528707	11.23766946	15.39834348	14.66327254	25.46298808	28.99582339	36.11347316	27.60881125	35.93628352	27.30245247	13.97785954	6.497990383	22.6353537	28.76588834	32.04524136	34.97954178	21.97182073
45900	18.08702667	36.39770667	50.04001842	43.40967177	12.89087887	14.84995861	13.73344125	24.10926262	27.30565483	34.73433401	25.00977175	35.48360595	29.59990361	15.6672073	7.027560345	21.14701729	28.51167481	32.05252835	36.08041271	23.89741654
46800	16.57019085	35.4597471	50.15273443	45.96073635	14.85188756	14.36632289	12.88066767	22.67909676	25.37757684	33.24289931	22.85535625	35.80102702	31.44924145	17.40214322	7.611060885	19.85553733	27.80787316	31.53836113	36.24531216	25.992132
47700	15.05411953	34.42210266	48.90472928	47.31934699	17.01584732	13.95834378	12.12653661	21.60740961	23.76823639	31.9863856	21.24931835	36.19636044	33.30526763	19.38192354	8.302455556	18.66969682	27.12639911	30.92923315	35.93637295	27.6002495
48600	13.66602433	33.57562779	48.0717129	48.35000073	19.74104813	13.62346881	11.66746845	20.62673189	22.36066574	30.44024281	19.78112307	35.26593143	35.13090964	21.1554941	9.119155135	17.49215818	26.30757464	30.13889986	35.78341586	29.43778048
49500	12.4190794	32.37693336	47.07466984	49.41164609	22.3116171	13.26960589	11.19497258	19.5168979	21.3461741	29.11542277	18.61568355	34.73694927	37.04419977	23.15192792	10.02930965	16.58427581	25.40981662	29.60675972	35.39503054	30.93300852
50400	11.34050785	31.32724582	46.48094161	49.81955017	25.45704054	13.00702158	10.78118141	18.49080959	20.45069081	27.86363517	17.64604912	33.06925014	38.56563229	25.46990046	11.04132816	15.72402832	24.37856121	28.75304583	35.23137986	32.32085813
51300	10.35584028	29.62644092	44.8957705	49.99201808	29.41257632	12.85459839	10.4287721	17.57974842	19.80673279	26.34115168	16.82098848	32.5854414	39.70563837	27.73004554	12.24491596	15.09599175	23.52830439	28.46368849	35.18121961	33.58173271
52200	9.527876316	28.26444443	43.70256186	50.14910188	32.62050683	12.74611626	10.07763134	16.80602446	19.48856025	25.36643661	16.06306588	30.10153979	40.4194756	30.07457829	13.66578948	14.47415351	22.44194904	27.85329954	34.7957727	34.05912537
53100	8.860319541	26.60003328	41.91805662	49.57195235	35.67030339	12.588775	9.808573284	15.70080984	18.99584627	24.32814993	15.38296494	28.12250235	40.22169358	32.67946572	15.41936815	13.91950484	21.30971238	26.87983756	34.37933744	33.96798216
54000	8.268870845	24.97769962	40.42771614	48.61054604	37.62889605	12.47908362	9.471930201	15.13883338	18.59582604	23.36812162	14.77034017	25.50178008	40.73439166	34.9941364	16.94706545	13.29922879	20.23672958	26.7715202	33.70859199	34.4128844
54900	7.784437888	23.42821448	38.62798372	47.41685214	40.39755631	12.43252518	9.188175626	14.6087965	18.2495447	22.40687549	14.25776038	22.38706483	40.3996739	37.13261845	19.0424613	12.78460524	19.25639866	25.62777364	33.0876308	34.01583862
55800	7.392882533	21.74410035	36.55395504	46.33925364	43.39504056	12.34633033	8.855107382	14.15712883	17.62180316	21.15013369	13.73935459	19.66831853	40.03063147	38.7748617	20.8467578	12.3077407	18.11497447	24.78353186	32.44147703	33.78266677
56700	7.01369354	20.44582119	34.26591382	45.04815177	45.44615888	12.27787994	8.633814153	13.73345372	16.93984496	19.97787009	13.1996112	17.25003285	38.86821252	40.01487632	23.16835036	11.81814456	17.10421422	23.89343973	31.93630721	33.37574759
57600	6.67458644	19.2749388	31.89149966	43.05416593	47.40779527	12.20867578	8.384243919	13.33629201	16.27626405	18.88094123	12.79872117	15.66946602	38.89250208	40.56715207	25.4572898	11.47249606	16.29477242	23.09071329	31.48779067	32.72228607
58500	6.390309737	17.93582791	29.51307943	41.31378447	47.94527122	12.14838964	8.168553958	13.10225791	15.55760652	17.65826317	12.34340822	14.58858526	38.86675675	40.63369592	27.65943054	11.01705193	15.52636868	22.06786772	30.75151502	31.45661997
59400	6.131526608	16.6438825	26.93389195	38.70024264	47.75372798	12.03808313	7.956050317	12.89100697	14.93035985	16.08663268	12.02672415	13.57876048	38.57172811	41.29527897	28.88497835	10.81801623	14.96143372	21.04480021	30.31532796	30.35737649
60300	5.897651915	15.39029115	24.45305479	36.00426884	47.42462267	11.94236544	7.80255163	12.70281668	14.66248394	14.87142842	11.75587506	12.94499611	38.51151267	41.84553654	30.49981347	10.60718011	14.43857767	20.29387302	30.04130206	30.1342496
61200	5.650322138	14.49908993	22.83242283	32.3980925	47.10921875	11.7380203	7.658349937	12.57785611	14.26081446	13.7156183	11.51005997	12.49644811	38.23858795	42.50763036	32.2731245	10.28259458	14.07808534	19.48393709	29.79364715	29.50960134
62100	5.41574648	13.6179319	21.47576471	29.1530721	45.45217178	11.53544768	7.540531027	12.40994332	13.93987225	12.63058781	11.22367914	12.08168211	37.4988956	42.00170769	33.71723125	10.13024529	13.61498523	18.73131543	28.9861621	29.43195556
63000	5.214347852	12.77459656	20.000225	26.68737934	43.29236587	11.40441196	7.389193279	12.33210421	13.50643469	11.77696585	11.00975287	11.66729329	37.0354782	42.43531873	35.10820944	9.96061617	13.17983079	18.17106101	28.49622433	29.28172374
63900	5.047288977	12.07230932	18.68238173	24.75645088	41.66820539	11.2458887	7.199559613	12.13899084	13.14431573	11.04287245	10.71951465	11.22249751	35.91029521	41.8447205	36.54513802	9.708775367	12.6148173	17.55135728	27.69954571	28.64543167
64800	4.899477596	11.43163971	17.61945168	23.07549499	40.20564479	11.14540025	7.012283433	11.96666024	12.69224751	10.56344714	10.48210425	10.70569015	34.71780129	41.50211836	37.65021246	9.479148988	12.12032835	17.10865432	27.0102166	28.42976979
65700	4.694069408	10.85516234	16.71785199	21.37668404	38.50373579	11.07373687	6.829208069	11.82549435	12.43137014	10.16725237	10.16905279	10.29377963	33.82507965	41.68648439	38.45869034	9.344609248	11.62957614	16.73646146	26.55838188	28.11604323
66600	4.584078065	10.56615418	15.9700771	19.88474992	37.09045613	10.99112641	6.669401536	11.72368185	12.25029518	9.90910241	9.993794292	9.826518374	32.73276454	41.40064206	38.83661665	9.150801267	11.13351614	16.23953535	25.68525	27.47058162
67500	4.46239412	10.17464698	15.2295157	18.39748658	35.51184195	10.87965035	6.473205659	11.58476175	12.11695022	9.632262635	9.744352418	9.360386757	31.53611729	40.59200793	38.80062061	8.935431807	10.79999435	15.7409568	24.71773473	26.84885598
68400	4.375124274	9.628401017	14.63126912	17.19987992	33.53573139	10.82122484	6.318124448	11.45225234	11.83024059	9.349498053	9.573694824	8.884341889	29.91049757	39.1944431	38.35242068	8.715259685	10.41797731	15.24443801	23.70736965	26.26070631
69300	4.210115308	9.192755251	13.95582267	15.87807268	32.12137468	10.74717882	6.182776947	11.28119132	11.59826617	9.146198356	9.340895294	8.398219862	28.06406855	37.95033537	37.85469444	8.534036874	10.05057539	14.84172625	22.54711161	25.20072729
70200	4.123365976	8.704022418	13.41505326	14.48807895	30.30554122	10.72159076	6.040967174	11.17033141	11.34120929	8.981183099	9.183155125	7.962330711	25.82249506	35.97486166	37.61004249	8.352013273	9.826242477	14.28076432	21.23213767	24.30966577
71100	4.058268897	8.347567012	13.00170164	13.36454254	28.06807647	10.71092126	5.845649792	11.02416187	11.09134394	8.839587896	9.08373933	7.496438198	23.71013459	33.82823715	37.43567613	8.253480159	9.587812264	13.82011603	19.98787191	23.28854683
72000	3.962044906	8.197270192	12.62042017	12.54939561	25.88497952	10.61257904	5.741337927	10.88673106	10.79335257	8.677344808	8.929227113	7.100234058	21.463943	30.98511104	37.27213934	8.164556494	9.261189531	13.33470024	18.9596364	22.18196073
72900	3.903772943	7.933843323	12.23185502	11.77037556	23.52561026	10.56374778	5.650017222	10.79388346	10.54272763	8.503766838	8.837286455	6.7294039	19.7879677	28.33176623	36.81615604	7.979014569	9.06522261	12.83616591	17.97046861	20.77291112
73800	3.821901275	7.743646515	11.89364437	11.12453743	21.33757302	10.59135356	5.522052315	10.66338959	10.2176611	8.352604354	8.792879732	6.429765472	18.41936664	25.66193693	36.59337993	7.774878495	8.773586158	12.41426234	17.10087998	19.51323999
74700	3.776148975	7.509220121	11.61318273	10.53163053	19.26335597	10.54237148	5.378050073	10.52439662	9.895292178	8.196866398	8.614176901	6.119651853	17.33336829	22.87587749	36.04133061	7.542706508	8.414438231	11.95146593	16.33538657	18.16597819
75600	3.755577271	7.328376819	11.30089767	10.05637008	18.13837083	10.46933709	5.326889119	10.44282396	9.611057618	8.070797709	8.60141308	5.83724169	16.40284694	20.25327353	35.31045355	7.314073713	8.20318923	11.5491779	15.57280051	17.05621292
76500	3.721036533	7.154685055	11.06096476	9.521893848	17.35170425	10.5146088	5.216371583	10.26587208	9.360162191	7.824500497	8.475322504	5.548839705	15.61221997	18.14074642	34.05734368	7.176758065	8.029525561	11.07793765	14.8903482	16.03661995
77400	3.669524383	6.982961343	10.75961744	9.129273217	16.76219233	10.51345925	5.174559638	10.17219847	9.12882729	7.610017395	8.399189462	5.374182912	15.00963512	16.35949599	32.51456534	7.005056542	7.851872516	10.70636127	14.218321	15.0286762
78300	3.619324569	6.773054827	10.56352811	8.723520675	15.82144225	10.46477392	5.068026291	10.07442794	8.952607882	7.427201743	8.290639936	5.148136333	14.48481127	15.08567118	30.77419656	6.907783537	7.577034867	10.3034478	13.61309783	14.27961089
79200	3.554133124	6.6215382	10.31614162	8.355823861	14.9673548	10.45619506	4.987620997	9.951691208	8.807576042	7.23463557	8.222366503	4.948696613	14.02336851	14.05224345	28.74603886	6.833811719	7.291642426	9.860674929	13.00671897	13.55652357
80100	3.553644537	6.459696879	10.07406159	8.00187335	14.12257258	10.42748406	4.923894645	9.833090872	8.670045457	7.007315154	8.114619741	4.792341443	13.58888737	13.16821239	26.37325181	6.682283296	7.11834016	9.467565021	12.4672692	12.9390795
81000	3.471925167	6.300961701	9.851917514	7.643382269	13.3423887	10.40731116	4.860557411	9.760504208	8.496977055	6.734937499	8.051447924	4.562366748	13.21199081	12.440758	23.87911825	6.53952829	6.917492579	9.136827261	11.95323366	12.18722443
81900	3.432273395	6.197212234	9.686038073	7.375748904	12.57732086	10.415441	4.786735665	9.665023092	8.317078204	6.475307337	8.010513018	4.449464186	12.8112037	11.74642905	21.78120067	6.347314321	6.74824199	8.838782217	11.45712188	11.36673016
