Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
66600	6.823309948	7.326016983	9.195755287	8.809955162	11.01541637	19.05306928	12.80171291	11.44647422	11.30028243	8.883643116	8.312948387	7.224807809	7.484427528	8.457834309	11.37153069	7.207877083	7.20682399	8.685753105	8.531503093	8.265219484
67500	6.758916529	7.293565775	9.065063937	8.542097679	10.49925355	19.13377064	12.80587046	11.40317327	11.1503367	8.345635843	8.337760164	7.096308731	7.282909416	8.04541216	10.90654543	7.084875838	7.069576094	8.416315904	8.250043904	7.951196308
68400	6.670567056	7.131440726	8.940329891	8.323749129	9.802560158	19.17363381	12.80458206	11.4312175	11.09454818	7.653548208	8.373131732	6.925926978	7.105076603	7.812445245	10.26508122	7.152311091	6.962274007	8.222044911	8.093331263	7.644318525
69300	6.630729533	7.05147104	8.813395223	8.10787065	9.227506224	19.23296951	12.7990084	11.46951406	11.12281246	7.033055242	8.413094094	6.829541419	6.990291326	7.567100608	9.498721637	7.044085587	6.830776009	8.09365724	7.941737146	7.355836186
70200	6.613581812	6.970726018	8.757124629	7.959733613	9.328552385	19.2896402	12.81176525	11.50214548	11.02562762	6.652357958	8.449082996	6.724921444	6.835584303	7.321639248	9.073996166	7.011308228	6.761480172	7.957684958	7.813649261	7.142923639
71100	6.571584529	6.91154775	8.680839341	7.663086276	8.583882777	19.36729888	12.80806893	11.48366299	10.90326009	6.516529724	8.42480818	6.561020363	6.689924917	7.121673052	8.810719572	6.984494822	6.690065799	7.827229676	7.733652816	6.968094368
72000	6.522697776	6.866557319	8.61634652	7.420901953	7.810296593	19.4143575	12.8507026	11.51275511	10.86355982	6.443477284	8.494241695	6.474968891	6.518723533	6.88589374	8.346637723	6.942911997	6.62567397	7.745261844	7.64876026	6.856536963
72900	6.521458617	6.84511386	8.545220137	7.299753945	7.288744701	19.5025606	12.85583498	11.52682833	10.8087506	6.200260341	8.550964332	6.38132964	6.393912567	6.676886126	7.986232814	6.902800311	6.51113516	7.606271112	7.5139083	6.615830216
73800	6.493449123	6.823744745	8.481453626	7.137423656	7.150290265	19.56297187	12.86703398	11.59320054	10.77308268	5.787216185	8.583509609	6.286066718	6.201871354	6.540428412	7.642738933	6.888459942	6.482483014	7.507849144	7.492393827	6.440182442
74700	6.491568027	6.783480713	8.456716576	7.033404496	7.123903321	19.66060821	12.87122147	11.53460728	10.7553096	5.631839251	8.663234643	6.210387983	6.090675473	6.39426408	7.345107472	6.866798163	6.38171892	7.411672294	7.401232928	6.342035595
75600	6.443565532	6.735715099	8.350493055	6.890012021	6.856795361	19.7262324	12.88857132	11.58391186	10.70038836	5.461652531	8.696863083	6.091186461	5.983648816	6.318318913	7.061712435	6.824887787	6.348631774	7.303884423	7.357576089	6.206153025
76500	6.473429823	6.714801192	8.357810501	6.77287875	6.482353677	19.78226022	12.87897496	11.59407977	10.72816457	5.297909321	8.709483352	6.030965031	5.933265744	6.198948379	6.771349168	6.807149804	6.336845337	7.188436746	7.29919735	6.066657283
77400	6.469172713	6.743489191	8.28157318	6.583389747	6.115654788	19.88291917	12.89471039	11.59656617	10.68757267	5.312869811	8.769049473	5.949698212	5.879501555	6.0293512	6.538628581	6.770554592	6.220840237	7.094063937	7.237442118	6.01093281
78300	6.455510129	6.764120908	8.245801969	6.443420775	5.899326494	19.95066423	12.96876075	11.63161717	10.66415183	5.364974923	8.833354014	5.861112999	5.763006762	5.983286569	6.359438696	6.733247542	6.193327366	7.037339802	7.163878443	5.851349806
79200	6.481730051	6.696233027	8.239574218	6.360923388	5.668841662	20.01607719	12.94435974	11.64913895	10.73057902	5.378985845	8.882878095	5.826215466	5.728761651	5.889809312	6.392486653	6.730629392	6.144091039	6.932840711	7.062622623	5.806031677
80100	6.453232255	6.752720484	8.199825618	6.236197964	5.634123725	20.13531935	12.95657004	11.64330042	10.70373451	5.396047237	8.997069711	5.775880543	5.60995492	5.796641467	6.298951392	6.680367603	6.044686133	6.851840517	6.946440967	5.683111861
81000	6.453297777	6.769620315	8.14809784	6.114337646	5.49266527	20.20558972	12.99969406	11.65668514	10.6573495	5.257235483	9.09239964	5.748674705	5.550598845	5.679391018	6.092515832	6.63832407	5.967148446	6.797382065	6.93005834	5.623337283
81900	6.432161851	6.772416979	8.134815208	5.975871544	5.327730606	20.28537199	13.01475595	11.67775485	10.63386895	5.040620916	9.104954959	5.703225389	5.45592786	5.648428982	5.870880564	6.670346116	5.926305473	6.678823787	6.871667718	5.58044967
82800	6.437811834	6.783330247	8.043662499	5.942262901	5.207404453	20.34297498	13.05184774	11.73456966	10.62713935	4.963431344	9.112997152	5.682265497	5.386625644	5.579258455	5.738301416	6.578552686	5.855701947	6.583072928	6.715751545	5.473407404
83700	6.430646934	6.767866503	8.032243728	5.835727678	4.974708283	20.3963829	13.05558593	11.69962236	10.58563476	4.885727698	9.144945503	5.62479889	5.289908741	5.433116275	5.578596133	6.54676477	5.808188779	6.558329891	6.670825039	5.378936802
