"","Time","rep","exp","variable","value","strain","inoc","drytime"
"155",0.86865008,3.2,"t0","B2",0.002289876884,"11287",5,0
"156",1.11865008,3.2,"t0","B2",0.002245862337,"11287",5,0
"157",1.36865008,3.2,"t0","B2",0.002249018223,"11287",5,0
"158",1.61865008,3.2,"t0","B2",0.0024052965,"11287",5,0
"159",1.86865008,3.2,"t0","B2",0.002729555468,"11287",5,0
"160",2.11865008,3.2,"t0","B2",0.003362714187,"11287",5,0
"161",2.36865008,3.2,"t0","B2",0.00443583962,"11287",5,0
"162",2.61865008,3.2,"t0","B2",0.006193429784,"11287",5,0
"163",2.86865008055556,3.2,"t0","B2",0.008630188914,"11287",5,0
"164",3.11865008055556,3.2,"t0","B2",0.01044112219,"11287",5,0
"165",3.36865008055556,3.2,"t0","B2",0.01272423098,"11287",5,0
"166",3.61865008055556,3.2,"t0","B2",0.01514966086,"11287",5,0
"167",3.86865008055556,3.2,"t0","B2",0.01839113628,"11287",5,0
"168",4.11865008055556,3.2,"t0","B2",0.02263246989,"11287",5,0
"169",4.36865008055556,3.2,"t0","B2",0.0268335743,"11287",5,0
"170",4.61865008055556,3.2,"t0","B2",0.03178597863,"11287",5,0
"171",4.86865008055556,3.2,"t0","B2",0.03800561655,"11287",5,0
"172",5.11865008055556,3.2,"t0","B2",0.04222125468,"11287",5,0
"173",5.36865008055556,3.2,"t0","B2",0.04679336186,"11287",5,0
"174",5.61865008055556,3.2,"t0","B2",0.05126326636,"11287",5,0
"175",5.86865008055556,3.2,"t0","B2",0.0545559613,"11287",5,0
"176",6.11865008055556,3.2,"t0","B2",0.05735277696,"11287",5,0
"177",6.36865008055556,3.2,"t0","B2",0.05827221321,"11287",5,0
"178",6.61865008055556,3.2,"t0","B2",0.05814001607,"11287",5,0
"179",6.86865008055556,3.2,"t0","B2",0.0575936512,"11287",5,0
"180",7.11865008055556,3.2,"t0","B2",0.05476673454,"11287",5,0
"181",7.36865008055556,3.2,"t0","B2",0.05041871268,"11287",5,0
"182",7.61865008055556,3.2,"t0","B2",0.04912259885,"11287",5,0
"183",7.86865008055556,3.2,"t0","B2",0.04772722758,"11287",5,0
"184",8.11865008055556,3.2,"t0","B2",0.04595955371,"11287",5,0
"185",8.36865008055556,3.2,"t0","B2",0.04407563217,"11287",5,0
"186",8.61865008055556,3.2,"t0","B2",0.04181836646,"11287",5,0
"187",8.86865008055556,3.2,"t0","B2",0.03950270102,"11287",5,0
"188",9.11865008055556,3.2,"t0","B2",0.03657767977,"11287",5,0
"189",9.36865008055556,3.2,"t0","B2",0.03430144844,"11287",5,0
"190",9.61865008055556,3.2,"t0","B2",0.03288520012,"11287",5,0
"191",9.86865008055556,3.2,"t0","B2",0.03131591756,"11287",5,0
"192",10.1186500805556,3.2,"t0","B2",0.02890426606,"11287",5,0
"193",10.3686500805556,3.2,"t0","B2",0.02619411467,"11287",5,0
"194",10.6186500805556,3.2,"t0","B2",0.02362412449,"11287",5,0
"195",10.8686500805556,3.2,"t0","B2",0.02236252032,"11287",5,0
"196",11.1186500805556,3.2,"t0","B2",0.0217467908,"11287",5,0
"197",11.3686500805556,3.2,"t0","B2",0.02106721829,"11287",5,0
"198",11.6186500805556,3.2,"t0","B2",0.02037607698,"11287",5,0
"199",11.8686500805556,3.2,"t0","B2",0.01966174535,"11287",5,0
"200",12.1186500805556,3.2,"t0","B2",0.01904260673,"11287",5,0
"201",12.3686500805556,3.2,"t0","B2",0.01861961222,"11287",5,0
"202",12.6186500805556,3.2,"t0","B2",0.01836270861,"11287",5,0
"203",12.8686500805556,3.2,"t0","B2",0.01820887445,"11287",5,0
"204",13.1186500805556,3.2,"t0","B2",0.01807789556,"11287",5,0
