Time	B2	B3	B4	B5	B6	B7
2855.753400570643	-3.0329441335592193	-19.108366393911719	4.8713990281806261	9.3125137083202887	-3.1279434100417314	-4.9585773182254753
3755.753400570643	-3.6654657766172929	-18.786369371687066	4.2955403915984736	9.4402677958454984	-2.9162057041401108	-5.2147969962867418
4655.753400570643	-3.7391130633951368	-17.412975273760722	4.2381578338862882	9.7810948319087281	-2.3199902202599003	-4.815707320995438
5555.753400570643	-3.796897881777979	-16.245533885136204	4.1661258462168309	10.073930162126734	-1.8946893313156892	-4.5291337396368618
6455.753400570643	-3.7692501985127844	-15.406834331341257	4.07635724399314	10.291504356959297	-1.5744379389727821	-4.3358363169662946
7355.753400570643	-3.6450481075872556	-14.727779147420897	4.0100021322243062	10.515250947991371	-1.3182657348050075	-4.1717551467307477
8255.7534005706439	-3.4034397180742793	-14.15123240211112	3.9312411242275851	10.785026300975181	-1.0955549300857983	-4.0546594597956869
9155.7534005706439	-2.9814895652752114	-13.666557925124943	3.917192601367383	11.159533614556676	-0.88433725731559987	-3.9424162859624574
10055.753400570644	-2.3084974560991349	-13.258501723905818	3.8963721381062424	11.649230518793518	-0.7053238741137049	-3.8354614593017513
10955.753400570644	-1.3838220650002095	-12.859662559723692	3.8641803781153437	12.390521176987493	-0.53650573118556044	-3.7649690551112327
11855.753400570644	-0.016426399367731694	-12.461876384195923	3.8323017011308815	13.530330620038324	-0.33971413068707113	-3.6562425077795582
12755.753400570644	1.9652572960882575	-12.113045392651598	3.8295068393678733	15.23811401773459	-0.15416334736197918	-3.5692169051171483
13655.753400570644	3.2915837397593277	-11.715934063921038	3.8123640234143847	16.947613136663811	0.039112430772736344	-3.4704635415336385
14555.753400570644	3.4311615006571361	-11.293640975746241	3.8266492400906271	18.427840105567505	0.26338049316250839	-3.3997563506053363
15455.753400570644	4.71867495748346	-10.776226155326061	3.8371199909044456	20.277803192147669	0.55718882029637606	-3.29298802860024
16355.753400570644	6.8028994339355826	-10.111136570937866	3.8755433501893131	21.650895190914603	0.92863186426255229	-3.1976404630210875
17255.753400570644	9.7436582064178126	-9.2433463139470273	3.9395473117634108	23.360159123908513	1.4644250579411926	-3.0928882635935424
18155.753400570644	13.002387974879357	-7.93389603567053	4.02996591282768	25.744228615794157	2.2419026284284587	-2.9457416667429079
19055.753400570644	17.531364731569287	-6.085587676904705	4.1698932184061137	28.678505473139545	3.4032342995644154	-2.7372135125778736
19955.753400570644	21.854413920490533	-4.5427212126353265	4.3245759985835841	32.045643552529825	4.7300474076266159	-2.4796125642645346
20855.753400570644	26.537555698947074	-2.5264331410983281	4.5693032367477766	35.78979552873821	5.988706285311876	-2.1644835250891474
21755.753400570644	31.331097778242928	-0.26921931727903392	4.9085642393252389	38.968830709922536	7.4058120300107628	-1.6963255363862246
22655.753400570644	36.181761495020389	1.5903570102481721	5.3876142783731327	42.966241909936628	8.9708468847089424	-1.0195323991930616
23555.753400570644	39.555938636693718	3.5896482334244193	6.1217683565044325	47.186332426905487	10.628427528230423	-0.0085292232297069122
24455.753400570644	43.344519956186844	6.6756190272576559	7.2883237094679609	51.123029725508722	12.588677872728125	1.2555376303779082
25355.753400570644	45.983363701752282	9.3196913815910047	8.8934168381935539	54.136769314086088	14.855053734032689	2.6823864375253468
26255.753400570644	47.135159623560995	12.642362354864448	10.306628001408594	56.198470286611453	17.287379258173164	3.9844888121482436
27155.753400570644	47.6496127479451	16.346487515113356	11.68553228835915	57.8020706847008	19.631976198269005	5.3548941463055417
28055.753400570644	46.874837797199305	20.475265386852204	13.285913732448925	58.575058378346014	22.048980069268687	6.9657691151207288
28955.753400570644	46.12691843624733	24.797263160669171	14.957715468322069	58.731321198878582	25.26986561546131	8.8753026601395888
29855.753400570644	46.505175013420931	29.26981829597857	16.676062450524828	58.542588100437868	28.4019971610075	10.96335801036931
30755.753400570644	45.979963187364291	33.828263284656842	18.623914174184733	57.745281570263266	32.1450678831716	13.163288711271161
31655.753400570644	45.349115869922059	37.239539895006615	20.877121579693785	57.830252349892255	36.439373187159049	15.680324977533825
32555.753400570644	43.828403949780522	38.4256334877653	23.303814596766866	57.667384490074419	40.550468856085509	18.401887947085974
33455.75340057064	42.470856339063459	39.453107179432443	26.070685027755157	57.427912463084304	45.153908339911013	22.062113389877297
34355.75340057064	40.94219554493948	40.127848183766744	28.982859702734935	57.05357124006219	48.969332106112624	25.876710775317761
35255.75340057064	38.919581728224905	39.761309347792754	31.890698449637679	56.230203471676859	50.586796492016923	31.667808674103192
36155.75340057064	36.335669182991694	39.500034364540127	34.971632205005783	55.258534720671619	53.939935757381519	36.255196244060294
37055.75340057064	33.90849662511777	38.980549533122691	38.14106736637229	53.773940562962672	55.500243797019422	41.438063593199509
37955.75340057064	31.412900911055072	39.222790062919238	40.783287927250015	52.470656147070308	57.0908979985116	44.102848201756814
38855.75340057064	28.885212569202036	38.496533685771993	42.924209840991644	50.562050596338409	56.708094470827433	46.321684235530363
39755.75340057064	26.216631649798327	37.388725708764767	44.899419010128319	48.511190548166887	56.774284759275851	48.417040627722521
40655.75340057064	24.075194966942636	36.6106790148956	46.449913530985008	46.34994171188908	56.998017325752571	49.560297169373882
41555.75340057064	22.00892245869413	35.742086019977044	47.286361139671875	43.525796270410837	54.949200966605275	51.368026763352653
42455.75340057064	20.113507057968647	34.5627565333634	48.03647130435678	40.970257860209735	55.112591814294653	51.299514456841656
43355.75340057064	18.192982490488891	32.554653025728484	47.271559771372154	38.54450538762061	54.111317138784173	50.597681364279772
