"","Time","rep","exp","variable","value","strain","inoc","drytime"
"73",1.5,29,0,"D4",0.00164293018,"SA3297",4,0
"74",1.5,29,0,"D5",-0.001434218676,"SA3297",3,0
"75",1.5,29,0,"D6",-0.001586558499,"SA3297",2,0
"76",1.5,29,0,"E2",0.008562031264,"SA2704",6,0
"77",1.5,29,0,"E3",0.001155484969,"SA2704",5,0
"78",1.5,29,0,"E4",0.00221891265,"SA2704",4,0
"79",1.5,29,0,"E5",0.00040102473,"SA2704",3,0
"80",1.5,29,0,"E6",-0.001104430767,"SA2704",2,0
"81",1.75,29,0,"B2",0.005721481213,"Newman",6,0
"82",1.75,29,0,"B3",0.000290101468,"Newman",5,0
"83",1.75,29,0,"B4",0.00556269274,"Newman",4,0
"84",1.75,29,0,"B5",-0.003000578229,"Newman",3,0
"85",1.75,29,0,"B6",0.002941095664,"Newman",2,0
"86",1.75,29,0,"C2",0.01058801396,"RWW12",6,0
"87",1.75,29,0,"C3",0.001361722094,"RWW12",5,0
"88",1.75,29,0,"C4",0.004086936084,"RWW12",4,0
"89",1.75,29,0,"C5",-0.001071281033,"RWW12",3,0
"90",1.75,29,0,"C6",0.001669591579,"RWW12",2,0
"91",1.75,29,0,"D2",0.008197300501,"SA3297",6,0
"92",1.75,29,0,"D3",-0.002905340692,"SA3297",5,0
"93",1.75,29,0,"D4",0.001299433827,"SA3297",4,0
"94",1.75,29,0,"D5",-0.00157837874,"SA3297",3,0
"95",1.75,29,0,"D6",-0.001477683865,"SA3297",2,0
"96",1.75,29,0,"E2",0.009074534977,"SA2704",6,0
"97",1.75,29,0,"E3",0.001527241463,"SA2704",5,0
"98",1.75,29,0,"E4",0.001901594666,"SA2704",4,0
"99",1.75,29,0,"E5",0.000118782317,"SA2704",3,0
"100",1.75,29,0,"E6",-0.001091135855,"SA2704",2,0
"101",2,29,0,"B2",0.006006424321,"Newman",6,0
"102",2,29,0,"B3",0.000561302486,"Newman",5,0
"103",2,29,0,"B4",0.005183274347,"Newman",4,0
"104",2,29,0,"B5",-0.002672064086,"Newman",3,0
"105",2,29,0,"B6",0.002387494185,"Newman",2,0
"106",2,29,0,"C2",0.01049715699,"RWW12",6,0
"107",2,29,0,"C3",0.001796637006,"RWW12",5,0
"108",2,29,0,"C4",0.003895687619,"RWW12",4,0
"109",2,29,0,"C5",-0.000978864213,"RWW12",3,0
"110",2,29,0,"C6",0.001202175578,"RWW12",2,0
"111",2,29,0,"D2",0.00850602174,"SA3297",6,0
"112",2,29,0,"D3",-0.002083927153,"SA3297",5,0
"113",2,29,0,"D4",0.001077475801,"SA3297",4,0
"114",2,29,0,"D5",-0.001585117942,"SA3297",3,0
"115",2,29,0,"D6",-0.001371809091,"SA3297",2,0
"116",2,29,0,"E2",0.009528885147,"SA2704",6,0
"117",2,29,0,"E3",0.002156243163,"SA2704",5,0
"118",2,29,0,"E4",0.001676150044,"SA2704",4,0
"119",2,29,0,"E5",-7.4345304e-05,"SA2704",3,0
"120",2,29,0,"E6",-0.001093473278,"SA2704",2,0
"121",2.25,29,0,"B2",0.00667640044,"Newman",6,0
"122",2.25,29,0,"B3",0.001051485192,"Newman",5,0
"123",2.25,29,0,"B4",0.004970050073,"Newman",4,0
"124",2.25,29,0,"B5",-0.002468352675,"Newman",3,0
"125",2.25,29,0,"B6",0.001916313016,"Newman",2,0
"126",2.25,29,0,"C2",0.01191632781,"RWW12",6,0
"127",2.25,29,0,"C3",0.002606489421,"RWW12",5,0
"128",2.25,29,0,"C4",0.003804379672,"RWW12",4,0
"129",2.25,29,0,"C5",-0.000952422219,"RWW12",3,0
"130",2.25,29,0,"C6",0.00085093289,"RWW12",2,0
"131",2.25,29,0,"D2",0.009609142673,"SA3297",6,0
"132",2.25,29,0,"D3",-0.000906272284,"SA3297",5,0
"133",2.25,29,0,"D4",0.000940234052,"SA3297",4,0
"134",2.25,29,0,"D5",-0.001602220425,"SA3297",3,0
"135",2.25,29,0,"D6",-0.001318925122,"SA3297",2,0
"136",2.25,29,0,"E2",0.01163919162,"SA2704",6,0
"137",2.25,29,0,"E3",0.003471649761,"SA2704",5,0
"138",2.25,29,0,"E4",0.001618436627,"SA2704",4,0
"139",2.25,29,0,"E5",-0.000193202762,"SA2704",3,0
"140",2.25,29,0,"E6",-0.001066620569,"SA2704",2,0
"141",2.5,29,0,"B2",0.008760297871,"Newman",6,0
"142",2.5,29,0,"B3",0.001848837264,"Newman",5,0
"143",2.5,29,0,"B4",0.004781440403,"Newman",4,0
"144",2.5,29,0,"B5",-0.002246548237,"Newman",3,0
"145",2.5,29,0,"B6",0.001549605484,"Newman",2,0
"146",2.5,29,0,"C2",0.01514361028,"RWW12",6,0
"147",2.5,29,0,"C3",0.004010539153,"RWW12",5,0
"148",2.5,29,0,"C4",0.003893018536,"RWW12",4,0
"149",2.5,29,0,"C5",-0.000914339877,"RWW12",3,0
"150",2.5,29,0,"C6",0.000610022687,"RWW12",2,0
"151",2.5,29,0,"D2",0.01300338179,"SA3297",6,0
"152",2.5,29,0,"D3",0.000741266868,"SA3297",5,0
"153",2.5,29,0,"D4",0.001009335023,"SA3297",4,0
"154",2.5,29,0,"D5",-0.001581134787,"SA3297",3,0
"155",2.5,29,0,"D6",-0.001190861426,"SA3297",2,0
"156",2.5,29,0,"E2",0.01540984826,"SA2704",6,0
"157",2.5,29,0,"E3",0.005686361714,"SA2704",5,0
"158",2.5,29,0,"E4",0.001752334488,"SA2704",4,0
"159",2.5,29,0,"E5",-0.000220282561,"SA2704",3,0
"160",2.5,29,0,"E6",-0.001023616069,"SA2704",2,0
"161",2.75,29,0,"B2",0.01297937585,"Newman",6,0
"162",2.75,29,0,"B3",0.003096451261,"Newman",5,0
"163",2.75,29,0,"B4",0.004740075853,"Newman",4,0
"164",2.75,29,0,"B5",-0.002016544717,"Newman",3,0
"165",2.75,29,0,"B6",0.00127176824,"Newman",2,0
"166",2.75,29,0,"C2",0.01955345981,"RWW12",6,0
"167",2.75,29,0,"C3",0.006153070485,"RWW12",5,0
"168",2.75,29,0,"C4",0.004054658329,"RWW12",4,0
"169",2.75,29,0,"C5",-0.000820961485,"RWW12",3,0
"170",2.75,29,0,"C6",0.000372355204,"RWW12",2,0
"171",2.75,29,0,"D2",0.01651673971,"SA3297",6,0
"172",2.75,29,0,"D3",0.002855998835,"SA3297",5,0
"173",2.75,29,0,"D4",0.001266561832,"SA3297",4,0
"174",2.75,29,0,"D5",-0.001506028344,"SA3297",3,0
"175",2.75,29,0,"D6",-0.001117875565,"SA3297",2,0
"176",2.75,29,0,"E2",0.02226914716,"SA2704",6,0
"177",2.75,29,0,"E3",0.008313939041,"SA2704",5,0
"178",2.75,29,0,"E4",0.002018233277,"SA2704",4,0
"179",2.75,29,0,"E5",-0.00026436625,"SA2704",3,0
"180",2.75,29,0,"E6",-0.000959879291,"SA2704",2,0
"181",3,29,0,"B2",0.01634421142,"Newman",6,0
"182",3,29,0,"B3",0.004761324061,"Newman",5,0
"183",3,29,0,"B4",0.004853071125,"Newman",4,0
"184",3,29,0,"B5",-0.001815842058,"Newman",3,0
"185",3,29,0,"B6",0.000999241059,"Newman",2,0
"186",3,29,0,"C2",0.0237393433,"RWW12",6,0
"187",3,29,0,"C3",0.009008499823,"RWW12",5,0
"188",3,29,0,"C4",0.004429691214,"RWW12",4,0
"189",3,29,0,"C5",-0.000712819589,"RWW12",3,0
"190",3,29,0,"C6",0.000213819095,"RWW12",2,0
"191",3,29,0,"D2",0.01948964869,"SA3297",6,0
"192",3,29,0,"D3",0.005162206506,"SA3297",5,0
"193",3,29,0,"D4",0.001679473521,"SA3297",4,0
"194",3,29,0,"D5",-0.001439042274,"SA3297",3,0
"195",3,29,0,"D6",-0.001019491378,"SA3297",2,0
"196",3,29,0,"E2",0.02554089578,"SA2704",6,0
"197",3,29,0,"E3",0.01009766348,"SA2704",5,0
"198",3,29,0,"E4",0.00257883634,"SA2704",4,0
"199",3,29,0,"E5",-0.000208070123,"SA2704",3,0
"200",3,29,0,"E6",-0.000913246156,"SA2704",2,0
"201",3.25,29,0,"B2",0.02037148854,"Newman",6,0
"202",3.25,29,0,"B3",0.006933007895,"Newman",5,0
"203",3.25,29,0,"B4",0.005105020555,"Newman",4,0
"204",3.25,29,0,"B5",-0.001651295064,"Newman",3,0
"205",3.25,29,0,"B6",0.000851689546,"Newman",2,0
"206",3.25,29,0,"C2",0.02858202139,"RWW12",6,0
"207",3.25,29,0,"C3",0.01121041887,"RWW12",5,0
"208",3.25,29,0,"C4",0.004964098661,"RWW12",4,0
"209",3.25,29,0,"C5",-0.000524681778,"RWW12",3,0
"210",3.25,29,0,"C6",7.8312911e-05,"RWW12",2,0
"211",3.25,29,0,"D2",0.02289065598,"SA3297",6,0
"212",3.25,29,0,"D3",0.007429734885,"SA3297",5,0
"213",3.25,29,0,"D4",0.002330294774,"SA3297",4,0
"214",3.25,29,0,"D5",-0.001325463616,"SA3297",3,0
"215",3.25,29,0,"D6",-0.000942156043,"SA3297",2,0
"216",3.25,29,0,"E2",0.03249991843,"SA2704",6,0
"217",3.25,29,0,"E3",0.01233278365,"SA2704",5,0
"218",3.25,29,0,"E4",0.003388765643,"SA2704",4,0
"219",3.25,29,0,"E5",-7.2971619e-05,"SA2704",3,0
"220",3.25,29,0,"E6",-0.0008350414,"SA2704",2,0
"221",3.5,29,0,"B2",0.02456131009,"Newman",6,0
"222",3.5,29,0,"B3",0.009126577662,"Newman",5,0
"223",3.5,29,0,"B4",0.00553412219,"Newman",4,0
"224",3.5,29,0,"B5",-0.001516811942,"Newman",3,0
"225",3.5,29,0,"B6",0.000628089683,"Newman",2,0
"226",3.5,29,0,"C2",0.03379148423,"RWW12",6,0
"227",3.5,29,0,"C3",0.01283674568,"RWW12",5,0
"228",3.5,29,0,"C4",0.005771740015,"RWW12",4,0
"229",3.5,29,0,"C5",-0.000373022582,"RWW12",3,0
"230",3.5,29,0,"C6",-2.7060259e-05,"RWW12",2,0
"231",3.5,29,0,"D2",0.0260703007,"SA3297",6,0
"232",3.5,29,0,"D3",0.009066901914,"SA3297",5,0
"233",3.5,29,0,"D4",0.003274895104,"SA3297",4,0
"234",3.5,29,0,"D5",-0.001107301215,"SA3297",3,0
"235",3.5,29,0,"D6",-0.000869629153,"SA3297",2,0
"236",3.5,29,0,"E2",0.03846191148,"SA2704",6,0
"237",3.5,29,0,"E3",0.01579239937,"SA2704",5,0
"238",3.5,29,0,"E4",0.004640251261,"SA2704",4,0
"239",3.5,29,0,"E5",9.0799478e-05,"SA2704",3,0
"240",3.5,29,0,"E6",-0.000803240901,"SA2704",2,0
"241",3.75,29,0,"B2",0.02896181166,"Newman",6,0
"242",3.75,29,0,"B3",0.01020984024,"Newman",5,0
"243",3.75,29,0,"B4",0.006184043542,"Newman",4,0
"244",3.75,29,0,"B5",-0.001280268306,"Newman",3,0
"245",3.75,29,0,"B6",0.000544292511,"Newman",2,0
"246",3.75,29,0,"C2",0.03877495897,"RWW12",6,0
"247",3.75,29,0,"C3",0.01584182898,"RWW12",5,0
"248",3.75,29,0,"C4",0.007016665449,"RWW12",4,0
"249",3.75,29,0,"C5",-9.6149227e-05,"RWW12",3,0
"250",3.75,29,0,"C6",-9.1157646e-05,"RWW12",2,0
"251",3.75,29,0,"D2",0.02971903054,"SA3297",6,0
"252",3.75,29,0,"D3",0.01131262816,"SA3297",5,0
"253",3.75,29,0,"D4",0.004607859685,"SA3297",4,0
"254",3.75,29,0,"D5",-0.000845410209,"SA3297",3,0
"255",3.75,29,0,"D6",-0.000791715858,"SA3297",2,0
"256",3.75,29,0,"E2",0.04511200523,"SA2704",6,0
"257",3.75,29,0,"E3",0.01882725432,"SA2704",5,0
"258",3.75,29,0,"E4",0.006723227232,"SA2704",4,0
"259",3.75,29,0,"E5",0.000405680005,"SA2704",3,0
"260",3.75,29,0,"E6",-0.000745618415,"SA2704",2,0
"261",4,29,0,"B2",0.03431040632,"Newman",6,0
"262",4,29,0,"B3",0.01277031956,"Newman",5,0
"263",4,29,0,"B4",0.007268284923,"Newman",4,0
"264",4,29,0,"B5",-0.001060113526,"Newman",3,0
"265",4,29,0,"B6",0.000422829414,"Newman",2,0
"266",4,29,0,"C2",0.0427925959,"RWW12",6,0
"267",4,29,0,"C3",0.01942675435,"RWW12",5,0
"268",4,29,0,"C4",0.008876407577,"RWW12",4,0
"269",4,29,0,"C5",0.000189898981,"RWW12",3,0
"270",4,29,0,"C6",-0.000105669776,"RWW12",2,0
"271",4,29,0,"D2",0.03279321253,"SA3297",6,0
"272",4,29,0,"D3",0.01406001101,"SA3297",5,0
"273",4,29,0,"D4",0.006247084808,"SA3297",4,0
"274",4,29,0,"D5",-0.000420560944,"SA3297",3,0
"275",4,29,0,"D6",-0.000628513696,"SA3297",2,0
"276",4,29,0,"E2",0.05057991376,"SA2704",6,0
"277",4,29,0,"E3",0.02357461844,"SA2704",5,0
"278",4,29,0,"E4",0.009493574137,"SA2704",4,0
"279",4,29,0,"E5",0.000840177148,"SA2704",3,0
"280",4,29,0,"E6",-0.000639820251,"SA2704",2,0
"281",4.25,29,0,"B2",0.03812817789,"Newman",6,0
"282",4.25,29,0,"B3",0.01616199845,"Newman",5,0
"283",4.25,29,0,"B4",0.008998722296,"Newman",4,0
"284",4.25,29,0,"B5",-0.000727805754,"Newman",3,0
"285",4.25,29,0,"B6",0.000306867822,"Newman",2,0
"286",4.25,29,0,"C2",0.04589902186,"RWW12",6,0
"287",4.25,29,0,"C3",0.0234509941,"RWW12",5,0
"288",4.25,29,0,"C4",0.01141344064,"RWW12",4,0
"289",4.25,29,0,"C5",0.000664631378,"RWW12",3,0
"290",4.25,29,0,"C6",-0.000143554317,"RWW12",2,0
"291",4.25,29,0,"D2",0.03601171622,"SA3297",6,0
"292",4.25,29,0,"D3",0.016673602,"SA3297",5,0
"293",4.25,29,0,"D4",0.007869466718,"SA3297",4,0
"294",4.25,29,0,"D5",8.6976781e-05,"SA3297",3,0
"295",4.25,29,0,"D6",-0.000516748495,"SA3297",2,0
"296",4.25,29,0,"E2",0.05567468521,"SA2704",6,0
"297",4.25,29,0,"E3",0.02935130215,"SA2704",5,0
"298",4.25,29,0,"E4",0.01221319022,"SA2704",4,0
"299",4.25,29,0,"E5",0.001474523146,"SA2704",3,0
"300",4.25,29,0,"E6",-0.000489546461,"SA2704",2,0
"301",4.5,29,0,"B2",0.04185761362,"Newman",6,0
"302",4.5,29,0,"B3",0.01978749768,"Newman",5,0
"303",4.5,29,0,"B4",0.01102109675,"Newman",4,0
"304",4.5,29,0,"B5",-0.00029841788,"Newman",3,0
"305",4.5,29,0,"B6",0.000292952854,"Newman",2,0
"306",4.5,29,0,"C2",0.04925183961,"RWW12",6,0
"307",4.5,29,0,"C3",0.02775741333,"RWW12",5,0
"308",4.5,29,0,"C4",0.01339992037,"RWW12",4,0
"309",4.5,29,0,"C5",0.001314063734,"RWW12",3,0
"310",4.5,29,0,"C6",-7.5823948e-05,"RWW12",2,0
"311",4.5,29,0,"D2",0.03852309948,"SA3297",6,0
"312",4.5,29,0,"D3",0.01943643246,"SA3297",5,0
"313",4.5,29,0,"D4",0.0095564637,"SA3297",4,0
"314",4.5,29,0,"D5",0.000791985657,"SA3297",3,0
"315",4.5,29,0,"D6",-0.000370592994,"SA3297",2,0
"316",4.5,29,0,"E2",0.05890543023,"SA2704",6,0
"317",4.5,29,0,"E3",0.03486701427,"SA2704",5,0
"318",4.5,29,0,"E4",0.0135462498,"SA2704",4,0
"319",4.5,29,0,"E5",0.002361677474,"SA2704",3,0
"320",4.5,29,0,"E6",-0.000378245209,"SA2704",2,0
"321",4.75,29,0,"B2",0.04438152425,"Newman",6,0
"322",4.75,29,0,"B3",0.02342257023,"Newman",5,0
"323",4.75,29,0,"B4",0.01234414658,"Newman",4,0
"324",4.75,29,0,"B5",0.000182108727,"Newman",3,0
"325",4.75,29,0,"B6",0.000219565263,"Newman",2,0
"326",4.75,29,0,"C2",0.05175023949,"RWW12",6,0
"327",4.75,29,0,"C3",0.0325032436,"RWW12",5,0
"328",4.75,29,0,"C4",0.01437439468,"RWW12",4,0
"329",4.75,29,0,"C5",0.002100082531,"RWW12",3,0
"330",4.75,29,0,"C6",-3.1931666e-05,"RWW12",2,0
"331",4.75,29,0,"D2",0.04174108664,"SA3297",6,0
"332",4.75,29,0,"D3",0.02276399893,"SA3297",5,0
"333",4.75,29,0,"D4",0.01086544184,"SA3297",4,0
"334",4.75,29,0,"D5",0.001740767546,"SA3297",3,0
"335",4.75,29,0,"D6",-0.000211800022,"SA3297",2,0
"336",4.75,29,0,"E2",0.06024846644,"SA2704",6,0
"337",4.75,29,0,"E3",0.04031338053,"SA2704",5,0
"338",4.75,29,0,"E4",0.01640626731,"SA2704",4,0
"339",4.75,29,0,"E5",0.003756207704,"SA2704",3,0
"340",4.75,29,0,"E6",-0.000198914874,"SA2704",2,0
"341",5,29,0,"B2",0.04642794137,"Newman",6,0
"342",5,29,0,"B3",0.02820020325,"Newman",5,0
"343",5,29,0,"B4",0.01388016218,"Newman",4,0
"344",5,29,0,"B5",0.000830502247,"Newman",3,0
"345",5,29,0,"B6",0.000250487698,"Newman",2,0
"346",5,29,0,"C2",0.05369184821,"RWW12",6,0
"347",5,29,0,"C3",0.03741230662,"RWW12",5,0
"348",5,29,0,"C4",0.01619329395,"RWW12",4,0
"349",5,29,0,"C5",0.003206060612,"RWW12",3,0
"350",5,29,0,"C6",8.2740699e-05,"RWW12",2,0
"351",5,29,0,"D2",0.04356682405,"SA3297",6,0
"352",5,29,0,"D3",0.02585837388,"SA3297",5,0
"353",5,29,0,"D4",0.01251653312,"SA3297",4,0
"354",5,29,0,"D5",0.002980412565,"SA3297",3,0
"355",5,29,0,"D6",7.2471208e-05,"SA3297",2,0
"356",5,29,0,"E2",0.06022911573,"SA2704",6,0
"357",5,29,0,"E3",0.04599330381,"SA2704",5,0
"358",5,29,0,"E4",0.02051403085,"SA2704",4,0
"359",5,29,0,"E5",0.006005802662,"SA2704",3,0
"360",5,29,0,"E6",7.83734e-07,"SA2704",2,0
"361",5.25,29,0,"B2",0.04723586227,"Newman",6,0
"362",5.25,29,0,"B3",0.03319973746,"Newman",5,0
"363",5.25,29,0,"B4",0.01572928545,"Newman",4,0
"364",5.25,29,0,"B5",0.001722664357,"Newman",3,0
"365",5.25,29,0,"B6",0.000237497201,"Newman",2,0
"366",5.25,29,0,"C2",0.05477888898,"RWW12",6,0
"367",5.25,29,0,"C3",0.04187142125,"RWW12",5,0
"368",5.25,29,0,"C4",0.01847674029,"RWW12",4,0
"369",5.25,29,0,"C5",0.004776773389,"RWW12",3,0
"370",5.25,29,0,"C6",0.000281043512,"RWW12",2,0
"371",5.25,29,0,"D2",0.0450979563,"SA3297",6,0
"372",5.25,29,0,"D3",0.02889237621,"SA3297",5,0
"373",5.25,29,0,"D4",0.01463091282,"SA3297",4,0
"374",5.25,29,0,"D5",0.004795198385,"SA3297",3,0
"375",5.25,29,0,"D6",0.000401285473,"SA3297",2,0
"376",5.25,29,0,"E2",0.06063831153,"SA2704",6,0
"377",5.25,29,0,"E3",0.05029608011,"SA2704",5,0
"378",5.25,29,0,"E4",0.0249881999,"SA2704",4,0
"379",5.25,29,0,"E5",0.008665321171,"SA2704",3,0
"380",5.25,29,0,"E6",0.0003857527,"SA2704",2,0
"381",5.5,29,0,"B2",0.04736890354,"Newman",6,0
"382",5.5,29,0,"B3",0.03799790382,"Newman",5,0
"383",5.5,29,0,"B4",0.01887399646,"Newman",4,0
"384",5.5,29,0,"B5",0.00311886099,"Newman",3,0
"385",5.5,29,0,"B6",0.000383024991,"Newman",2,0
"386",5.5,29,0,"C2",0.05468639918,"RWW12",6,0
"387",5.5,29,0,"C3",0.04559789788,"RWW12",5,0
"388",5.5,29,0,"C4",0.02135468841,"RWW12",4,0
"389",5.5,29,0,"C5",0.006977161182,"RWW12",3,0
"390",5.5,29,0,"C6",0.000591105351,"RWW12",2,0
"391",5.5,29,0,"D2",0.04588782096,"SA3297",6,0
"392",5.5,29,0,"D3",0.03117224665,"SA3297",5,0
"393",5.5,29,0,"D4",0.0168008231,"SA3297",4,0
"394",5.5,29,0,"D5",0.006669898327,"SA3297",3,0
"395",5.5,29,0,"D6",0.000821964251,"SA3297",2,0
"396",5.5,29,0,"E2",0.05919469401,"SA2704",6,0
"397",5.5,29,0,"E3",0.05418467506,"SA2704",5,0
"398",5.5,29,0,"E4",0.02967400476,"SA2704",4,0
"399",5.5,29,0,"E5",0.01039024758,"SA2704",3,0
"400",5.5,29,0,"E6",0.000805668474,"SA2704",2,0
"401",5.75,29,0,"B2",0.04676406839,"Newman",6,0
"402",5.75,29,0,"B3",0.04241097862,"Newman",5,0
"403",5.75,29,0,"B4",0.02200499889,"Newman",4,0
"404",5.75,29,0,"B5",0.00498135638,"Newman",3,0
"405",5.75,29,0,"B6",0.000481478865,"Newman",2,0
"406",5.75,29,0,"C2",0.0544552604,"RWW12",6,0
"407",5.75,29,0,"C3",0.04872017841,"RWW12",5,0
"408",5.75,29,0,"C4",0.02484064814,"RWW12",4,0
"409",5.75,29,0,"C5",0.009016720442,"RWW12",3,0
"410",5.75,29,0,"C6",0.000990431551,"RWW12",2,0
"411",5.75,29,0,"D2",0.04667681235,"SA3297",6,0
"412",5.75,29,0,"D3",0.03359517385,"SA3297",5,0
"413",5.75,29,0,"D4",0.01914946118,"SA3297",4,0
"414",5.75,29,0,"D5",0.007864432985,"SA3297",3,0
"415",5.75,29,0,"D6",0.001391195664,"SA3297",2,0
"416",5.75,29,0,"E2",0.05678598306,"SA2704",6,0
"417",5.75,29,0,"E3",0.05793742206,"SA2704",5,0
"418",5.75,29,0,"E4",0.03630075144,"SA2704",4,0
"419",5.75,29,0,"E5",0.01222411421,"SA2704",3,0
"420",5.75,29,0,"E6",0.001389278948,"SA2704",2,0
"421",6,29,0,"B2",0.04434843275,"Newman",6,0
"422",6,29,0,"B3",0.04576313085,"Newman",5,0
"423",6,29,0,"B4",0.0258715626,"Newman",4,0
"424",6,29,0,"B5",0.006862350794,"Newman",3,0
"425",6,29,0,"B6",0.000761334882,"Newman",2,0
"426",6,29,0,"C2",0.0522658999,"RWW12",6,0
"427",6,29,0,"C3",0.05097851544,"RWW12",5,0
"428",6,29,0,"C4",0.02851193219,"RWW12",4,0
"429",6,29,0,"C5",0.01017039944,"RWW12",3,0
"430",6,29,0,"C6",0.001576700171,"RWW12",2,0
"431",6,29,0,"D2",0.04786864877,"SA3297",6,0
"432",6,29,0,"D3",0.03591420414,"SA3297",5,0
"433",6,29,0,"D4",0.02129933195,"SA3297",4,0
"434",6,29,0,"D5",0.00885276786,"SA3297",3,0
"435",6,29,0,"D6",0.002132352556,"SA3297",2,0
"436",6,29,0,"E2",0.05445941362,"SA2704",6,0
"437",6,29,0,"E3",0.05956730151,"SA2704",5,0
"438",6,29,0,"E4",0.04243065204,"SA2704",4,0
"439",6,29,0,"E5",0.01494126896,"SA2704",3,0
"440",6,29,0,"E6",0.002392128477,"SA2704",2,0
"441",6.25,29,0,"B2",0.04285140811,"Newman",6,0
"442",6.25,29,0,"B3",0.04810261826,"Newman",5,0
