Time	B2	B3	B4	B5	B6	B7
2883.6578099712269	0.45205723426583083	-0.39180632709217511	1.9816204672285727	-0.12777313661175443	-3.6196660775517917	6.2764777765191031
3783.6578099712269	0.81637653726295278	-0.4449842778756547	1.103754612224803	-0.76739826683508061	-3.8760599384350143	6.226373852920597
4683.6578099712269	1.3901386467669008	-0.085514462982152276	0.96167510754164842	-0.83842943737441944	-3.9035900086021367	6.4384397974229994
5583.6578099712269	1.8103399907372213	0.14467320962369956	0.89079421421215255	-0.78721226935489841	-3.925143523547149	6.5787174840970142
6483.6578099712269	2.19991013848911	0.31481274384751118	0.8780182639980737	-0.6320592895471927	-3.9411269441310561	6.7007368481582121
7383.6578099712269	2.6115940401131756	0.4624416677392687	0.86238964224363024	-0.33526586658516722	-3.9463460973904625	6.7910302474672033
8283.6578099712278	3.1589651310260942	0.587034623398426	0.90279578407187766	0.138703972089804	-3.8898647820706826	6.888860896613151
9183.6578099712278	3.9324369566214084	0.74719585940491162	0.97737577133828846	0.85551149365621248	-3.852412349875979	6.9708188072405548
10083.657809971228	5.0668065254944779	0.969140180938365	1.0572895951577024	1.9807650078459738	-3.7489253737953834	7.0640639967558005
10983.657809971228	6.8238786220861467	1.2250055367489241	1.158622968007242	3.6662588509180054	-3.6019706559936262	7.131108455309028
11883.657809971228	9.4766760241858936	1.5684818545026147	1.2511052691415967	6.0575449955133607	-3.4014256612191187	7.2145916985143383
12783.657809971228	11.838446130459294	2.06627130283424	1.3688061868542403	8.308100417791886	-3.10566414624134	7.3384947416255661
13683.657809971228	13.399398960809124	2.7860004966165994	1.5332970971150604	9.0802577679058221	-2.6486523428927398	7.4376518878238578
14583.657809971228	14.790975900026059	3.8819976427801555	1.7266187860225424	11.139827313447334	-2.0066491026184168	7.5600159689486688
15483.657809971228	17.281383045883288	5.3399902817918958	1.984068692685238	14.207107377598183	-1.014930621820807	7.6941437955081895
16383.657809971228	20.623266244749775	6.9590639395261533	2.3178397639686326	17.385540544202748	0.5061345857311188	7.8740248453206618
17283.657809971228	24.684268262223277	8.8703524722220468	2.7748763082343237	21.317942677044446	2.6201350134536163	8.1248188295029689
18183.657809971228	28.161835292249265	10.076454762574031	3.37900954976901	25.571701780547105	5.2266844254633256	8.4936735088458484
19083.657809971228	32.310388638336455	10.980059519844886	4.239270843854805	30.250406533626236	6.3835389968736234	9.0370577150371822
19983.657809971228	36.986988987105271	12.672938117505257	5.5337105920330432	34.269985661343632	7.5128085101915936	9.8036822849362224
20883.657809971228	41.813443949380449	15.453384408858575	7.6009072250917535	38.3496578334665	9.93854190855132	10.994423513596852
21783.657809971228	46.27140169873423	18.751007701310257	10.801886368786384	41.543181986667314	12.921721883623022	12.8072317943001
22683.657809971228	49.77041859204887	21.987211294433223	13.183728708005585	44.990819810076275	16.795923722139044	15.53780308559644
23583.657809971228	52.193007030368136	25.993952014517312	14.871423551472638	47.598950473177439	20.584924869240293	18.248157849031848
24483.657809971228	54.313740020402442	30.791248670642382	17.243804574963718	49.667990479342663	24.355272885257232	19.39217748342686
25383.657809971228	56.252284995312685	35.7322297472933	20.286852091874806	51.375680332316414	29.25528252076251	20.886648800204078
26283.657809971228	57.540367679726906	40.2843933029319	23.489735193128016	52.114822702704657	33.639029636970811	23.285386828013564
27183.657809971228	58.584265486469192	44.605650364235977	27.347222340827962	52.822306804950443	37.138327067013826	26.282175829600895
28083.657809971228	58.663470766606572	47.144909201991481	31.750652803880335	52.191313192503983	38.776833248703056	29.7890257750108
28983.657809971228	57.9101946152448	49.294618636728686	36.75049165746821	51.693867804237215	40.501169247532466	33.80979820974553
29883.657809971228	56.786069261409232	51.3600314943027	41.919331977855755	52.402596051102186	42.412981830708006	38.292156912831878
30783.657809971228	57.21619015732675	52.338302331055807	46.51770625859978	53.6070693782922	43.316316920789305	42.769862274327032
31683.657809971228	57.748355656610869	53.6658092560436	50.804526053387704	54.7506154358606	44.877314671743676	46.259258197159561
32583.657809971228	57.46181710467193	54.015734222144587	53.015262065636712	55.550371621731145	45.254481530412122	48.909366147049248
33483.657809971228	57.406256710230259	53.350365997020205	54.543860333179609	55.860733181848026	45.738271148998351	50.979607022163215
34383.657809971228	56.571923699472109	53.9339650389293	55.255409264675706	55.464335986307937	45.105637303720655	53.039341447259872
35283.657809971228	55.854503661887463	55.135940845369817	56.104545543789193	53.822180200019353	44.536366899364893	54.377120016361737
36183.657809971228	54.544017992612247	55.743857064544223	56.4351744699113	51.147019928252256	45.1165500789144	55.590526964274396
37083.657809971228	52.473190017234657	55.840026827746733	56.228727565974189	46.651399168602545	46.26194378917495	55.919328819658162
37983.657809971228	49.998221005913265	55.289298900859478	55.803418122570662	42.139861613593851	46.546573251744014	55.554227558505524
38883.657809971228	47.299538326222688	54.028125398422937	55.521187479222284	37.61386714993909	46.767348565826381	55.354231654100005
39783.657809971228	44.35513635752811	52.462830962625105	55.229235015195293	33.798095827270224	46.688137424947904	54.900545718187587
40683.657809971228	41.731597184927722	50.741301779520064	55.28228308675773	31.396945583414617	45.579120436373465	53.033954385597916
41583.657809971228	39.190983770059795	48.765860684227881	54.806754739033551	29.892017954600512	43.77102608943472	53.898123273053045
42483.657809971228	36.543229291446927	46.497868817328481	53.868459214706341	28.751208954671483	41.10101705148093	53.952285085685133
43383.657809971228	34.261524250016656	43.385356652781425	52.675296435378648	27.976886827611896	37.566020175037089	53.380893764533639
44283.657809971228	32.514467364865929	40.608964635299259	51.495394681296204	27.540684186617945	34.453733684556319	53.357981664908976
45183.657809971228	31.129349965016093	38.344551310045368	50.042049088997345	27.223846538900418	32.421453565836458	52.171580311029388
46083.657809971228	29.945399219620953	35.608854253615895	48.856177380786235	26.919453020762571	29.742680865995823	50.607757289533915
46983.657809971228	28.842356937178618	32.566754023787887	46.581145481085649	26.63664306005326	26.612740764469713	48.482683665828276
47883.657809971228	27.868204081742164	30.0585250831762	44.919595938858841	26.294013247738864	23.973026030482536	46.107199935495935
48783.657809971228	26.938424615014	28.233888050282513	43.190827794194291	25.955001659024056	22.141573236961644	42.589336400045482
49683.657809971228	26.096606827722081	26.789339754985662	41.417481188837115	25.627068178308644	21.122094673995413	38.765164644509056
50583.657809971228	25.325464676432752	25.501993938111955	39.498030719078109	25.137482660465412	20.4087945674702	35.301970416272184
51483.657809971228	24.606777422416091	24.324491774413335	37.590719302915545	24.65104668967194	19.811328051147196	31.70265891914072
