Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
2700	0.472252328	3.073879803	2.796485403	-4.096991841	1.839692872	2.591989911	3.462201469	1.241333492	2.09419291	-0.435457344	3.938480118	10.56341356	3.648438568	3.167250794	3.181480862	7.312461969	12.25045691	2.615908087	3.309732162	1.604783216
3600	-0.082874175	0.687640217	0.384548543	-4.861032229	0.092975931	3.212885222	1.020841205	-0.25869153	-0.434596019	-1.906872602	1.556491121	6.650500382	0.628781035	0.12711552	0.340935135	4.281182155	8.1901696	0.342173495	0.508070564	-0.730069262
4500	1.248572205	0.71254133	0.39724158	-3.992273673	0.267730593	5.616537574	1.335409273	0.191398225	-0.208336811	-1.370814634	2.104985804	5.902742716	0.572205625	-0.08300401	0.454005871	4.113698123	6.980314659	0.62893807	0.140106432	-0.554311069
5400	2.234342122	0.722687235	0.353322054	-3.619615961	0.319957366	6.980491014	1.771134456	0.274452994	-0.079524015	-1.068279546	2.687092645	5.600687897	0.388298455	-0.203914697	0.513530431	4.591477907	6.368945932	0.640933209	-0.089593539	-0.390035649
6300	3.397315053	0.784372972	0.333924927	-3.427883885	0.341360298	7.942362453	2.45486806	0.307997537	-0.061584101	-0.919987709	3.51337659	5.538496402	0.19565961	-0.321227983	0.567892139	5.736053944	6.182912844	0.578196094	-0.143501105	-0.279274729
7200	5.07461044	0.921221772	0.266480069	-3.230318038	0.263902666	9.539328732	3.723708321	0.455345231	-0.042355206	-0.79211603	4.713809396	5.515991582	0.10993252	-0.334980155	0.608353639	7.483767786	6.071701025	0.494506665	-0.19462658	-0.146299613
8100	6.775738944	1.187540918	0.221919323	-3.090080064	0.214753088	12.00513631	5.347811816	0.679829388	-0.097001557	-0.747441919	6.20046159	5.719568574	0.073420851	-0.402430199	0.630919419	8.716319071	6.101146926	0.416929767	-0.166334319	0.000330898
9000	8.268211078	1.5563061	0.261444661	-2.986760244	0.179612475	15.26756832	6.909412457	0.954047224	-0.020857709	-0.670502771	7.197908147	5.79740626	0.065621969	-0.384377328	0.631338618	9.318758098	6.04266989	0.383775749	-0.226805536	0.002208931
9900	9.462577154	2.049855112	0.323734522	-2.854512784	0.117969895	19.35487382	8.7345892	1.47215082	0.077365681	-0.653761838	7.937072953	6.0652153	0.11390555	-0.343566077	0.654150806	10.17835804	6.244398597	0.418893577	-0.190420727	0.107896633
10800	10.7131834	2.747037321	0.459881657	-2.685107028	0.152369855	24.42506661	10.56411011	2.148825096	0.195124642	-0.613000465	8.601232948	6.496470376	0.182512296	-0.323958631	0.722564394	11.36602318	6.523021448	0.457716585	-0.164468086	0.213296198
