Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
2700	7.83245368	12.2195389	13.37002607	11.86781865	3.605722902	-2.465422109	13.66571938	19.80976315	17.94197924	3.956546746	7.143789389	9.251003613	2.348128153	11.6064125	10.27849847	9.870582008	7.324741793	6.629499703	10.6105922	9.738759409
3600	1.672623663	3.491385813	4.849366049	2.193970145	-3.901178259	-6.640528586	3.352804505	8.569102572	5.634008873	-3.561876949	0.334567209	-0.173315867	-7.655611629	0.368623283	0.667115591	3.671804274	-0.078830529	-1.565182904	2.631212174	2.020194273
4500	2.14010343	3.120617273	4.231992819	1.818348229	-3.615636834	-3.424725951	3.284575854	7.50391152	4.484134069	-3.090728354	0.711136138	-0.041597202	-6.615386407	0.086891058	0.43668361	3.842604592	0.006463656	-1.586735694	2.491678456	1.548253985
5400	2.699595853	2.895970013	3.637623639	1.592810712	-3.444645928	-0.948291982	3.501858778	6.73078544	3.731496412	-2.828675992	1.238084845	-0.028529467	-5.855244874	-0.183844526	0.211548697	4.438309721	0.031314284	-1.549937889	2.296505072	1.269129564
6300	3.602132629	2.75257968	3.204693558	1.361321562	-3.300337829	1.560059547	4.106426629	6.227416039	3.28523865	-2.551285174	1.992438187	0.067289066	-5.292609715	-0.388359791	0.022897393	5.485700879	0.154728124	-1.599615029	2.170225132	0.958666855
7200	4.847574014	2.786169848	2.882098242	1.088781502	-3.222320604	4.028308325	5.270191444	5.87260978	2.89990692	-2.304756111	2.906382821	0.234438125	-4.847617808	-0.606219004	-0.135521175	7.174914116	0.395409346	-1.609106107	2.042780757	0.817332108
8100	5.79709883	2.929895671	2.606554426	1.018418193	-3.138085344	6.791119964	6.906009413	5.692036557	2.693149179	-2.190435427	3.747868089	0.408507632	-4.432544671	-0.702630285	-0.281408154	7.935745088	0.665891375	-1.57754639	2.002824812	0.60303275
9000	6.739145628	3.177688451	2.414442503	0.95702104	-3.042815353	10.32923992	8.518633316	5.714370289	2.505409215	-2.005010828	4.618504161	0.655869491	-4.07138519	-0.832929676	-0.417868264	8.68150645	1.100460334	-1.51174928	1.835785824	0.460652265
9900	7.578257789	3.603022763	2.308644046	0.877396232	-2.937520914	14.59831158	10.21361686	5.894361531	2.378344222	-1.822947463	5.611954281	0.886072594	-3.740848746	-0.876943467	-0.440451247	9.785911993	1.771331289	-1.410133143	1.832493438	0.365069931
10800	8.442318979	4.259528644	2.253399094	0.811087638	-2.841387919	20.05005153	11.76784826	6.392605718	2.352834199	-1.698475685	6.574446364	1.308609385	-3.37578151	-0.910066535	-0.491736699	11.12269299	2.776177414	-1.269996879	1.76274224	0.327087192
