Time	B2	B3	B4	B5	B6	B7	C2	C3	C4	C5	C6	C7	D2	D3	D4	D5	D6	D7	E2	E3	E4	E5	E6	E7
2975.243914	-4.977498072	2.290487815	1.216242792	0.898338052	-9.518874704	3.318315951	-0.342318084	4.231850267	-3.481836458	4.765423939	-12.42800242	0.305416585	-10.67963848	-1.81510406	-4.543931875	0.31874867	-1.835760557	-0.266367893	-0.423748564	-16.59768697	-3.739102424	-1.807088643	-3.300960546	-4.798545132
3875.243914	-4.340781586	2.149967944	1.136465187	1.208000194	-8.583391175	3.197632085	-0.038448444	3.583916853	-3.367185425	3.975305825	-10.52981603	0.490234809	-8.971397838	-1.408991889	-3.99187992	-0.292288252	-1.89462766	-0.452802035	0.08008486	-13.7461527	-3.493585802	-1.574500344	-2.752500858	-4.049786092
4775.243914	-3.701481764	2.129341315	0.992964204	1.616296729	-7.71644132	3.208760089	0.353550858	3.301707028	-2.91355068	3.77271972	-8.945280001	0.767911329	-7.62204981	-0.873498935	-3.339244082	-0.236448133	-1.581994523	-0.376400588	0.614682183	-11.59409854	-3.143423009	-1.104632778	-2.232241216	-3.423414085
5675.243914	-3.017449773	2.057934977	0.883598362	2.004367196	-7.047320083	3.134194084	0.758835927	3.031234099	-2.565610712	3.639398118	-7.665892155	0.94215299	-6.528333335	-0.52399952	-2.874200485	-0.225613365	-1.377449714	-0.290898373	0.981477035	-9.977104875	-2.894526985	-0.77195482	-1.821569933	-3.0599282
6575.243914	-2.277228317	1.981583884	0.81867024	2.429609151	-6.494439412	3.11487447	1.423375409	2.865312656	-2.355040245	3.575383859	-6.732080398	1.075225364	-5.510306988	-0.215902372	-2.532944825	-0.144210114	-1.237755276	-0.296139274	1.27627313	-8.733283954	-2.661242881	-0.447716385	-1.570758853	-2.822715535
7475.243914	-1.231590514	1.93062309	0.749693581	2.859506465	-5.9890041	3.035004952	2.373212454	2.765055934	-2.068279693	3.671901299	-5.977977433	1.155458562	-4.486714528	0.027466486	-2.245005996	-0.127248467	-1.162468107	-0.285902926	1.602691471	-7.68140173	-2.484647555	-0.163033708	-1.307719113	-2.591134484
8375.243914	0.087053626	1.936261214	0.696463831	3.423613927	-5.585049074	2.943940741	3.569525126	2.765342992	-2.138278349	3.915055426	-5.328284952	1.147001672	-3.28073752	0.26128762	-2.037090847	-0.047049219	-1.059985823	-0.291008959	1.972422907	-6.877966772	-2.254237825	0.275093353	-1.139579293	-2.40884716
9275.243914	0.99523571	2.032680519	0.713074196	4.071089295	-5.186306083	2.949396402	4.822534214	2.844177737	-1.871900903	4.479085789	-4.694867724	1.219050249	-1.807665036	0.544266105	-1.816995254	0.024923072	-1.034629777	-0.312938238	2.443996889	-6.119922978	-2.078055958	0.854415978	-1.062309299	-3.172528995
10175.24391	1.826502214	2.206076173	0.713404796	4.990899766	-4.785998472	2.89514214	6.471212702	3.11909652	-1.662195705	5.240837528	-4.127738386	1.271801766	-0.034295454	0.861979635	-1.595901392	0.103218892	-0.934153033	-0.338051794	3.032591096	-5.411727681	-1.850133095	1.651540323	-0.809227753	-2.474855276
11075.24391	2.990027557	2.529804038	0.773575981	6.161656822	-4.407964637	2.850126086	8.485241255	3.596303722	-1.451549313	6.312007382	-3.523587162	1.34864229	2.104141032	1.335431674	-1.424628732	0.235057334	-0.851251496	-0.340898947	3.947522517	-4.720711344	-1.64319849	2.93356191	-0.550492059	-2.097414911
11975.24391	4.542836474	3.111429354	0.917825731	7.287333174	-3.93009556	2.856158949	11.000586	4.471075436	-1.144160559	7.598867574	-2.929686272	1.346258	4.035195203	1.913160311	-1.170244751	0.370475251	-0.755078319	-0.372731125	4.898777367	-4.096161554	-1.371184277	4.95624235	-0.254323013	-1.925513903
12875.24391	6.367832468	4.05475757	1.083763293	8.363592954	-3.429872177	2.857338783	14.03024687	5.469885712	-0.777420618	8.507182942	-2.337961082	1.428060152	4.950601695	2.641163655	-0.998445629	0.46837325	-0.713558355	-0.36572176	5.072304564	-3.439137821	-1.106683481	7.481177659	0.162452729	-1.758567504
13775.24391	8.677223064	5.085189506	1.299857007	9.51235499	-2.819865462	2.88273838	17.22175346	5.893651644	-0.621284322	9.29742385	-1.616607571	1.518868682	6.610773956	3.623987683	-0.680326996	0.56249461	-0.660233589	-0.385587224	5.653850002	-2.760576783	-0.834465809	9.806670745	0.770048082	-1.548679594
14675.24391	11.7615827	6.285226523	1.644949192	10.88748914	-2.06864848	2.936129153	20.05436762	6.529068668	0.004993211	9.896583597	-0.678450872	1.600176571	9.163911956	4.724242124	-0.398406826	0.710532375	-0.528535045	-0.402838739	6.639092859	-1.952315325	-0.514560175	12.32457788	1.640444408	-1.328859125
15575.24391	15.27637184	7.765577179	2.145138423	12.66844329	-1.041316008	3.040192731	23.17115889	7.656262577	0.667262616	11.07286926	0.359088833	1.823847395	12.49125061	6.123027874	0.009999242	0.896506715	-0.462216409	-0.402687894	7.99071772	-0.90380417	-0.21175452	14.32222488	2.949344182	-1.090522296
16475.24391	19.69617394	9.93892902	2.96603258	14.80686252	0.266443374	3.133475583	26.59360746	9.327915245	1.809068784	12.79113541	1.710381667	2.038828642	16.63659708	7.664496232	0.637319737	1.085460736	-0.34511572	-0.386036474	9.749356926	0.292688574	0.18798137	17.53099325	4.331784308	-0.747265964
17375.24391	24.19305495	12.63772661	4.086859051	17.90794843	1.778370948	3.295032988	30.67260734	11.54408169	3.030823487	15.16119492	3.376652889	2.444347654	22.64386591	9.248424846	1.373009896	1.42067591	-0.176268704	-0.357118172	11.66061898	1.304132321	0.678613634	21.87266215	4.74358821	-0.278038328
