Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
11700	11.39404569	2.922268508	-1.591854778	1.508452168	-0.708917161	13.98928269	3.808449102	-2.021402838	1.633775303	-0.322115963	14.69801053	7.662325084	0.966801251	3.193458829	-5.015837861	24.85946407	8.051701117	-0.763104637	3.559685738	-3.303956832
12600	13.72395293	3.987345181	-1.325923852	1.47831426	-0.669578919	17.17513973	5.278110156	-1.808628399	1.658047253	-0.389253109	17.91388016	8.838548924	1.543988312	3.11493956	-4.79790307	32.65295955	9.727344014	-0.30318822	3.454036644	-3.103394053
13500	16.7015384	5.289796208	-0.982905234	1.439608308	-0.523696151	21.6894277	7.064666307	-1.56598887	1.66404267	-0.314016968	22.08775544	10.28664056	2.349886749	3.05797212	-4.561141503	39.96665092	12.05435924	0.362017043	3.311333579	-2.808458587
14400	20.75463992	6.874651262	-0.521855828	1.503219895	-0.486449575	26.24756726	8.686517543	-1.305381187	1.697689651	-0.312405355	25.53109457	12.00564232	3.424045354	3.038141061	-4.34428529	47.252698	15.15122985	1.46815976	3.305397761	-2.625371034
15300	25.08001038	8.43567213	0.00054485	1.531121511	-0.416996415	31.01969989	10.03561271	-1.02817712	1.773779199	-0.241300313	28.69851428	14.29924886	4.668197114	3.111002298	-4.135923411	51.93651324	19.20343776	2.964730597	3.349685064	-2.44002718
16200	29.19018776	10.25324207	0.786799249	1.594354868	-0.379506088	34.95778143	11.90831328	-0.728103175	1.805772036	-0.224540037	32.18771637	17.03200056	6.146260164	3.291659187	-3.92149518	55.26601479	24.85892335	4.696944773	3.521100322	-2.235515002
17100	33.73924562	12.55242482	1.873818655	1.71635193	-0.248040971	38.16993858	14.55655891	-0.342635385	1.836825758	-0.191396206	35.47385821	20.74128494	7.414925474	3.50979254	-3.7549901	56.71952728	30.55355872	6.061004965	3.815453096	-2.035500879
18000	37.73437838	15.57492546	3.426361329	1.945118534	-0.211737573	41.05953251	17.7820614	0.109417682	1.910481998	-0.157187595	38.43269067	23.58189068	8.264183349	3.812011453	-3.526786375	57.29268178	36.15948351	7.456956305	4.306173017	-1.848596332
18900	41.27955807	19.02897857	4.896341017	2.245576148	-0.108629921	43.64160121	21.89954266	0.632249752	1.995927125	-0.129510435	41.14685997	26.78704598	9.30858392	4.136402995	-3.308025625	57.17997653	41.61662915	9.261919788	5.155506111	-1.626834598
19800	43.56468535	22.94188427	6.115612265	2.684435068	-0.003861699	45.64548649	26.23888406	1.262948179	2.08344077	-0.101198388	43.19086589	30.46185618	10.69900592	4.693239244	-3.094347712	57.51808419	46.7616868	11.85121525	6.442549877	-1.387436065
20700	44.77210893	26.85540535	7.45473884	3.272317171	0.081286958	46.97984727	29.78667417	2.056942009	2.162108609	-0.118324297	43.98938853	34.28294754	12.35001335	5.273605624	-2.837102821	56.69818999	51.15790963	15.30798089	7.426111778	-1.102508812
21600	45.86689645	30.74458703	9.210057007	4.226382194	0.27010296	47.77035859	34.04348324	2.846450611	2.293195719	-0.054670792	44.48535968	37.46985252	14.18913307	6.008251259	-2.527390987	55.7266992	54.84373019	19.9680983	8.610428959	-0.702561192
22500	46.57393412	34.50082984	11.69782895	5.298937617	0.489989149	48.56394146	37.99818918	3.693435819	2.390929698	-0.034804515	44.84363813	40.48656386	16.26619415	6.655544436	-2.161390235	54.82824912	55.70196547	25.07916956	10.1007816	-0.254446941
23400	46.33251913	38.31771501	14.88363352	6.514852805	0.778957959	48.776275	41.08112681	4.618446876	2.541492883	0.024641738	44.42125112	42.31409314	18.64590439	7.31246603	-1.778704117	52.86873928	55.27998841	30.88695523	12.09984436	0.450137812
24300	45.62247744	41.47730842	18.28455928	7.65198488	1.140459482	47.98998904	43.56657428	5.526697532	2.655825724	0.061544562	44.15906774	43.83089637	20.4528213	7.892802017	-1.383925289	51.04232601	53.99307875	36.74416969	14.82624495	1.165049033
25200	43.73413128	44.26394282	22.14207834	8.859068023	1.622732207	46.88318294	46.22667288	6.617002466	2.795552277	0.123598331	43.2421427	44.52599163	22.53648284	8.548138264	-0.927764911	49.59465222	52.85472394	42.48909467	18.21421261	1.932387869
26100	42.41303861	46.05260879	26.25615374	10.38648017	2.193761615	45.48358763	48.26036326	7.778538636	3.028383888	0.189102663	42.40479415	45.2221757	24.96877482	9.315951539	-0.335096204	46.52578994	51.61301511	47.37488502	22.6326967	2.821706493
27000	42.0912817	47.36095156	30.75261153	12.47839705	2.717091661	44.16206919	49.83876388	9.094463832	3.226728769	0.231172872	41.76932572	45.62075433	27.21699873	10.15127376	0.217661534	42.80254447	50.86295373	50.68740551	27.11803773	3.881642365
27900	40.5760463	47.32296686	35.64286853	15.29094674	3.403391736	42.79744885	50.00941036	10.55227601	3.492057467	0.303448008	40.34401147	45.91127985	29.54714565	11.13162786	0.819858618	39.33274065	49.75913524	52.86737061	32.32363267	5.197003402
28800	38.64372851	47.17658598	40.20411555	17.91358151	4.129342265	41.80566695	50.21364746	12.17435526	3.768694148	0.344947279	39.25339616	45.49908566	31.7480322	12.30542627	1.467843803	35.27790533	49.23771929	54.13339597	37.56311454	6.860157498
29700	37.46863227	46.46783082	44.32726286	20.8538235	5.060053177	40.71885856	49.12409826	13.95965423	4.012762114	0.436634117	37.75900379	44.19195512	33.63901898	13.49445195	2.197818557	31.32529377	49.07443251	54.37697924	42.50538286	8.773622616
30600	35.30178029	44.67106696	47.44144007	23.99114899	6.153696259	39.56960611	47.86288239	15.47286527	4.285165431	0.51913586	36.89738333	42.83274364	35.27453621	14.63983215	2.862606774	27.84156979	50.0040077	52.64723491	46.79475242	10.90919433
31500	33.43987487	43.38484724	48.91976378	27.30136181	7.370383734	38.14126399	46.21067587	17.24368015	4.591882599	0.558756793	35.78559855	42.12062645	36.69578038	15.86166612	3.539404001	24.88898421	51.45977071	51.9737389	50.59322366	13.36071016
32400	31.41014023	42.0590355	49.32386298	30.43560359	8.673543007	36.85395482	44.83717923	19.47647232	4.877318193	0.657744751	34.05601361	40.41763939	37.91148959	17.12348655	4.36711262	22.90380019	53.87859424	51.10182896	54.08127211	16.0710079
33300	28.6038038	40.38135225	48.79525402	33.48519951	10.08866466	35.20405193	43.52728936	21.62917956	5.229059545	0.722500338	32.40192067	38.87074951	39.00017115	18.50479617	5.231292042	21.78219975	56.15948162	49.6613627	56.29278208	19.03822777
34200	26.28604803	38.21859927	47.72132347	36.31082433	11.58216524	32.62329966	41.44014888	24.03143891	5.651202959	0.863499383	30.18068321	37.47587828	39.93528302	19.98999305	6.229131337	21.07565994	59.57439241	48.64268093	56.31236365	22.33425042
35100	24.70697408	36.4708996	46.20283498	38.67618235	13.12800683	29.93699979	39.87296113	26.42790414	6.044779224	0.952853055	28.4632005	35.70164464	40.46697738	21.58781638	7.216624222	20.31940399	60.55892679	47.12838805	54.65102018	25.95345995
36000	22.92558419	34.23226416	45.29546727	40.77267963	14.85796114	27.09865943	38.51204944	28.77160101	6.553631484	1.068100927	26.63533643	34.81950823	40.63443659	23.18256055	8.377061785	19.67010016	64.55444091	45.57855164	53.04575358	30.07225324
36900	21.26100546	32.22187687	43.61896571	42.06773714	16.62200761	24.7225363	36.3877133	31.00758407	7.005297753	1.214941476	23.78284684	32.99521129	40.36047771	24.85029487	9.633360186	18.6499663	61.97095404	43.28042295	51.52454849	34.30127076
37800	19.65825485	30.03718275	41.76112478	42.70890698	18.48093251	22.37927454	34.73676073	32.92890486	7.569684143	1.366378578	21.67771866	31.0763363	40.46111023	26.51746437	11.00856345	17.83050015	65.3852503	41.17765928	50.21624928	38.45444152
38700	18.91263839	27.88032046	39.84215807	42.43060527	20.35599033	20.50006484	32.75130075	34.56722457	8.155715232	1.478369776	20.24131046	29.81055777	39.94661741	28.15338516	12.54865778	16.93535872	65.47026625	39.19562445	48.81981321	41.04418557
39600	17.45525453	26.40276744	37.57629268	42.1011223	22.33157553	19.30737154	30.42831737	35.92648038	8.71713815	1.607555565	19.37925646	27.5814293	38.74843576	29.69311298	14.22430618	15.98551158	63.57303742	36.82350375	47.07600633	41.98814377
40500	16.94412641	24.89727816	35.5869431	41.54698144	24.19646607	18.28502697	27.33785174	36.94521702	9.305977356	1.696374983	18.30874236	24.69228819	37.90602368	31.05626898	15.70294004	15.11226766	60.67874905	33.54050182	45.29717426	43.57545216
41400	16.00499141	23.37745496	33.28687441	40.81680261	26.03995553	17.24329435	24.26823004	37.73187703	9.990881739	1.869644513	17.21073835	22.52106044	36.84316579	32.69437861	17.57329061	14.29482485	57.36822094	30.80563441	43.1155495	46.21296954
42300	15.12368005	22.2631826	30.48587074	39.53214306	27.81225702	16.40598754	21.22217751	38.0586498	10.66876618	2.043575251	16.27808841	20.62951642	35.93991166	33.87687675	19.73690005	13.72588021	55.85761615	28.74063493	40.84028217	48.36889829
43200	14.96252677	21.43866496	28.11275257	37.88064041	29.48556773	15.72708755	18.93773444	38.2451338	11.35007334	2.240825853	15.35657836	19.21506762	35.21902294	34.91740615	21.60640237	13.31891238	57.56506743	26.54766502	38.48471853	48.43169893
44100	14.22453601	20.46000649	26.23413448	36.23178822	31.0851423	15.18306055	16.93392692	38.31861754	12.08672801	2.407794906	14.33044285	18.40173152	34.32097759	35.6937946	23.17414117	13.14210218	61.61254839	24.55354946	35.95695851	48.94420443
45000	13.62521288	19.38586369	23.63110283	34.49283694	32.45894132	14.69994868	15.2989432	37.90936388	12.9310393	2.642798061	13.36285047	17.32957686	33.15812374	36.29972837	24.76601139	12.95633576	66.4412219	22.87179941	34.36789056	50.05507171
45900	13.03391992	18.66223556	21.53415743	32.72978197	33.64834351	14.25012591	14.39968299	37.4098176	13.81787735	2.886276194	12.63802358	16.35171964	31.98913003	36.8082171	26.29994356	13.0328685	73.3567368	21.71091807	32.29886423	50.08784923
46800	12.29756674	18.03226117	19.58974503	31.02381255	34.58393753	13.84858868	13.17058497	36.53615376	14.84270976	3.179756662	11.9622281	15.33774097	30.66405652	37.14559688	27.93616248	13.11172165	81.40097187	20.88565978	30.33213229	48.98954419
47700	11.80830388	17.06958014	18.00172175	29.06167328	34.85613644	13.54986796	12.49259982	35.50285392	16.03928655	3.549094205	11.39463141	14.27912044	28.7639204	37.23681237	29.54818039	13.32309701	90.5628379	20.10665291	27.82480486	47.04419463
48600	11.47696766	16.10405682	16.99862633	27.32694107	34.6727424	13.35076081	11.69340781	34.2992616	17.26487719	3.928629291	10.98436412	13.23468563	27.21064428	36.8657838	30.93076914	13.38604936	96.49747823	19.37566103	25.5552179	45.56858056
49500	10.93460908	15.41832975	16.65943178	25.58556848	34.20060403	13.13226329	11.15990471	33.27218941	18.60100431	4.442367148	10.63804344	12.24328283	25.63826114	36.54156979	32.12727642	13.34076518	100.3420291	18.64123284	22.96960061	44.31446122
50400	10.53863764	14.25651191	15.82823785	24.41280323	33.76461535	13.04830968	10.68464255	31.90525044	19.76154093	4.933954254	10.39354244	11.18444074	23.83817376	36.44459256	33.18434052	13.34184867	104.0801462	17.88740212	21.02652873	42.82289437
51300	10.22658096	13.33934731	16.07271661	23.03587818	33.17883498	13.04539566	10.22449272	30.17732965	21.08066734	5.466329288	10.15561348	10.32377714	22.64775738	36.19054303	34.04500424	13.33926943	107.7914006	17.32495638	19.7221564	41.02059307
52200	9.947976465	12.63414111	15.23589297	22.03701851	32.46371798	12.97881954	9.883430831	28.4184795	22.53820181	5.997464172	9.78868539	9.664605637	21.04779178	35.51274308	34.61105928	13.18192539	106.0318423	16.53412998	18.59280635	38.69704708
53100	9.711197895	12.60318662	15.23218348	21.06619579	31.75811986	12.89829574	9.447851966	26.54276028	24.06558258	6.675877809	9.483365251	9.484490134	19.09603928	34.70548742	35.52376866	11.7480943	79.3257905	14.90419999	17.53946423	36.11332697
54000	9.475172802	11.44766545	14.79095796	20.47893503	30.94295809	12.70857367	8.931496782	24.62735442	25.70938203	7.2463365	9.208397106	9.469079809	17.52060159	34.07921617	36.04306689	9.349835906	39.66037131	12.5536073	16.42519201	32.99834852
54900	9.215895758	10.34282965	13.94886853	19.27034064	30.09665772	12.42937625	8.617173678	22.99189792	27.28896914	8.146451338	8.938294845	9.394535257	16.1867811	32.87892216	36.65008538	7.64452484	14.78324357	10.8112993	15.3895634	29.20253821
55800	8.99799455	9.94189064	14.00946741	18.30836035	28.94977797	12.37657012	8.32285431	21.06913681	28.82651678	9.232149148	8.634927159	9.029944623	14.76986755	31.60478631	36.96861116	6.951112644	6.280709027	9.798782478	14.52933215	26.78738067
56700	8.854301499	10.01606435	13.46260818	17.37138007	27.79303374	12.302885	8.050859869	19.16518375	30.30763801	10.38397436	8.363762886	8.612699454	13.39417078	29.82118708	36.88205667	6.680267395	4.246406442	9.186341237	13.74907687	25.11439167
57600	8.690612371	10.19135482	12.34069085	15.6171368	26.55790959	12.25346662	7.729826449	17.63105003	31.76391825	11.84103989	8.193890579	8.223437273	12.44193133	28.22999834	36.38274213	6.575245564	3.676379922	8.747597907	13.05568917	23.6018702
58500	8.539399345	9.520384187	11.43821929	15.62278598	25.26764558	12.18536594	7.543719766	16.13084174	33.20104331	13.58011518	7.99016969	7.868945584	11.63226652	26.04071307	35.62416465	6.496862832	3.407369263	8.365367773	12.42160045	21.99044815
59400	8.371100357	9.097817199	11.0059531	15.36617421	24.04327027	12.13268372	7.401782917	14.7106381	34.23883051	15.36670721	7.862452372	7.602597963	10.9838908	24.24886248	34.71485211	6.415850428	3.195250616	8.017587959	11.69672738	20.06572732
60300	8.268083901	9.016336121	10.92855682	14.31004013	22.91183591	12.04270844	7.260349799	13.61001076	35.27602122	17.18713404	7.713101818	7.337463844	10.46908722	22.53395426	33.43378035	6.30177957	3.042471735	7.690788063	11.11358211	18.48334772
61200	8.138775909	8.659090181	9.794054106	13.41608985	21.91580603	11.91732185	7.165552919	12.55863316	35.93229148	19.2919708	7.553545151	7.126192058	10.031274	20.68814367	32.65923216	6.232656852	2.917349788	7.414247269	10.55810492	17.1535244
62100	8.053064082	8.305888997	9.519997071	12.78324551	20.89366722	11.84227563	7.134969904	11.68749711	36.2937316	21.41329228	7.481854177	6.892572469	9.600228694	19.16095765	32.27530016	6.16499457	2.769152687	7.134051723	10.07857291	16.03315205
63000	7.925567743	8.119292906	9.353819335	12.49273188	19.85721671	11.82907519	7.043052447	10.94244344	36.27553571	23.62445641	7.35524813	6.67659821	9.282383328	17.68464439	31.60898557	6.184017695	2.659022185	6.888278044	9.653158733	14.85109703
63900	7.802900227	7.737989069	8.94976626	12.07575226	18.87787619	11.79351769	6.977283552	10.13969005	36.3422672	26.10724879	7.268900987	6.513142625	8.987801719	16.21523539	30.41461866	6.110147468	2.583009478	6.643490258	9.212391806	13.85915598
64800	7.701646283	7.481144352	8.469451634	11.65640866	17.77990863	11.73519018	6.956189659	9.496369566	36.355342	28.79151469	7.238572986	6.361573789	8.634390371	14.82961701	29.0454285	6.06708596	2.529572917	6.395863181	8.830377426	12.97766716
65700	7.673245673	7.211245207	7.950743404	11.39231292	16.92219005	11.64964611	6.943876647	8.880094848	36.19529987	31.16956181	7.159333861	6.219169628	8.300176322	13.74074863	27.18165995	6.038793565	2.423987213	6.14894891	8.554954782	12.2092051
66600	7.581608272	7.002445981	7.669137851	11.18385233	16.38693976	11.64183438	6.862823911	8.377496259	35.81277715	32.90782484	7.126147831	6.092616864	8.037606442	13.22763993	25.5641153	6.0272073	2.379438565	5.952386889	8.270173183	11.5793535
67500	7.584127139	6.902610595	7.459369387	11.03095665	15.29306958	11.63206104	6.841395521	7.862137161	35.28193431	35.09181547	7.126154462	6.00432179	7.815699543	12.6288414	23.69220587	6.009758534	2.314283707	5.802178286	8.043062718	11.0445969
68400	7.502580766	6.701672619	7.403353293	10.9017534	14.92498802	11.5701178	6.852980075	7.3704693	34.76888366	37.54966759	7.114843834	5.820281605	7.526178623	11.99767247	21.55812488	5.988666914	2.255853335	5.651114497	7.800712649	10.57911268
69300	7.422041671	6.566869772	7.485345415	10.92900553	14.14670232	11.57946086	6.844257571	7.054119464	34.02662078	39.08257524	7.131152431	5.800454867	7.381439894	11.44398669	19.79304686	6.036875849	2.223810953	5.538513208	7.638101487	10.13627283
70200	7.400029987	6.486697631	7.319680782	10.66985112	13.48853659	11.57208107	6.843743499	6.738012265	32.964248	40.04013421	7.124802312	5.695187681	7.154084355	10.98186002	18.41054715	6.011943418	2.206297166	5.448433347	7.446922832	9.855264181
71100	7.361712528	6.334670979	6.995726006	10.38769652	13.00114183	11.51066318	6.848762566	6.558270699	32.0404393	40.93811714	7.160505613	5.597349957	6.944485444	10.52448562	17.21463432	6.005118104	2.157542939	5.375745629	7.30740447	9.505230799
72000	7.28385851	6.195626899	6.72782087	10.1805513	12.45552709	11.49819907	6.871297994	6.468979641	30.72113726	41.41876754	7.193387096	5.514551528	6.794090759	10.03516854	15.969179	5.957157998	2.113002804	5.245741037	7.238229009	9.177206851
72900	7.25608012	6.116460957	6.54370372	9.973845279	11.90831479	11.49719601	6.849572214	6.51826339	29.54203282	41.42590699	7.28030026	5.466681695	6.634838401	9.545863577	14.70633222	6.006338648	2.104476428	5.105945713	7.107850022	8.835730608
73800	7.2208726	5.999082286	6.362228144	9.647577888	11.49145284	11.49268522	6.911346988	6.344237195	28.21248684	41.14165444	7.261145324	5.383923225	6.485462567	9.121336551	13.53376836	6.061662351	2.051501394	5.08775472	7.032588987	8.510368675
74700	7.107540209	5.893307167	6.233874865	9.436619724	10.99413392	11.48466235	6.887696988	6.253259811	26.96860852	40.35769032	7.273106869	5.346951345	6.325871012	8.784674204	12.70676853	6.051758326	2.076052424	5.003257245	6.946223556	8.222933742
75600	7.015564361	5.799619596	6.204575238	9.227999064	10.57043553	11.45667061	6.898276003	6.131555544	25.67802638	39.47979313	7.378401217	5.265371377	6.206606604	8.446574651	12.00388162	5.995091938	2.009234758	4.929861993	6.88556952	7.97263334
76500	6.975421597	5.782388345	6.208264061	9.042492609	10.14023025	11.43377136	6.887126414	5.947909102	24.08353908	38.50347175	7.392607092	5.22316457	6.070118222	8.170355155	11.33119019	6.003865487	1.958161017	4.821418548	6.873077154	7.755881564
77400	6.908684297	5.71718147	6.158665555	8.866296083	9.723063791	11.42504477	6.91329722	5.832078976	22.40504818	37.32180216	7.453792834	5.186186747	5.971361508	7.880262981	10.65219274	5.955760966	1.959726441	4.767806995	6.831794025	7.488128683
78300	6.803131241	5.659298556	6.106295356	8.663992102	9.383532388	11.36342266	6.935085951	5.757781743	20.97289527	36.19446931	7.481706878	5.150331478	5.89966428	7.611901302	10.06053638	5.956866969	1.905996882	4.717854034	6.760010044	7.238815594
79200	6.747288963	5.613640917	6.036727165	8.464217982	9.019268199	11.37136667	6.949603875	5.718458545	19.59949335	34.30150832	7.526612672	5.144292514	5.730185183	7.306647486	9.438816891	5.935119662	1.901375109	4.647922703	6.73599453	7.074351524
80100	6.69214078	5.536346473	5.950864644	8.235052863	8.794871668	11.35496025	6.939457078	5.671679106	18.00874969	32.61856664	7.553903632	5.115987555	5.63846183	7.075900735	8.951272044	5.901432758	1.865826787	4.627819233	6.749899369	6.872832239
81000	6.617676051	5.515760948	5.867458985	8.040884398	8.503290538	11.36919422	6.988838442	5.610745628	16.51682354	30.89839416	7.609366917	5.113666679	5.524244182	6.790454088	8.484399044	5.893796829	1.839239017	4.640442847	6.679078381	6.65941313
81900	6.528470768	5.459487616	5.803296084	7.903195092	8.19992149	11.34403979	6.970985348	5.548752667	15.46157273	29.27429087	7.658195	5.112642908	5.440432173	6.550206334	8.0422033	5.803753978	1.824713849	4.543247857	6.561054242	6.421384326
