Time	B2	B3	B4	B5	B6	B7	C2	C3	C4	C5	C6	C7	D2	D3	D4	D5	D6	D7	E2	E3	E4	E5	E6	E7
3035.393348	-19.09010873	21.96597743	15.65660114	-2.749980165	-2.448055486	13.16645838	-2.331044653	-1.164585404	15.83544397	-9.073329066	-0.512168841	10.86430773	-2.394845423	-1.698236711	-1.231644936	-2.941988851	9.218139026	-30.58559967	-19.46677686	-37.16072946	17.11442707	-3.565136921	-13.32304036	-10.73751795
3935.393348	-16.08774284	16.11959577	12.69087316	-2.098758176	-2.574538289	11.74188177	-1.700119769	-3.110670984	12.6474368	-7.49216241	-0.436809039	9.507495638	-1.718783069	-1.419974013	-1.355050576	-2.624463941	7.824270526	-21.01721302	-16.23236022	-31.48142895	14.90621244	-2.388547194	-2.913778774	-8.004852087
4835.393348	-13.86913827	12.74172477	11.03134323	-1.597051796	-2.484911661	10.58175814	-1.072189193	-3.420593781	10.92362951	-6.054832292	-0.223573022	8.634781424	-1.441000806	-1.332723312	-0.944698385	-2.175840925	6.935388952	-16.57013065	-13.88223356	-27.5542099	13.08081295	-1.720932758	-0.482601292	-6.485728709
5735.393348	-12.18983347	10.95569032	9.660388857	-1.152917395	-2.399905859	9.624978401	-0.547137594	-2.784335658	9.645504608	-5.046204922	-0.1982822	7.803121328	-1.228757652	-1.145454022	-0.672325602	-1.819954064	6.070531505	-14.71849056	-11.99575181	-24.64975723	11.6263207	-1.379310829	-0.110456707	-5.766786597
6635.393348	-10.89499111	9.884923988	8.665429385	-0.633517754	-2.304366166	8.917593814	-0.007748578	-1.882121545	8.715747484	-4.159834028	-0.191833299	7.150592843	-1.000179499	-1.032046936	-0.858040369	-1.519969795	5.436366761	-13.33775264	-10.51191167	-22.35034862	10.50752928	-1.137540084	-0.069854434	-5.317488929
7535.393348	-9.852750546	9.170311846	7.902773764	-0.140288678	-2.21731069	8.350884695	0.624786819	-1.142068036	8.015104964	-3.347429594	-0.168250662	6.534615849	-0.722505802	-0.923412251	-0.767327959	-1.228444657	4.942854713	-12.30686729	-9.042634589	-20.65489797	9.653607014	-0.837169871	0.013783072	-4.945892603
8435.393348	-8.897048322	8.594449974	7.32023783	0.503800729	-2.099921952	7.887133582	1.476767624	-0.702962657	7.439289418	-2.469194834	-0.080744807	6.080997138	-0.313470499	-0.798969033	-0.863908227	-0.876802433	4.539794727	-11.41550769	-7.56967434	-19.11211509	8.95190108	-0.476411306	-0.026855166	-4.731616004
9335.393348	-7.984893077	8.117636108	6.744912469	1.462342986	-1.959785187	7.441143325	2.741512876	-0.374271667	6.936057418	-1.318812569	-0.004193704	5.699134077	0.315853971	-0.665673154	-0.870831355	-0.502649247	4.27211338	-10.61705665	-5.836494019	-17.76162769	8.411276335	-0.100395866	-0.020571237	-4.447912892
10235.39335	-6.937159184	7.821337662	6.298046138	2.553251492	-1.726283612	7.137023899	3.929330833	0.048774803	6.491015985	-0.691279227	0.111059709	5.37960611	1.312175201	-0.463150996	-0.98830122	-0.002463986	4.060755967	-9.931327713	-3.81967781	-16.50635731	7.858574862	0.471942682	-0.024240338	-4.293287813
11135.39335	-5.82100503	7.645622882	6.013312712	3.818678418	-1.453047325	6.899952409	5.136585517	0.59953034	6.162611217	-0.028599315	0.276262635	5.108354085	2.256887719	-0.237232147	-0.88303752	0.72124522	3.852328267	-9.370549021	-1.723739873	-15.27802731	7.552637007	1.352654196	0.06998027	-4.067850848
