Time	B2	B3	B4	B5	B6	B7	C2	C3	C4	C5	C6	C7	D2	D3	D4	D5	D6	D7	E2	E3	E4	E5	E6	E7
3019.572596	-1.03236766	-2.742882143	-2.86419382	1.525408655	5.812527957	-0.553855602	2.398202242	-1.14816157	-3.183538924	-9.145591474	7.194043131	3.896753849	-2.610274245	-2.433977875	-1.630267618	-1.025031681	0.349775129	1.712481932	0.048526353	-12.85056517	-8.715927414	1.401200384	-1.926364751	-13.31877811
3919.572596	-1.576957932	-2.573863141	-2.869437375	0.9925712	5.61625849	-0.645207004	1.514966713	-1.262165871	-3.585656681	-8.828533777	6.665801976	3.326087117	-2.121247525	-2.905890492	-2.334885996	-1.551623918	-0.435065831	0.494939812	0.252845891	-11.00090156	-8.010562722	0.652757495	-2.120217131	-11.8229338
4819.572596	-1.525261555	-1.954822301	-2.435852134	0.661929189	5.814960664	-0.470900469	1.295842446	-0.780697428	-3.191430536	-7.898794622	6.692243875	3.033793905	-1.391084952	-2.709466376	-1.933798947	-1.067255798	-0.414889073	0.245907959	0.734981927	-9.289444591	-6.906938528	0.789324429	-1.7593207	-10.2605521
5719.572596	-1.492110924	-1.467423706	-2.13855469	0.488828052	5.866152494	-0.315983543	1.202824544	-0.426007042	-2.805726109	-6.988574606	6.646285321	2.782307802	-0.918497486	-2.470820202	-1.73333569	-0.737775402	-0.452346505	0.072889677	1.044985237	-8.041953478	-6.149711232	0.873295899	-1.552946701	-9.22232803
6619.572596	-1.460888347	-1.152684601	-1.897853596	0.384203021	5.843427533	-0.170039462	1.155680816	-0.116540791	-2.491669328	-6.13781685	6.575260914	2.553854731	-0.553081252	-2.301273128	-1.518020081	-0.361689304	-0.435270253	-0.057167664	1.306737343	-6.9952383	-5.574305208	0.975935757	-1.285541619	-8.403863186
7519.572596	-1.38784616	-0.867042981	-1.664359387	0.378093088	5.863058766	-0.059946836	1.182643496	0.102030747	-2.220190016	-5.246038443	6.505892117	2.416986621	-0.22353727	-2.182804887	-1.341310734	-0.011361158	-0.424535083	-0.110216152	1.554559437	-6.217060676	-5.181155685	1.039901634	-1.145339248	-7.741743265
8419.572596	-1.340283928	-0.662264066	-1.502070535	0.587959885	5.911058895	0.036200981	1.304541944	0.325123375	-1.962739266	-4.150760796	6.424385528	2.288596515	0.17706725	-2.018766796	-1.208336959	0.531675489	-0.374908445	-0.170096443	1.878687161	-5.512424425	-4.804361354	1.181103904	-0.976195861	-7.211264133
9319.572596	-1.252821548	-0.473831779	-1.354685532	0.978632397	5.882800754	0.110382808	1.578984915	0.498864583	-1.735787327	-2.804091564	6.36700483	2.202144057	0.546117024	-1.899225411	-1.023389691	1.293124418	-0.289438735	-0.237211062	2.31375683	-4.916176698	-4.430764005	1.427917029	-0.829441205	-6.701546751
10219.5726	-1.203706932	-0.291443215	-1.195984982	1.605192645	5.900328432	0.195428412	1.988812247	0.738690185	-1.498000643	-1.525553978	6.380585858	2.154703127	1.02523547	-1.678341255	-0.889888059	2.440910125	-0.194731948	-0.247097437	2.857463007	-4.393936812	-4.119935912	1.857243902	-0.637404268	-6.285259845
11119.5726	-1.116989445	-0.09952148	-1.028491315	2.718643913	5.990081263	0.30632225	2.479139606	0.964264992	-1.270905907	-0.042807081	6.42857015	2.09407427	1.645038956	-1.51900046	-0.703652712	4.343203141	-0.005969836	-0.259231187	3.684604621	-3.81600974	-3.810247599	2.486124728	-0.45829408	-5.893430209
