Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
22500	43.61741412	45.57538857	22.05269594	10.16023304	3.903903321	49.66146226	40.59194666	12.88960545	5.120348985	0.925635105	49.01322507	47.67967268	39.58440021	17.76992897	5.457272044	51.35369682	53.31898733	39.28522316	13.10537899	7.20241888
23400	43.48180046	46.32386119	25.40513154	11.99902661	4.843334647	48.89871726	43.0540694	14.69479609	6.038183741	1.181999314	47.46863387	48.716403	42.57034898	21.35761197	6.753712821	49.73648539	53.81561891	43.09606313	16.16430265	8.727907891
24300	42.29999851	46.47862874	28.84375405	14.23289962	5.659412776	48.0390028	44.90816543	16.96247564	7.099406732	1.567185146	46.2271161	49.13609393	45.74739353	25.1452318	8.19917279	50.27309956	54.43979535	45.16654673	19.45524563	10.63221803
25200	40.76275804	46.50335288	32.46721632	16.89144479	6.669933967	48.04920635	46.1765289	19.45418952	8.273935652	2.035485152	45.69153835	49.12090215	48.62879497	28.44550275	9.868460976	50.3558562	54.06044737	46.93848119	23.15071846	12.96825965
26100	38.98540262	45.95510844	36.48187622	19.75175916	7.934910643	47.01421956	46.54792332	22.05743247	9.512708143	2.575867559	44.39718382	49.26157977	50.16907381	31.8404956	11.6701399	50.24702255	53.33621489	48.29460403	27.34619221	15.4932821
27000	37.32681549	44.83757518	40.00822725	22.95006555	9.661620823	45.79926029	46.13608302	25.42721738	10.90709061	3.234392893	43.44637439	48.23966009	52.14017275	35.31611989	13.56015563	49.43668457	52.50927671	48.31746866	31.58723032	18.4620272
27900	36.31232796	43.34809462	43.13161275	26.43926589	11.66358781	44.44594573	44.86838129	29.16250731	12.48231899	3.856914082	42.6739926	47.59273053	52.83044788	38.45861979	15.60211968	48.7482425	51.69423662	48.88635578	35.96303984	21.70657909
28800	35.4382118	42.17462163	44.98170598	30.19742286	13.79210757	43.14093239	43.75493556	32.93836556	14.25638962	4.542398316	40.90241011	46.36890283	53.51132004	41.73810631	17.90190067	47.46431201	50.76697345	48.9453196	40.54075787	25.48873541
29700	34.77977427	40.94860252	46.83194875	34.47140918	16.17282207	41.51419147	42.63562117	36.79336591	16.16197281	5.304259759	38.82300635	44.64406254	53.55960653	43.9325193	20.30591414	45.36098793	48.45085317	49.55082075	44.48799919	29.34938946
30600	33.5637201	39.24873808	47.68804783	38.63830926	18.6964537	39.98645622	41.39700423	39.80273947	18.18283682	6.126907997	36.87268379	44.21269454	53.97305452	46.08952884	22.86408927	43.33195357	46.92957836	49.70773805	47.97778968	33.39034396
31500	32.91560043	38.25474185	48.59076181	42.27469929	21.6742469	38.17664803	40.04931045	43.17685035	20.12585636	6.986486906	35.71265879	43.05665613	51.24101613	47.12583089	25.44618872	41.70531132	44.88080978	48.63942806	50.90076334	37.42631615
32400	31.13302704	37.59185202	48.52192366	45.84110273	24.788479	35.90904034	38.70645047	46.02649164	22.16808985	8.006536781	33.16206746	41.85042313	48.86348435	48.05423054	28.23780122	38.77703707	42.88390514	47.43918693	53.62445175	41.04116504
33300	29.73990982	35.91911654	47.66621452	48.85371261	28.16784444	34.22653435	37.44497522	48.07088492	24.24921	9.213999252	29.78391431	40.49982125	47.55826138	48.03225026	30.99700073	35.68604048	39.77786138	46.96209355	54.84809126	45.02682032
34200	27.32967569	34.74760538	46.73185952	50.48958874	31.23659284	31.07253703	36.06152484	49.54981493	26.26411362	10.4859202	26.53106297	38.97350843	47.14551189	46.54198953	33.52926621	31.94984433	36.87184155	46.92596151	54.35085906	48.57296676
35100	25.06425168	33.12246863	46.19866224	51.23875875	34.56198231	27.85062589	34.38001574	50.50879344	28.40138587	11.8734237	23.95510175	37.15491688	46.15161732	46.8237943	36.21428697	29.13009071	33.38347011	46.13104858	53.24457585	50.02786811
36000	22.98028045	31.56618835	44.193816	50.98927001	38.32739804	25.08253025	32.5621977	51.24331004	30.4815034	13.44059406	21.98861327	35.25687604	44.42272114	45.61921109	38.56320873	27.03141231	30.15608387	45.76495136	52.20406809	49.75885344
36900	21.16360079	29.57315502	43.27328238	49.98016745	41.85592235	21.61011287	30.79976667	50.45603334	32.28690249	14.93980609	20.38298726	33.49851596	43.11877398	42.8444267	40.48146029	25.75601172	27.30433736	43.95145526	51.24186942	50.53790741
37800	19.76780989	27.8815723	42.99467297	49.35780454	43.88402297	20.20042308	29.1056219	50.30449629	33.87010221	16.44982499	19.3211348	31.36063005	41.65752541	42.13060358	41.66718471	24.30684044	25.57489315	42.81306598	50.14933305	50.95867468
38700	17.23143333	26.49681056	42.007756	48.20660998	44.6931933	17.67069138	27.17251895	48.67628847	35.34977677	18.07005598	18.40285473	28.82245138	39.7342437	41.43022417	42.80556194	22.45085924	24.0428129	40.67325809	49.19794744	50.98164055
39600	16.07262295	24.66888442	40.80797406	47.34967967	46.21227264	16.26414315	24.9993419	47.05861691	36.59684862	19.64558273	17.58080767	26.42888277	37.61441441	39.29080259	43.78001598	20.47146801	22.81897842	38.44765962	48.22929219	50.8961073
40500	15.83840957	23.19049325	39.84457812	45.87679731	47.38658108	14.92326018	22.55441085	45.5242489	37.52043877	21.17816617	16.59711359	24.03843915	35.07975574	38.00498992	44.57832575	18.76483537	21.42403961	35.91942576	47.79995823	50.47086822
