"","Time","rep","exp","variable","value","strain","inoc","drytime"
"1",0.843488257777778,12.1,"t0","B2",-0.002753877955,"11237",5,0
"2",1.09348825777778,12.1,"t0","B2",-0.001606305947,"11237",5,0
"3",1.34348825777778,12.1,"t0","B2",-0.001176546716,"11237",5,0
"4",1.59348825777778,12.1,"t0","B2",-0.000602279174,"11237",5,0
"5",1.84348825777778,12.1,"t0","B2",0.000253954014,"11237",5,0
"6",2.09348825777778,12.1,"t0","B2",0.001515543754,"11237",5,0
"7",2.34348825777778,12.1,"t0","B2",0.003514408495,"11237",5,0
"8",2.59348825777778,12.1,"t0","B2",0.006383394278,"11237",5,0
"9",2.84348825833333,12.1,"t0","B2",0.008131928922,"11237",5,0
"10",3.09348825833333,12.1,"t0","B2",0.0108211935,"11237",5,0
"11",3.34348825833333,12.1,"t0","B2",0.01345802371,"11237",5,0
"12",3.59348825833333,12.1,"t0","B2",0.01664832865,"11237",5,0
"13",3.84348825833333,12.1,"t0","B2",0.0207111879,"11237",5,0
"14",4.09348825833333,12.1,"t0","B2",0.02388864044,"11237",5,0
"15",4.34348825833333,12.1,"t0","B2",0.02955235288,"11237",5,0
"16",4.59348825833333,12.1,"t0","B2",0.0348979544,"11237",5,0
"17",4.84348825833333,12.1,"t0","B2",0.0399585423,"11237",5,0
"18",5.09348825833333,12.1,"t0","B2",0.04548534419,"11237",5,0
"19",5.34348825833333,12.1,"t0","B2",0.04997527424,"11237",5,0
"20",5.59348825833333,12.1,"t0","B2",0.05440935821,"11237",5,0
"21",5.84348825833333,12.1,"t0","B2",0.05771604077,"11237",5,0
"22",6.09348825833333,12.1,"t0","B2",0.05950177768,"11237",5,0
"23",6.34348825833333,12.1,"t0","B2",0.05825177954,"11237",5,0
"24",6.59348825833333,12.1,"t0","B2",0.05787203555,"11237",5,0
"25",6.84348825833333,12.1,"t0","B2",0.05564772366,"11237",5,0
"26",7.09348825833333,12.1,"t0","B2",0.05537911756,"11237",5,0
"27",7.34348825833333,12.1,"t0","B2",0.05459413626,"11237",5,0
"28",7.59348825833333,12.1,"t0","B2",0.05229034081,"11237",5,0
"29",7.84348825833333,12.1,"t0","B2",0.05016636696,"11237",5,0
"30",8.09348825833333,12.1,"t0","B2",0.04617296119,"11237",5,0
"31",8.34348825833333,12.1,"t0","B2",0.04232888978,"11237",5,0
"32",8.59348825833333,12.1,"t0","B2",0.03860616698,"11237",5,0
"33",8.84348825833333,12.1,"t0","B2",0.03377298827,"11237",5,0
"34",9.09348825833333,12.1,"t0","B2",0.02874610196,"11237",5,0
"35",9.34348825833333,12.1,"t0","B2",0.02517682017,"11237",5,0
"36",9.59348825833333,12.1,"t0","B2",0.02258089207,"11237",5,0
"37",9.84348825833333,12.1,"t0","B2",0.02074418103,"11237",5,0
"38",10.0934882583333,12.1,"t0","B2",0.01952733362,"11237",5,0
"39",10.3434882583333,12.1,"t0","B2",0.01851617341,"11237",5,0
"40",10.5934882583333,12.1,"t0","B2",0.01767130648,"11237",5,0
"41",10.8434882583333,12.1,"t0","B2",0.01669245656,"11237",5,0
"42",11.0934882583333,12.1,"t0","B2",0.015531255,"11237",5,0
"43",11.3434882583333,12.1,"t0","B2",0.01446783862,"11237",5,0
"44",11.5934882583333,12.1,"t0","B2",0.01354928129,"11237",5,0
"45",11.8434882583333,12.1,"t0","B2",0.01275078008,"11237",5,0
"46",12.0934882583333,12.1,"t0","B2",0.01198232321,"11237",5,0
"47",12.3434882583333,12.1,"t0","B2",0.01129311602,"11237",5,0
"48",12.5934882583333,12.1,"t0","B2",0.01071844095,"11237",5,0
"49",12.8434882583333,12.1,"t0","B2",0.01018265524,"11237",5,0
"50",13.0934882583333,12.1,"t0","B2",0.009735596722,"11237",5,0
"51",13.3434882583333,12.1,"t0","B2",0.009349078454,"11237",5,0
"52",13.5934882583333,12.1,"t0","B2",0.008960455132,"11237",5,0
"53",13.8434882583333,12.1,"t0","B2",0.008661507468,"11237",5,0
"54",14.0934882583333,12.1,"t0","B2",0.008371956882,"11237",5,0
"55",14.3434882583333,12.1,"t0","B2",0.008124331612,"11237",5,0
"56",14.5934882583333,12.1,"t0","B2",0.007919344917,"11237",5,0
"57",14.8434882583333,12.1,"t0","B2",0.007699140352,"11237",5,0
"58",15.0934882583333,12.1,"t0","B2",0.007507827304,"11237",5,0
"59",15.3434882583333,12.1,"t0","B2",0.007386413739,"11237",5,0
"60",15.5934882583333,12.1,"t0","B2",0.00723933819,"11237",5,0
"61",15.8434882583333,12.1,"t0","B2",0.007113446861,"11237",5,0
"62",16.0934882583333,12.1,"t0","B2",0.007024266218,"11237",5,0
"63",16.3434882583333,12.1,"t0","B2",0.006900713156,"11237",5,0
"64",16.5934882583333,12.1,"t0","B2",0.006807793012,"11237",5,0
"65",16.8434882583333,12.1,"t0","B2",0.006686353833,"11237",5,0
"66",17.0934882583333,12.1,"t0","B2",0.006602789038,"11237",5,0
"67",17.3434882583333,12.1,"t0","B2",0.006503476806,"11237",5,0
"68",17.5934882583333,12.1,"t0","B2",0.006380087203,"11237",5,0
"69",17.8434882583333,12.1,"t0","B2",0.006293863245,"11237",5,0
"70",18.0934882583333,12.1,"t0","B2",0.006223902847,"11237",5,0
"71",18.3434882583333,12.1,"t0","B2",0.006109344352,"11237",5,0
"72",18.5934882583333,12.1,"t0","B2",0.006052768415,"11237",5,0
"73",18.8434882583333,12.1,"t0","B2",0.005993268862,"11237",5,0
"74",19.0934882583333,12.1,"t0","B2",0.005908259511,"11237",5,0
"75",19.3434882583333,12.1,"t0","B2",0.005892340079,"11237",5,0
"76",19.5934882583333,12.1,"t0","B2",0.005797766076,"11237",5,0
"77",19.8434882583333,12.1,"t0","B2",0.00570698849,"11237",5,0
"78",20.0934882583333,12.1,"t0","B2",0.005667307134,"11237",5,0
"79",20.3434882583333,12.1,"t0","B2",0.005632436518,"11237",5,0
"80",20.5934882583333,12.1,"t0","B2",0.005528619132,"11237",5,0
"81",20.8434882583333,12.1,"t0","B2",0.005494363611,"11237",5,0
"82",21.0934882583333,12.1,"t0","B2",0.005388236683,"11237",5,0
"83",21.3434882583333,12.1,"t0","B2",0.005325371218,"11237",5,0
"84",21.5934882583333,12.1,"t0","B2",0.005210829484,"11237",5,0
"85",21.8434882583333,12.1,"t0","B2",0.005162275187,"11237",5,0
"86",22.0934882583333,12.1,"t0","B2",0.00510476233,"11237",5,0
"87",22.3434882583333,12.1,"t0","B2",0.00502319343,"11237",5,0
"88",22.5934882583333,12.1,"t0","B2",0.005012588131,"11237",5,0
"89",22.8434882583333,12.1,"t0","B2",0.004967746631,"11237",5,0
"90",23.0934882583333,12.1,"t0","B2",0.004903393753,"11237",5,0
"91",23.3434882583333,12.1,"t0","B2",0.004890271833,"11237",5,0
"92",23.5934882583333,12.1,"t0","B2",0.004909089935,"11237",5,0
"93",23.8434882583333,12.1,"t0","B2",0.004907606684,"11237",5,0
"94",0.830638153611111,12.1,"t7","B2",-0.001640760634,"11237",5,168
"95",1.08063815361111,12.1,"t7","B2",-0.001729270329,"11237",5,168
"96",1.33063815361111,12.1,"t7","B2",-0.001414179873,"11237",5,168
"97",1.58063815361111,12.1,"t7","B2",-0.001086291031,"11237",5,168
"98",1.83063815361111,12.1,"t7","B2",-0.000636171014,"11237",5,168
