Time	B2	B3	B4	B5	B6	B7	C2	C3	C4	C5	C6	C7	D2	D3	D4	D5	D6	D7	E2	E3	E4	E5	E6	E7
2992.454136	5.000715452	2.961334012	-0.201859624	1.890827263	0.552772323	-2.19581819	4.752782024	0.582629799	2.289163328	3.52294869	-2.679579084	-3.212210352	-3.785058258	-4.340202224	-17.56085526	-0.39943865	-4.878317325	-4.783906896	0.365113942	-8.953396227	-3.258316164	4.068158334	-1.669089897	-1.530910639
3892.454136	4.373467391	2.021721547	-0.675982349	1.50775525	0.248134581	-1.743075371	4.382566507	0.35740697	1.210145267	2.862340161	-1.876925163	-2.942261071	-3.12914662	-2.523085376	-14.78876231	-0.52708403	-4.292417393	-4.461205355	0.359757971	-6.346283466	-2.912078573	3.577094068	-0.803560305	-1.603625023
4792.454136	4.03625108	1.515702691	-0.851981231	1.263421481	0.123697179	-1.279248597	4.281107343	0.347627885	0.75400141	2.49622422	-1.248038515	-2.458047883	-2.723056253	-1.350003772	-12.62618085	-0.364906669	-3.810567578	-4.00955261	0.501979491	-4.763071829	-2.571455082	3.164297779	-0.265409715	-1.632130323
5692.454136	3.754819086	1.196583865	-0.950649112	1.053559847	0.035477375	-0.933866181	4.206444334	0.310013506	0.453138579	2.2579698	-0.84961773	-2.154257912	-2.409185374	-0.656655723	-11.04178554	-0.29040365	-3.447909846	-3.69028729	0.674293753	-3.717439008	-2.359230201	2.866660925	0.052434452	-1.681510274
6592.454136	3.640421283	0.922638279	-0.944204945	0.94237908	-0.075498334	-0.650088345	4.175020005	0.321712015	0.222179325	2.071161838	-0.594886878	-1.918070471	-2.198301365	-0.227699529	-9.779133758	-0.179553682	-3.240799842	-3.475020407	0.874859957	-3.050531126	-2.223464737	2.675734081	0.245835731	-1.720952828
7492.454136	3.540510845	0.770991755	-0.952850501	0.926986332	-0.159878101	-0.42411128	4.132400457	0.304425541	0.050040475	2.080441834	-0.37575864	-1.71995473	-2.008930245	0.130118803	-8.791319376	-0.075282834	-3.008225672	-3.30340003	1.204683053	-2.493982257	-2.0947372	2.549623594	0.410486225	-1.723094306
8392.454136	3.619214797	0.665671737	-0.949022092	1.053286217	-0.171099436	-0.258184325	4.193084749	0.311570177	0.040484981	2.291211746	-0.230182816	-1.524653533	-1.834078239	0.401492223	-7.935206093	0.128638909	-2.792834091	-3.138042293	1.670588994	-1.986276981	-1.913273452	2.417313956	0.56124584	-1.73607995
9292.454136	3.880773411	0.64603746	-0.842415134	1.371169438	-0.149146251	-0.115105953	4.332646333	0.402299861	-0.005820127	2.711785247	-0.056206768	-1.335410725	-1.654876915	0.621010586	-7.235399723	0.370189023	-2.637802324	-2.97076439	2.43487617	-1.564080175	-1.814423127	2.392572545	0.622836442	-1.739338039
10192.45414	4.422701788	0.680217465	-0.78145676	1.955024739	-0.054067874	0.009752608	4.534543044	0.448683169	0.015623331	3.59793916	0.148343622	-1.227368682	-1.43176584	0.8154944	-6.668552361	0.773171853	-2.386387049	-2.849318295	3.485937566	-1.182028587	-1.683914482	2.457050275	0.732842062	-1.673056425
11092.45414	5.303334277	0.769408168	-0.652969605	2.992424905	0.024403114	0.122252958	4.854414576	0.579714212	0.093193204	5.005216999	0.393667691	-1.089290649	-1.188380486	0.99168702	-6.122300472	1.48233289	-2.103584022	-2.722073604	5.06248407	-0.745507849	-1.552271003	2.537345812	0.832457155	-1.656139447
