"","Time","rep","exp","variable","value","strain","inoc","drytime"
"1",0.822546443055556,7.1,"t0","B2",2.1530809e-05,"11069",5,0
"2",1.07254644305556,7.1,"t0","B2",0.000121379992,"11069",5,0
"3",1.32254644305556,7.1,"t0","B2",0.000459894573,"11069",5,0
"4",1.57254644305556,7.1,"t0","B2",0.000767719008,"11069",5,0
"5",1.82254644305556,7.1,"t0","B2",0.001154636862,"11069",5,0
"6",2.07254644305556,7.1,"t0","B2",0.001721525759,"11069",5,0
"7",2.32254644305556,7.1,"t0","B2",0.00261357442,"11069",5,0
"8",2.57254644305556,7.1,"t0","B2",0.004024871002,"11069",5,0
"9",2.82254644444444,7.1,"t0","B2",0.006281580045,"11069",5,0
"10",3.07254644444444,7.1,"t0","B2",0.009751846742,"11069",5,0
"11",3.32254644444444,7.1,"t0","B2",0.01240687968,"11069",5,0
"12",3.57254644444444,7.1,"t0","B2",0.01460076962,"11069",5,0
"13",3.82254644444444,7.1,"t0","B2",0.0178599823,"11069",5,0
"14",4.07254644444444,7.1,"t0","B2",0.02176668375,"11069",5,0
"15",4.32254644444444,7.1,"t0","B2",0.0259025891,"11069",5,0
"16",4.57254644444444,7.1,"t0","B2",0.03139224861,"11069",5,0
"17",4.82254644444444,7.1,"t0","B2",0.03655431049,"11069",5,0
"18",5.07254644444444,7.1,"t0","B2",0.04050080369,"11069",5,0
"19",5.32254644444444,7.1,"t0","B2",0.04514878683,"11069",5,0
"20",5.57254644444444,7.1,"t0","B2",0.0476216775,"11069",5,0
"21",5.82254644444444,7.1,"t0","B2",0.04898461331,"11069",5,0
"22",6.07254644444444,7.1,"t0","B2",0.04954214011,"11069",5,0
"23",6.32254644444444,7.1,"t0","B2",0.05033420066,"11069",5,0
"24",6.57254644444444,7.1,"t0","B2",0.0501904115,"11069",5,0
"25",6.82254644444444,7.1,"t0","B2",0.04892193516,"11069",5,0
"26",7.07254644444444,7.1,"t0","B2",0.0478066061,"11069",5,0
"27",7.32254644444444,7.1,"t0","B2",0.04640231512,"11069",5,0
"28",7.57254644444444,7.1,"t0","B2",0.04400458545,"11069",5,0
"29",7.82254644444444,7.1,"t0","B2",0.04231209763,"11069",5,0
