"","Time","rep","exp","variable","value","strain","inoc","drytime"
"1",0.818121581944444,9.1,"t0","B2",0.01024365198,"11106",5,0
"2",1.06812158194444,9.1,"t0","B2",0.008643605675,"11106",5,0
"3",1.31812158194444,9.1,"t0","B2",0.007871024645,"11106",5,0
"4",1.56812158194444,9.1,"t0","B2",0.00726173931,"11106",5,0
"5",1.81812158194444,9.1,"t0","B2",0.006830198601,"11106",5,0
"6",2.06812158194444,9.1,"t0","B2",0.00646653632,"11106",5,0
"7",2.31812158194444,9.1,"t0","B2",0.006234363858,"11106",5,0
"8",2.56812158194444,9.1,"t0","B2",0.006140378365,"11106",5,0
"9",2.81812158055556,9.1,"t0","B2",0.006037282295,"11106",5,0
"10",3.06812158055556,9.1,"t0","B2",0.005981556715,"11106",5,0
"11",3.31812158055556,9.1,"t0","B2",0.00599470724,"11106",5,0
"12",3.56812158055556,9.1,"t0","B2",0.006048457048,"11106",5,0
"13",3.81812158055556,9.1,"t0","B2",0.006102951592,"11106",5,0
"14",4.06812158055556,9.1,"t0","B2",0.006181492671,"11106",5,0
"15",4.31812158055556,9.1,"t0","B2",0.006320475532,"11106",5,0
"16",4.56812158055556,9.1,"t0","B2",0.006604335545,"11106",5,0
"17",4.81812158055556,9.1,"t0","B2",0.006858056722,"11106",5,0
"18",5.06812158055556,9.1,"t0","B2",0.007283341746,"11106",5,0
"19",5.31812158055556,9.1,"t0","B2",0.007820675532,"11106",5,0
"20",5.56812158055556,9.1,"t0","B2",0.008448115263,"11106",5,0
"21",5.81812158055556,9.1,"t0","B2",0.00916838036,"11106",5,0
"22",6.06812158055556,9.1,"t0","B2",0.01008969468,"11106",5,0
"23",6.31812158055556,9.1,"t0","B2",0.01086799577,"11106",5,0
"24",6.56812158055556,9.1,"t0","B2",0.0116261472,"11106",5,0
"25",6.81812158055556,9.1,"t0","B2",0.01197865781,"11106",5,0
"26",7.06812158055556,9.1,"t0","B2",0.0122602292,"11106",5,0
"27",7.31812158055556,9.1,"t0","B2",0.01295701255,"11106",5,0
"28",7.56812158055556,9.1,"t0","B2",0.01411734626,"11106",5,0
"29",7.81812158055556,9.1,"t0","B2",0.01466455315,"11106",5,0
"30",8.06812158055556,9.1,"t0","B2",0.01569402945,"11106",5,0
"31",8.31812158055556,9.1,"t0","B2",0.0165886476,"11106",5,0
"32",8.56812158055556,9.1,"t0","B2",0.01754496932,"11106",5,0
"33",8.81812158055556,9.1,"t0","B2",0.01851862708,"11106",5,0
"34",9.06812158055556,9.1,"t0","B2",0.01935068316,"11106",5,0
"35",9.31812158055556,9.1,"t0","B2",0.02038038837,"11106",5,0
"36",9.56812158055556,9.1,"t0","B2",0.02123048789,"11106",5,0
"37",9.81812158055556,9.1,"t0","B2",0.02255627715,"11106",5,0
"38",10.0681215805556,9.1,"t0","B2",0.02307945606,"11106",5,0
"39",10.3181215805556,9.1,"t0","B2",0.0243671099,"11106",5,0
"40",10.5681215805556,9.1,"t0","B2",0.02555042429,"11106",5,0
"41",10.8181215805556,9.1,"t0","B2",0.02641960259,"11106",5,0
"42",11.0681215805556,9.1,"t0","B2",0.02735668518,"11106",5,0
"43",11.3181215805556,9.1,"t0","B2",0.02823523702,"11106",5,0
"44",11.5681215805556,9.1,"t0","B2",0.02867762642,"11106",5,0
"45",11.8181215805556,9.1,"t0","B2",0.02883355711,"11106",5,0
"46",12.0681215805556,9.1,"t0","B2",0.02924619183,"11106",5,0
"47",12.3181215805556,9.1,"t0","B2",0.03020453929,"11106",5,0
"48",12.5681215805556,9.1,"t0","B2",0.02992896468,"11106",5,0
"49",12.8181215805556,9.1,"t0","B2",0.03078543842,"11106",5,0
"50",13.0681215805556,9.1,"t0","B2",0.03080969906,"11106",5,0
"51",13.3181215805556,9.1,"t0","B2",0.03093104369,"11106",5,0
"52",13.5681215805556,9.1,"t0","B2",0.03108753849,"11106",5,0
"53",13.8181215805556,9.1,"t0","B2",0.03085989992,"11106",5,0
"54",14.0681215805556,9.1,"t0","B2",0.03082744826,"11106",5,0
"55",14.3181215805556,9.1,"t0","B2",0.03040465103,"11106",5,0
"56",14.5681215805556,9.1,"t0","B2",0.0304543509,"11106",5,0
"57",14.8181215805556,9.1,"t0","B2",0.03031776972,"11106",5,0
"58",15.0681215805556,9.1,"t0","B2",0.02972551989,"11106",5,0
"59",15.3181215805556,9.1,"t0","B2",0.02963822156,"11106",5,0
"60",15.5681215805556,9.1,"t0","B2",0.02900630365,"11106",5,0
