"","Time","rep","exp","variable","value","strain","inoc","drytime"
"1",0.823815326666667,6.1,"t0","B2",-0.01433156895,"11046",5,0
"2",1.07381532666667,6.1,"t0","B2",-0.01210707022,"11046",5,0
"3",1.32381532666667,6.1,"t0","B2",-0.01032291238,"11046",5,0
"4",1.57381532666667,6.1,"t0","B2",-0.008852477662,"11046",5,0
"5",1.82381532666667,6.1,"t0","B2",-0.00747093648,"11046",5,0
"6",2.07381532666667,6.1,"t0","B2",-0.005880344052,"11046",5,0
"7",2.32381532666667,6.1,"t0","B2",-0.003838263635,"11046",5,0
"8",2.57381532666667,6.1,"t0","B2",-0.001258588405,"11046",5,0
"9",2.82381532777778,6.1,"t0","B2",0.002022695942,"11046",5,0
"10",3.07381532777778,6.1,"t0","B2",0.004741266514,"11046",5,0
"11",3.32381532777778,6.1,"t0","B2",0.00762006483,"11046",5,0
"12",3.57381532777778,6.1,"t0","B2",0.01125423146,"11046",5,0
"13",3.82381532777778,6.1,"t0","B2",0.01569109168,"11046",5,0
"14",4.07381532777778,6.1,"t0","B2",0.02054515515,"11046",5,0
"15",4.32381532777778,6.1,"t0","B2",0.02452833006,"11046",5,0
"16",4.57381532777778,6.1,"t0","B2",0.03075240967,"11046",5,0
"17",4.82381532777778,6.1,"t0","B2",0.03636664662,"11046",5,0
"18",5.07381532777778,6.1,"t0","B2",0.04103249281,"11046",5,0
"19",5.32381532777778,6.1,"t0","B2",0.04522367888,"11046",5,0
"20",5.57381532777778,6.1,"t0","B2",0.04868584919,"11046",5,0
"21",5.82381532777778,6.1,"t0","B2",0.05214219339,"11046",5,0
"22",6.07381532777778,6.1,"t0","B2",0.05343139505,"11046",5,0
"23",6.32381532777778,6.1,"t0","B2",0.05292489489,"11046",5,0
"24",6.57381532777778,6.1,"t0","B2",0.05258084698,"11046",5,0
"25",6.82381532777778,6.1,"t0","B2",0.05141331117,"11046",5,0
"26",7.07381532777778,6.1,"t0","B2",0.04899475357,"11046",5,0
"27",7.32381532777778,6.1,"t0","B2",0.04707499899,"11046",5,0
"28",7.57381532777778,6.1,"t0","B2",0.04677127587,"11046",5,0
"29",7.82381532777778,6.1,"t0","B2",0.04637768141,"11046",5,0
"30",8.07381532777778,6.1,"t0","B2",0.04575174407,"11046",5,0
"31",8.32381532777778,6.1,"t0","B2",0.044558062,"11046",5,0
"32",8.57381532777778,6.1,"t0","B2",0.04238830709,"11046",5,0
"33",8.82381532777778,6.1,"t0","B2",0.03830915938,"11046",5,0
"34",9.07381532777778,6.1,"t0","B2",0.03387333761,"11046",5,0
"35",9.32381532777778,6.1,"t0","B2",0.02983726324,"11046",5,0
"36",9.57381532777778,6.1,"t0","B2",0.02573988184,"11046",5,0
"37",9.82381532777778,6.1,"t0","B2",0.0225218144,"11046",5,0
"38",10.0738153277778,6.1,"t0","B2",0.01996556173,"11046",5,0
"39",10.3238153277778,6.1,"t0","B2",0.0178962474,"11046",5,0
"40",10.5738153277778,6.1,"t0","B2",0.01633498639,"11046",5,0
"41",10.8238153277778,6.1,"t0","B2",0.01517939502,"11046",5,0
"42",11.0738153277778,6.1,"t0","B2",0.01421653902,"11046",5,0
"43",11.3238153277778,6.1,"t0","B2",0.0133904373,"11046",5,0
"44",11.5738153277778,6.1,"t0","B2",0.01272595892,"11046",5,0
"45",11.8238153277778,6.1,"t0","B2",0.01208381739,"11046",5,0
"46",12.0738153277778,6.1,"t0","B2",0.01152554851,"11046",5,0
"47",12.3238153277778,6.1,"t0","B2",0.0110027971,"11046",5,0
"48",12.5738153277778,6.1,"t0","B2",0.01056409592,"11046",5,0
"49",12.8238153277778,6.1,"t0","B2",0.01009736928,"11046",5,0
"50",13.0738153277778,6.1,"t0","B2",0.009695082714,"11046",5,0
"51",13.3238153277778,6.1,"t0","B2",0.009268708533,"11046",5,0
"52",13.5738153277778,6.1,"t0","B2",0.008895613037,"11046",5,0
"53",13.8238153277778,6.1,"t0","B2",0.008553855398,"11046",5,0
"54",14.0738153277778,6.1,"t0","B2",0.008210712634,"11046",5,0
"55",14.3238153277778,6.1,"t0","B2",0.007899176458,"11046",5,0
"56",14.5738153277778,6.1,"t0","B2",0.007635335341,"11046",5,0
"57",14.8238153277778,6.1,"t0","B2",0.007401291273,"11046",5,0
"58",15.0738153277778,6.1,"t0","B2",0.007165424539,"11046",5,0
"59",15.3238153277778,6.1,"t0","B2",0.006948852909,"11046",5,0
"60",15.5738153277778,6.1,"t0","B2",0.0067432867,"11046",5,0
"61",15.8238153277778,6.1,"t0","B2",0.006551829457,"11046",5,0
"62",16.0738153277778,6.1,"t0","B2",0.006403292935,"11046",5,0
"63",16.3238153277778,6.1,"t0","B2",0.006220596273,"11046",5,0
"64",16.5738153277778,6.1,"t0","B2",0.006098300912,"11046",5,0
"65",16.8238153277778,6.1,"t0","B2",0.00589955362,"11046",5,0
"66",17.0738153277778,6.1,"t0","B2",0.005813745869,"11046",5,0
"67",17.3238153277778,6.1,"t0","B2",0.005717805867,"11046",5,0
"68",17.5738153277778,6.1,"t0","B2",0.005618706858,"11046",5,0
"69",17.8238153277778,6.1,"t0","B2",0.005549053223,"11046",5,0
"70",18.0738153277778,6.1,"t0","B2",0.005476850515,"11046",5,0
"71",18.3238153277778,6.1,"t0","B2",0.005392121315,"11046",5,0
"72",18.5738153277778,6.1,"t0","B2",0.005367709928,"11046",5,0
"73",18.8238153277778,6.1,"t0","B2",0.005323470048,"11046",5,0
"74",19.0738153277778,6.1,"t0","B2",0.005290930727,"11046",5,0
"75",19.3238153277778,6.1,"t0","B2",0.005267488219,"11046",5,0
"76",19.5738153277778,6.1,"t0","B2",0.005250902505,"11046",5,0
"77",19.8238153277778,6.1,"t0","B2",0.005215109328,"11046",5,0
"78",20.0738153277778,6.1,"t0","B2",0.005215297676,"11046",5,0
"79",20.3238153277778,6.1,"t0","B2",0.005220416314,"11046",5,0
"80",20.5738153277778,6.1,"t0","B2",0.005214563576,"11046",5,0
"81",20.8238153277778,6.1,"t0","B2",0.005240979329,"11046",5,0
"82",21.0738153277778,6.1,"t0","B2",0.0052219048,"11046",5,0
"83",21.3238153277778,6.1,"t0","B2",0.005196546775,"11046",5,0
"84",21.5738153277778,6.1,"t0","B2",0.005226901326,"11046",5,0
"85",21.8238153277778,6.1,"t0","B2",0.005212054316,"11046",5,0
"86",22.0738153277778,6.1,"t0","B2",0.005215723998,"11046",5,0
"87",22.3238153277778,6.1,"t0","B2",0.005170497275,"11046",5,0
"88",22.5738153277778,6.1,"t0","B2",0.005162014159,"11046",5,0
"89",22.8238153277778,6.1,"t0","B2",0.005184857858,"11046",5,0
"90",23.0738153277778,6.1,"t0","B2",0.005188144479,"11046",5,0
"91",23.3238153277778,6.1,"t0","B2",0.005172186858,"11046",5,0
"92",23.5738153277778,6.1,"t0","B2",0.005214306181,"11046",5,0
"93",23.8238153277778,6.1,"t0","B2",0.005205711921,"11046",5,0
"94",0.823741435,6.1,"t7","B2",-0.000281335416,"11046",5,168
"95",1.073741435,6.1,"t7","B2",-0.000654035473,"11046",5,168
"96",1.323741435,6.1,"t7","B2",-0.000749366654,"11046",5,168
"97",1.573741435,6.1,"t7","B2",-0.000745249734,"11046",5,168
"98",1.823741435,6.1,"t7","B2",-0.000599002744,"11046",5,168
"99",2.073741435,6.1,"t7","B2",-0.000132075956,"11046",5,168
"100",2.323741435,6.1,"t7","B2",0.000715104731,"11046",5,168
"101",2.573741435,6.1,"t7","B2",0.002232260128,"11046",5,168
"102",2.82374143611111,6.1,"t7","B2",0.004062328888,"11046",5,168
"103",3.07374143611111,6.1,"t7","B2",0.005145238186,"11046",5,168
"104",3.32374143611111,6.1,"t7","B2",0.006878426002,"11046",5,168
"105",3.57374143611111,6.1,"t7","B2",0.008842201551,"11046",5,168
"106",3.82374143611111,6.1,"t7","B2",0.01125804432,"11046",5,168
"107",4.07374143611111,6.1,"t7","B2",0.01446026373,"11046",5,168
"108",4.32374143611111,6.1,"t7","B2",0.01949811768,"11046",5,168
"109",4.57374143611111,6.1,"t7","B2",0.02650421936,"11046",5,168
"110",4.82374143611111,6.1,"t7","B2",0.0309790209,"11046",5,168
"111",5.07374143611111,6.1,"t7","B2",0.03582165067,"11046",5,168
"112",5.32374143611111,6.1,"t7","B2",0.03919847224,"11046",5,168
"113",5.57374143611111,6.1,"t7","B2",0.04171360099,"11046",5,168
"114",5.82374143611111,6.1,"t7","B2",0.04490485469,"11046",5,168
"115",6.07374143611111,6.1,"t7","B2",0.0468780759,"11046",5,168
"116",6.32374143611111,6.1,"t7","B2",0.04910179554,"11046",5,168
"117",6.57374143611111,6.1,"t7","B2",0.04974012714,"11046",5,168
"118",6.82374143611111,6.1,"t7","B2",0.0494804456,"11046",5,168
"119",7.07374143611111,6.1,"t7","B2",0.04836633498,"11046",5,168
"120",7.32374143611111,6.1,"t7","B2",0.04780943097,"11046",5,168
"121",7.57374143611111,6.1,"t7","B2",0.04675956646,"11046",5,168
"122",7.82374143611111,6.1,"t7","B2",0.04464123077,"11046",5,168
"123",8.07374143611111,6.1,"t7","B2",0.0440540696,"11046",5,168
"124",8.32374143611111,6.1,"t7","B2",0.04347785483,"11046",5,168
"125",8.57374143611111,6.1,"t7","B2",0.041992714,"11046",5,168
"126",8.82374143611111,6.1,"t7","B2",0.04052435117,"11046",5,168
"127",9.07374143611111,6.1,"t7","B2",0.03825599714,"11046",5,168
"128",9.32374143611111,6.1,"t7","B2",0.03477581252,"11046",5,168
"129",9.57374143611111,6.1,"t7","B2",0.03157116575,"11046",5,168
"130",9.82374143611111,6.1,"t7","B2",0.02854747927,"11046",5,168
"131",10.0737414361111,6.1,"t7","B2",0.02582141347,"11046",5,168
"132",10.3237414361111,6.1,"t7","B2",0.02341891496,"11046",5,168
"133",10.5737414361111,6.1,"t7","B2",0.0212545149,"11046",5,168
"134",10.8237414361111,6.1,"t7","B2",0.0194210758,"11046",5,168
"135",11.0737414361111,6.1,"t7","B2",0.01766160648,"11046",5,168
"136",11.3237414361111,6.1,"t7","B2",0.0162927164,"11046",5,168
"137",11.5737414361111,6.1,"t7","B2",0.01508003455,"11046",5,168
"138",11.8237414361111,6.1,"t7","B2",0.01409996657,"11046",5,168
"139",12.0737414361111,6.1,"t7","B2",0.01331403289,"11046",5,168
"140",12.3237414361111,6.1,"t7","B2",0.01259254264,"11046",5,168
"141",12.5737414361111,6.1,"t7","B2",0.01193639222,"11046",5,168
"142",12.8237414361111,6.1,"t7","B2",0.01121246529,"11046",5,168
"143",13.0737414361111,6.1,"t7","B2",0.01060708484,"11046",5,168
"144",13.3237414361111,6.1,"t7","B2",0.0101970258,"11046",5,168
"145",13.5737414361111,6.1,"t7","B2",0.009747246882,"11046",5,168
"146",13.8237414361111,6.1,"t7","B2",0.009386225873,"11046",5,168
"147",14.0737414361111,6.1,"t7","B2",0.009133890999,"11046",5,168
"148",14.3237414361111,6.1,"t7","B2",0.008917713483,"11046",5,168
"149",14.5737414361111,6.1,"t7","B2",0.008647328691,"11046",5,168
"150",14.8237414361111,6.1,"t7","B2",0.008440993543,"11046",5,168
"151",15.0737414361111,6.1,"t7","B2",0.008285886903,"11046",5,168
