Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
32400	35.69290515	40.91590302	46.69886528	43.8296837	21.33511866	35.82758847	39.66797044	45.40792777	13.81491436	3.393627681	38.49435546	35.20143868	42.98639276	53.64657706	32.72348337	25.50456444	41.43843318	49.39433081	52.78270315	45.73386941
33300	34.09797981	40.62413411	45.0375833	45.26580377	24.06491864	34.85479149	38.43706886	47.83241986	15.09112792	3.795497535	36.43302687	34.1612355	41.6697182	52.8703712	35.1019386	23.06855153	40.02618105	49.01482274	51.97643789	49.27529577
34200	32.12870348	39.57610451	43.10487395	45.4317577	26.79998077	32.36387755	37.06313286	49.0925755	16.51612483	4.266648162	33.40225345	32.98282165	40.6404651	51.1427967	37.40055693	21.08080025	38.15140604	47.21788686	51.4090169	51.6030271
35100	29.8968347	38.52241531	41.38098581	45.80134586	29.58336628	30.41570587	35.34260201	50.02106602	18.44337234	4.828823944	30.43919919	31.72791818	38.72625565	49.80754424	39.83793264	19.54349207	36.18613778	45.72073759	49.75378653	52.04059951
36000	27.56382984	37.53647503	40.7807474	45.62076135	32.34917857	28.78139753	33.61969467	50.21587626	20.85900762	5.48909022	27.90722866	29.9391052	37.06488511	46.80517975	41.32241834	18.18611335	34.05875911	44.29559936	47.79746142	50.99637992
36900	25.6798679	36.58457245	40.36510523	45.42557482	34.58851994	26.89515292	31.77033549	49.68252019	23.52665636	6.285535294	25.74472217	28.5336818	34.97037346	44.25116694	42.31648609	16.92104714	31.97669359	42.30837129	45.10087438	50.44416482
37800	23.34595422	35.51386783	39.69898144	44.86911435	36.41089209	24.15472224	29.9057309	48.37855751	26.51372734	6.919794938	24.16209897	27.15840812	33.42690687	41.37903981	41.11976709	15.73457864	29.47466393	40.60369965	42.09207624	50.12744018
38700	21.26201332	34.46037264	38.16780732	43.12301805	37.58099142	21.67828864	28.07676925	46.34412255	29.42057927	7.675254447	22.58253742	25.72016579	31.86098056	39.48030033	39.7363707	14.56367569	26.94344422	38.47400265	39.65348934	49.2832037
39600	19.27344545	32.42815423	37.76816987	41.88711574	38.31587297	19.32887019	26.54785558	45.23110509	32.37194416	8.469337483	20.89052184	24.32600292	29.84560696	36.96471252	39.09370645	13.49065586	24.35267501	36.61978088	36.91126867	49.44941805
40500	17.75050055	30.74103929	36.54008212	40.19339232	39.19472181	17.66649872	25.06717813	44.51449103	35.51477864	9.271137368	19.57465714	23.05224247	27.54569734	33.60866751	38.35468136	12.5883239	22.07354032	34.55371266	33.25909518	47.97923534
41400	16.52000723	29.31086776	35.23760263	38.88721157	39.58554583	15.17516681	23.33924089	42.65729289	38.06308025	9.978653903	18.1986861	21.70146477	25.37438357	29.90029127	37.82008568	11.91168756	20.30174677	31.98007552	29.42083911	47.06720813
42300	15.62675884	27.97806021	33.79836175	38.45114914	40.32064677	14.04242875	21.66213735	41.88112685	40.19910979	10.71647754	17.12250834	20.39984526	23.34759319	27.25417657	37.85034882	11.29377487	19.25617984	28.90075532	26.33817912	46.67777687
43200	14.72698648	26.21030153	32.2161531	37.7732712	40.57126524	12.74574232	19.69206919	40.06466771	42.17044918	11.50104648	16.04051325	19.18166746	22.03280251	24.02846281	37.44125993	10.77557992	18.3443663	25.99952346	22.82008973	45.13187096
44100	13.93178887	24.45327149	30.14582778	37.02166933	40.48530479	12.12632266	17.98796193	38.1011196	44.14129757	12.41807118	15.18263551	18.00285563	20.62498154	20.30042145	36.83172378	10.32445823	17.4068618	23.20523846	18.90391569	44.10512459
45000	13.27315879	22.69832713	28.55705376	36.61260096	39.65040672	11.24895007	16.59189213	35.81661359	45.48572381	13.30764219	14.37893861	16.816625	18.97436206	16.50746035	35.68011316	9.906634148	16.24037026	20.99631851	14.65541275	41.97581581
45900	12.62208017	21.17693607	26.49471813	35.29600495	38.59284692	10.75022825	15.39459755	33.25894254	45.89026803	14.2740913	13.63783462	15.69026321	17.27310532	13.47523846	34.59474452	9.546771281	15.09744239	19.80473729	11.00053972	40.48100889
46800	11.91032899	19.56101829	24.85700784	33.57091436	37.68416542	9.984615862	14.12188039	31.95859968	46.44735809	15.29848522	12.99394263	15.2259804	15.9034773	9.749108232	33.84937972	9.247427119	14.13133896	18.95058026	7.25221627	38.28657135
47700	11.23838479	17.48382248	22.69020728	32.53746186	36.09058091	9.155485901	13.29110187	30.44853167	46.40447133	16.35568701	12.45527469	14.81612727	14.7546412	6.116830883	33.06450883	9.008372069	13.29140012	18.02478754	3.687532586	36.16425241
48600	10.63381159	15.61506371	21.25492423	30.89608682	35.51742955	8.657766619	12.51354455	28.42211611	45.70175935	17.44164919	11.93072137	14.4667489	13.76573116	3.397033084	32.427577	8.777056595	12.51500322	16.95049745	1.236881325	33.9366346
49500	10.23193795	14.69889194	19.81710113	29.3691107	34.83799028	8.364665029	11.99431356	26.00472084	45.29574238	18.66329169	11.49049111	14.10578909	12.91021837	0.052756605	31.21625371	8.560345394	11.87399598	15.77052087	-1.884399463	31.18780141
50400	10.02594045	14.1150284	18.43031967	27.31943327	34.09531397	8.294268674	11.52722279	24.52537217	43.84439129	19.96768249	11.12528979	13.71755339	12.37413028	-1.979419498	30.37537169	8.317860181	11.26795706	14.79700449	-3.850436524	28.29541967
51300	9.499718636	13.55440752	17.08781107	25.37230935	33.13178405	8.370702123	11.07309043	21.878784	43.09009586	21.24186292	10.73405692	13.33097172	11.85218208	-4.545807073	28.89909315	8.148380345	10.84993452	13.96111661	-6.506041878	24.70012518
52200	9.003900867	12.89970247	16.26001429	23.86340355	32.16192578	8.177010008	10.65004455	19.68189952	40.66969619	22.2151593	10.43512229	12.81083933	11.29629658	-7.051657283	27.64284934	7.969882473	10.39157335	13.08996888	-9.188930734	21.19941035
53100	8.537297882	12.2088599	15.86878028	22.26509738	31.1089238	7.948265776	10.23083193	17.54906874	39.94143856	23.33640808	10.12920621	12.38373773	10.83815848	-8.923806539	26.29493021	7.785555418	9.952934946	12.36290385	-11.36189022	18.88319464
54000	8.225763144	11.52286753	15.56662253	21.04324072	30.12475287	7.745324214	9.929164871	16.00423219	38.85736331	24.56235155	9.897245749	11.93841905	10.3557104	-10.85443675	25.14640134	7.614383571	9.512435497	11.5895082	-13.50369479	17.45938687
54900	7.963933159	10.84742875	15.20070476	19.70636961	29.03812721	7.644485007	9.637913842	14.56059726	37.55692857	25.83224334	9.696628497	11.51550989	9.909809243	-12.36029428	24.1107892	7.432896395	9.026027517	10.87413605	-15.27258375	16.1594439
55800	7.721064249	10.30420515	14.86977665	18.79145622	27.65235843	7.621196029	9.564908127	13.73438649	35.7001364	27.07791638	9.506627825	11.20473598	9.404400279	-13.89671545	23.10228443	7.321981549	8.613311494	10.23274906	-17.09760728	14.88089849
56700	7.510845893	9.800516934	14.42856531	18.23675484	26.52849149	7.712344269	9.534936577	12.63226886	34.32408383	28.49492728	9.340981127	10.88578055	8.916611915	-15.59582776	21.95370734	7.174613482	8.255952942	9.631519468	-19.0434187	13.72994535
57600	7.27376129	9.414390773	14.12796664	17.93991045	25.92073604	7.811819108	9.438617476	12.01271169	32.10555407	29.96677541	9.21064118	10.60816821	8.511659681	-16.71690748	20.93161648	7.032614531	7.940810887	9.030248373	-20.37811677	12.63281927
58500	7.108693545	9.090311939	13.7859625	17.37230614	24.71514464	7.877894369	9.384254461	11.37633961	30.28240128	31.21300059	9.070151037	10.34223432	8.07084859	-19.1026772	19.63018607	6.973009578	7.704787008	8.615432246	-22.83675896	11.53378979
59400	7.030658965	8.789685861	13.24361739	16.65196681	23.71750266	7.793608932	9.273532823	10.79409589	27.99530977	31.91723934	8.960360433	10.12734274	7.757605167	-19.74654224	18.2358929	6.888333592	7.493788346	8.229367808	-23.396779	10.67186921
60300	7.003362913	8.532895841	12.7231928	16.08912551	22.62690881	7.758277407	9.273430595	10.27985153	25.90841408	32.37707479	8.843725213	9.932020941	7.471084835	-21.43966167	17.16602516	6.827879288	7.356210808	7.831960462	-25.00385703	9.832135708
61200	6.881076548	8.316096238	12.19723398	15.72242803	21.31141188	7.689149928	9.215772447	9.990417583	23.0901249	32.84928109	8.780385596	9.730508031	7.23365624	-22.64194578	15.85709942	6.785977465	7.195491666	7.447333315	-26.03962754	9.06066128
62100	6.649747236	8.091692082	11.48293211	14.86436236	20.2141574	7.686164203	9.167423273	9.595950742	20.9809426	33.18290011	8.712311633	9.528630221	7.105665002	-23.29677445	14.72043292	6.721838398	6.9911262	7.096720862	-26.51899016	8.412497623
63000	6.549828506	7.908420746	11.07792218	14.12330744	18.99944376	7.717914873	9.177266135	9.180631798	18.90730548	33.071358	8.631417148	9.339793989	7.002125373	-24.63929062	13.46877456	6.62549772	6.827770461	6.774346491	-27.67824887	7.739862825
63900	6.376905628	7.740843224	10.76313106	13.55090201	18.21975621	7.708787322	9.10006761	8.946709528	17.50810495	33.17285308	8.574343929	9.20191267	7.168779266	-24.66813262	12.44034182	6.550976179	6.716719965	6.556753546	-27.55145551	7.261532945
64800	6.27888245	7.597210062	10.32761888	13.23077828	17.72592491	7.764269556	9.05795653	8.605744856	15.51395131	32.9204252	8.480423169	9.034942739	7.254604256	-24.29010943	11.75588658	6.469836226	6.604129937	6.336599658	-27.07252107	6.810652278
65700	6.182979714	7.451176421	9.999485618	12.88295298	17.14825122	7.805807919	9.052950516	8.264031078	13.72211978	32.51641551	8.454863343	8.880328153	7.218311284	-24.14440427	11.29246486	6.36245221	6.510030105	6.181692808	-26.79297525	6.394389736
66600	6.087458636	7.337315362	9.720780829	12.31011525	16.07419336	7.831161057	9.002513834	7.965901946	12.50668411	32.0659316	8.422503827	8.708400843	7.175429538	-23.70131066	10.90514094	6.337269099	6.404499963	6.026018108	-26.24993306	6.060666449
67500	5.966745814	7.275790935	9.337112437	11.84635569	15.17635143	7.869062305	8.989819834	7.77074815	11.5341884	31.5025378	8.387279237	8.521511566	7.068158572	-23.39161994	10.49777639	6.237603395	6.302310175	5.892469385	-25.87402922	5.746989341
68400	5.909602314	7.183831241	9.041836466	11.50338545	14.42908074	7.924059802	8.979338321	7.654318707	10.88401931	30.90880744	8.338964083	8.329520069	6.969984636	-23.50021254	10.05651654	6.175301054	6.175542592	5.771289552	-25.95203244	5.411009764
69300	5.800879357	7.087596626	8.823275479	11.18408142	13.69268624	7.909119927	8.957298241	7.60175509	10.44694487	30.33795799	8.306497457	8.191239639	6.853150531	-23.44151519	9.648583907	6.113882523	6.139072109	5.63342974	-25.86163632	5.130158219
70200	5.742695201	6.986138641	8.620481326	10.67315178	13.01658104	7.951603779	8.913679545	7.481537887	10.2218248	29.45270098	8.258651395	8.019303217	6.788270982	-23.03115636	9.292014323	6.080936497	6.08352663	5.556791224	-25.43448736	4.911220269
71100	5.691057479	6.928416465	8.487495896	10.37422698	12.58610193	7.986467918	8.938397352	7.38679446	9.946165593	28.5917568	8.214062776	7.888053931	6.716054354	-22.05924354	9.004067153	6.044930781	6.011067417	5.467249995	-24.41974697	4.724453736
72000	5.668085326	6.897245683	8.376177789	10.13707671	12.10273609	7.999383064	8.909806884	7.290441714	9.706660771	27.79814285	8.19929895	7.747698376	6.66670572	-21.25483372	8.657911576	5.998991585	5.980943793	5.479420964	-23.56476128	4.547003878
72900	5.63830539	6.855842222	8.204076649	9.928123106	11.64289517	8.05983075	8.890690638	7.20485209	9.488795999	26.68545475	8.178886727	7.663016336	6.598132131	-20.73536493	8.318881886	5.996848616	5.933065262	5.405599182	-23.02688644	4.394274821
73800	5.531307297	6.785577066	8.185682028	9.688169385	11.21398987	8.09007581	8.868657916	7.160800554	9.23866716	25.29477152	8.145534557	7.542669559	6.490186546	-19.90340312	7.946175157	5.989595204	5.870122936	5.361690076	-22.12073082	4.251830662
74700	5.486327311	6.714361607	8.088240056	9.494398965	10.86417006	8.142671619	8.879835639	7.093881365	9.047200894	23.91374596	8.12297583	7.403473757	6.401152461	-18.92504261	7.567896355	5.961626816	5.804893765	5.337618304	-21.14167837	4.156810424
75600	5.409207657	6.581012215	8.050027925	9.310743416	10.51101943	8.156364616	8.853129666	7.063433374	8.894816954	22.29521639	8.114501434	7.309215945	6.318249945	-17.92627647	7.223883169	5.949911478	5.764512578	5.30309834	-20.02220645	4.046448674
76500	5.304471769	6.447530825	7.936780601	9.063691893	10.30616537	8.189444492	8.839096291	7.013188762	8.720251705	20.60800347	8.099799245	7.229453509	6.269549601	-16.62200846	6.897785177	5.946178831	5.70350025	5.344271641	-18.66282551	4.03467325
77400	5.206386404	6.36328484	7.896853143	8.867672275	9.948050492	8.229403992	8.844401217	6.970183143	8.582560249	18.85264757	8.065518077	7.126219899	6.225644832	-15.45429259	6.641168827	5.942208789	5.655502648	5.335059466	-17.39793268	3.964114997
78300	5.11644324	6.271596063	7.887516262	8.77899134	9.577980739	8.265906658	8.837960029	6.978481491	8.50293372	17.04928209	8.021691739	7.059578512	6.242384726	-13.532002	6.432391577	5.943059172	5.628112761	5.377774486	-15.48484132	3.971255031
79200	5.033686673	6.193053999	7.840500671	8.651979286	9.273125143	8.256731662	8.83166802	6.979135682	8.41751577	15.41387847	7.965797797	6.996486955	6.228957144	-11.81477238	6.23736637	5.942117327	5.618753103	5.400613267	-13.70340339	3.941939961
80100	4.918834888	6.102968339	7.811192072	8.55380729	8.930970455	8.292494209	8.810515877	6.977497409	8.28496038	13.81750157	7.993228105	6.899726868	6.162174729	-10.35179443	6.058038347	5.938723058	5.566542166	5.449798977	-12.21165327	3.93737307
81000	4.819079787	5.989030501	7.728731437	8.367485324	8.628386654	8.315354277	8.820074869	6.978206231	8.225272242	12.72184621	7.945143618	6.813645265	6.110756415	-8.941487981	5.917056084	5.906653734	5.492273201	5.436728426	-10.79050996	3.91962104
81900	4.742209133	5.877730394	7.680452679	8.177317748	8.29504228	8.31032116	8.806763689	6.932644136	8.10468554	11.54676596	7.938358213	6.770084285	6.060908614	-7.590240949	5.776557472	5.866506472	5.444995836	5.483054423	-9.415165368	3.920560763
82800	4.64259956	5.820665045	7.663509622	8.061337021	8.027974378	8.293098739	8.80012367	6.93907483	8.046194996	10.61098777	7.877039925	6.729326761	6.067346678	-6.273480159	5.664232411	5.817655329	5.40179443	5.468337434	-8.05704398	3.944402071
83700	4.567098631	5.740790258	7.636551385	8.047689257	7.777017672	8.355291332	8.789636409	6.945814216	8.016042975	9.898980789	7.868133412	6.705898361	6.100706152	-5.009251551	5.589476409	5.769468354	5.374824571	5.458645886	-6.753371556	3.918999991
84600	4.499695922	5.6711626	7.674552944	7.955702618	7.508359099	8.353666316	8.767032711	6.949933607	7.946304137	9.229132866	7.855718801	6.609149212	6.070982614	-3.896558255	5.485323347	5.749577357	5.300940697	5.456134714	-5.697490593	3.921113196
85500	4.422158912	5.576811366	7.648648936	7.933009369	7.198633646	8.367313103	8.784635537	6.943890317	7.918063537	8.691437958	7.841290512	6.581611693	6.067460955	-3.15779099	5.424356665	5.709628557	5.287768405	5.462065975	-4.917112426	3.904098787
86400	4.353320798	5.508418054	7.59113385	7.854977844	6.926723156	8.417802707	8.789748113	6.959818725	7.913232406	8.260346567	7.853481232	6.537476654	6.057431351	-2.581068268	5.379866689	5.701152233	5.249543154	5.449244667	-4.364652248	3.879923624
