Time	B2	B3	B4	B5	B6	B7	C2	C3	C4	C5	C6	C7	D2	D3	D4	D5	D6	D7	E2	E3	E4	E5	E6	E7
3066.471184	-1.930992416	1.215198461	24.31492216	-2.112194353	0.319102184	2.168917904	-3.285051518	2.446856835	26.09090702	-5.341152693	3.238246297	-0.917205985	-1.435516334	-1.428264165	-1.267917264	-1.579023346	2.492210172	-0.304892482	0.524410232	0.945374781	-2.523626131	1.453292936	5.393907569	-1.111030337
3966.471184	-1.306915749	1.182205149	19.4673773	-1.543487872	0.521910333	2.032936162	-2.440530351	1.919498139	20.51212644	-4.832706092	2.440500802	-0.563440939	-1.22071959	-1.522429919	-0.929751265	-1.504782861	1.668054892	-0.349152683	0.886589296	0.810362354	-1.849242117	1.075277331	4.475016259	-1.055921024
4866.471184	-0.677207794	0.96382762	17.24792571	-1.131059929	0.716738627	1.958229864	-1.808964197	1.596643197	17.79043996	-4.27475928	2.081881203	-0.175666102	-1.026639189	-1.480180533	-0.59745213	-1.355266175	1.247015537	-0.309391016	1.182021826	0.740071655	-1.33006583	0.582591026	3.905688446	-1.043096283
5766.471184	-0.065623927	0.867109438	15.29300718	-0.898273457	0.868819107	1.917672681	-1.277469715	1.405385092	15.55415971	-4.056735721	1.840153638	0.07516714	-0.811595014	-1.39094837	-0.422718253	-1.242847444	0.894820575	-0.467342595	1.495389261	0.754583243	-1.005572703	0.281132355	3.400186042	-1.190162884
6666.471184	0.600576877	0.764666181	13.50096887	-0.640920879	0.952872226	1.862487946	-0.857988884	1.221369312	13.57164738	-3.90375483	1.696928766	0.228897238	-0.605636284	-1.357011943	-0.305141695	-1.139402787	0.57527065	-0.576396356	1.955985698	0.851066519	-0.768489638	0.097736841	2.991951398	-1.329398754
7566.471184	1.499532521	0.686238467	11.73496909	-0.45029045	1.064560406	1.805578522	-0.543106156	1.115851264	11.67642655	-3.812926759	1.627991209	0.305716257	-0.398550511	-1.269496705	-0.234642277	-0.964680847	0.395681537	-0.679351068	2.684020412	0.937567631	-0.611647981	0.087940981	2.640454948	-1.411553942
8466.471184	2.585852905	0.676625067	10.27980359	-0.117599505	1.117056979	1.784498758	-0.205059264	1.020613712	10.14461756	-3.642223165	1.589180595	0.389302947	-0.075093719	-1.163927324	-0.201456693	-0.660608297	0.246878299	-0.653448697	3.817692761	1.09622217	-0.476027862	0.074900059	2.425468042	-1.47761996
9366.471184	3.740804826	0.688323706	9.237135341	0.407043439	1.180357431	1.772514952	0.105986455	0.941102542	9.011537421	-3.399771797	1.527000477	0.369816246	0.413971987	-1.079222503	-0.140209937	-0.238123034	0.11099668	-0.645534803	5.000650034	1.25688129	-0.401885309	0.220600213	2.202437193	-1.427132216
10266.47118	5.037902337	0.777545813	8.505120267	1.279569529	1.256889136	1.748693368	0.501497064	0.871637673	8.180755607	-3.043626696	1.516840805	0.397674418	1.112021589	-0.958504041	-0.124273719	0.501795055	0.091184043	-0.629151061	6.317072234	1.509903048	-0.30064232	0.490252002	2.048174974	-1.429470207
11166.47118	6.550174364	0.952833639	7.933070081	2.462085626	1.384433431	1.724602841	1.018680255	0.890716608	7.61377426	-2.492413115	1.501899202	0.395810122	2.043895739	-0.801046239	-0.08214995	1.594513798	0.086700158	-0.602469078	7.566679549	1.852346168	-0.182219723	0.993287192	1.935454853	-1.42279343
