Time	B2	B3	B4	B5	B6	B7	C2	C3	C4	C5	C6	C7	D2	D3	D4	D5	D6	D7	E2	E3	E4	E5	E6	E7
3019.407691	-1.104158748	-2.370210934	2.549838997	-6.238202725	-0.636514062	-1.139125501	-0.447092657	-0.617918607	2.312359728	-1.892255735	1.08926254	-0.919339665	-1.953318563	-3.322927809	-1.99049328	-2.88916635	-6.533304655	-3.04225553	-3.993929543	-14.40445626	-5.39623457	-5.229850536	-3.819530842	-8.535444077
3919.407691	-1.331819174	-1.926042752	2.466746673	-5.169267405	-0.596142738	-0.613924073	-0.410214145	-0.340022246	1.900004546	-1.425515679	0.79303472	-0.5209482	-1.734110694	-3.067415286	-2.396473409	-2.625342946	-5.800506978	-2.907709513	-3.144244344	-11.91917805	-4.747070244	-4.620115984	-3.310130594	-7.269150823
4819.407691	-1.321252107	-1.519398312	2.451015845	-4.263213012	-0.471212597	-0.353147606	-0.162322577	-0.267450392	1.743850194	-0.874923855	0.71771819	-0.125922371	-1.408926575	-2.715755979	-2.392083772	-2.110903067	-5.006040839	-2.708510471	-2.426855688	-10.03199963	-4.060147081	-3.881260722	-2.829734286	-6.171099103
5719.407691	-1.263388112	-1.245588935	2.43614875	-3.523235137	-0.371747612	-0.155481277	0.046542828	-0.210254537	1.536515382	-0.355798903	0.67101524	0.150591528	-1.141328684	-2.462350858	-2.296045991	-1.537573517	-4.380402559	-2.565809804	-1.841532928	-8.68606671	-3.516926223	-3.166587241	-2.417991542	-5.383187071
6619.407691	-1.188735773	-1.056423848	2.335479385	-2.657314501	-0.252840814	0.000934556	0.333157052	-0.190781979	1.376248685	0.252511334	0.624609885	0.316177598	-0.841188207	-2.27243206	-2.245654541	-0.880426375	-3.864482102	-2.434178657	-1.268871562	-7.638960152	-3.086804944	-2.371939233	-2.157682615	-4.829124119
7519.407691	-1.09912896	-0.852509923	2.29098887	-1.619630005	-0.117861275	0.115775647	0.607319371	-0.11400329	1.249159329	1.138970382	0.658708243	0.497171012	-0.46278077	-2.074587402	-2.106343117	-0.033417247	-3.404665631	-2.274842429	-0.652037608	-6.79657506	-2.740115684	-1.396122256	-1.847801339	-4.321790723
8419.407691	-0.963211239	-0.766214196	2.270192312	-0.18115844	0.063428855	0.250306863	1.013567857	0.021847744	1.140741033	2.402410749	0.80451255	0.66178746	0.040486168	-1.881486058	-1.96448411	1.261834816	-2.938710684	-2.110883976	0.247741985	-6.074205146	-2.40084808	-0.137563202	-1.514179819	-3.943660911
9319.407691	-0.829068084	-0.585113554	2.247813097	1.990140046	0.339700386	0.388689947	1.639938982	0.142369114	1.085136045	4.179541823	1.024894356	0.754773199	0.672811288	-1.678483058	-1.764586424	3.138115701	-2.411718865	-1.981350551	1.429829459	-5.373108994	-2.057028521	1.327450766	-1.15943788	-3.632083782
10219.40769	-0.633593205	-0.478712355	2.283897869	5.343794146	0.860226296	0.58756049	2.475233943	0.304094504	1.152242249	6.711836099	1.447729453	0.902262267	1.589929899	-1.455683498	-1.58545216	4.94572974	-1.712976411	-1.838983753	3.107476782	-4.704299675	-1.7162988	3.229109866	-0.698662428	-3.353359498
11119.40769	-0.424002985	-0.319656393	2.348819623	8.406361085	1.528017728	0.773082569	3.676321998	0.551948012	1.151353569	8.537821191	2.035829024	1.092948705	2.870535834	-1.146969224	-1.356497593	6.846015343	-0.857570636	-1.666650354	5.389190612	-3.92968124	-1.364857346	5.664334165	-0.028716558	-3.093870691
