Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
2700	3.821700917	2.001563343	4.338934978	4.347565523	7.398195752	4.149526538	3.057955474	4.751491295	4.727435509	8.575789625	1.948015638	5.234858708	2.822640878	3.092919935	2.161445473	-3.341782245	4.679646592	-1.204436204	2.572539196	-1.329727188
3600	2.363378271	-0.574441507	0.138363095	0.954456796	3.677109001	0.77575266	-1.423973716	-1.029207287	0.322526298	2.774313523	0.194456052	0.687368118	-1.386840244	-1.080077214	-1.562693375	-3.111540501	1.403111116	-3.216364015	0.965058854	-2.815407398
4500	2.541330366	-0.583183354	-0.078282102	0.847260726	2.649730571	0.491346934	-1.452270456	-0.932148618	0.745646691	2.038787615	1.57492098	0.621114542	-0.929148412	-0.551753299	-1.098299076	-0.62877779	1.344466982	-2.416445853	1.136574573	-2.063866304
5400	3.035119988	-0.532977247	-0.134404583	0.63686574	1.977521285	0.262203416	-1.447429249	-0.834429971	0.898697163	1.544708564	2.167252695	0.621933274	-0.68342303	-0.12432345	-0.848798151	1.534521453	1.369152292	-1.968274773	1.136483299	-1.632613316
6300	3.90840715	-0.445543204	-0.157865214	0.484338683	1.565115634	0.162785636	-1.459988526	-0.783165128	0.909575021	1.184916252	3.219861211	0.813867987	-0.581264468	0.07966337	-0.743712376	3.450774429	1.494749902	-1.670962951	1.082429084	-1.480689175
7200	4.539491212	-0.277001681	-0.211273626	0.364464116	1.240113239	0.227023123	-1.474496023	-0.781549151	0.891200855	0.936164244	4.494449265	1.235337562	-0.500814979	0.19986174	-0.712195903	4.571453533	1.801091761	-1.481827209	0.994171231	-1.37267568
8100	4.989825252	-0.035321317	-0.211207065	0.264549752	1.005896295	0.481869918	-1.409441825	-0.727284818	0.846622965	0.758245053	6.039076768	1.948402783	-0.397078128	0.225818827	-0.687525191	5.302363649	2.346688201	-1.317269981	0.942624752	-1.343115519
9000	5.445291534	0.351284197	-0.175525791	0.203177186	0.840994763	0.782538711	-1.316407605	-0.735466733	0.846823316	0.571490362	7.184245869	3.079482684	-0.213612399	0.237696662	-0.680056098	6.505238693	3.304919092	-1.134564822	0.904095231	-1.321078288
9900	6.161539792	0.915699992	-0.133318301	0.129411432	0.703182372	1.162450179	-1.17871143	-0.712940185	0.807332729	0.452035594	8.356097887	4.44128417	0.027221328	0.266210609	-0.672450555	8.222882626	4.893952205	-0.939620773	0.891534099	-1.301543118
10800	7.185831825	1.791774032	0.008811953	0.099510613	0.599584672	1.623638675	-0.976362245	-0.658226895	0.811175837	0.36061813	10.09492151	6.113915746	0.418303474	0.335972925	-0.637810376	10.58023147	6.700037025	-0.665013079	0.910896952	-1.308594976
11700	8.621643432	3.078779844	0.208768129	0.112338184	0.532653184	2.189513856	-0.760219827	-0.580075901	0.816118486	0.307673864	12.34568663	7.954327772	1.014312907	0.409478084	-0.599354871	13.5999588	8.042348914	-0.326610491	0.954886087	-1.273509005
12600	10.35338187	4.866133926	0.477836009	0.129047002	0.459387884	2.950258312	-0.491204438	-0.553744067	0.819322492	0.244956553	15.10418012	9.138919037	1.54452449	0.499039893	-0.576582444	17.61197399	8.681565116	0.065799881	1.006369374	-1.2699611
13500	12.53852806	6.318957001	0.874952515	0.143999822	0.429454815	3.912375724	-0.154513167	-0.481020312	0.859527654	0.200173468	18.58473629	10.74729552	1.902476507	0.691513588	-0.542567595	23.06061406	10.07959675	0.70836487	1.13625613	-1.198831627
14400	15.47817554	7.205245085	1.400349763	0.172284841	0.399514705	5.167716096	0.305764459	-0.385158756	0.904574922	0.172208342	22.94648542	12.91016451	2.626362005	0.911405754	-0.509648852	28.51064375	12.12444854	1.720888709	1.296348414	-1.183335136
15300	19.8260513	8.664324228	2.187747027	0.268178237	0.360047734	6.789807051	0.958429152	-0.265637987	0.937863899	0.187033282	28.10944973	15.43316875	3.817523565	1.299757878	-0.445700854	33.79772216	14.97168351	3.219396422	1.542555846	-1.14004198
16200	24.28242511	10.4891992	3.380080957	0.438018161	0.364049589	8.733301055	1.665800519	-0.075097064	0.987855462	0.145318024	32.68752739	18.41271322	5.500097607	1.710548374	-0.375665305	39.09052856	18.79059281	4.954096508	1.955153379	-1.045404157
