"","Time","rep","exp","variable","value","strain","inoc","drytime"
"1",0.801016058325341,13.1,"t0","B2",-0.00657018121987842,"11243",5,0
"2",1.05101605832534,13.1,"t0","B2",-0.00574184321399915,"11243",5,0
"3",1.30101605832534,13.1,"t0","B2",-0.00520425519586998,"11243",5,0
"4",1.55101605832534,13.1,"t0","B2",-0.00477487281412355,"11243",5,0
"5",1.80101605832534,13.1,"t0","B2",-0.0043345778379932,"11243",5,0
"6",2.05101605832534,13.1,"t0","B2",-0.00384041397539751,"11243",5,0
"7",2.30101605832534,13.1,"t0","B2",-0.0031553601320191,"11243",5,0
"8",2.55101605832534,13.1,"t0","B2",-0.00220251630475414,"11243",5,0
"9",2.80101605832534,13.1,"t0","B2",-0.000769327988883759,"11243",5,0
"10",3.05101605832534,13.1,"t0","B2",0.00143602889782629,"11243",5,0
"11",3.30101605832534,13.1,"t0","B2",0.00378963694158327,"11243",5,0
"12",3.55101605832534,13.1,"t0","B2",0.00579599260187766,"11243",5,0
"13",3.80101605832534,13.1,"t0","B2",0.00796149331206267,"11243",5,0
"14",4.05101605832534,13.1,"t0","B2",0.00935848280271036,"11243",5,0
"15",4.30101605832534,13.1,"t0","B2",0.0125096844353148,"11243",5,0
"16",4.55101605832534,13.1,"t0","B2",0.0162816503234743,"11243",5,0
"17",4.80101605832534,13.1,"t0","B2",0.0207078233235278,"11243",5,0
"18",5.05101605832534,13.1,"t0","B2",0.024783434432087,"11243",5,0
"19",5.30101605832534,13.1,"t0","B2",0.029401457938785,"11243",5,0
"20",5.55101605832534,13.1,"t0","B2",0.0343029643433374,"11243",5,0
"21",5.80101605832534,13.1,"t0","B2",0.0386922694174027,"11243",5,0
"22",6.05101605832534,13.1,"t0","B2",0.0418406971508064,"11243",5,0
"23",6.30101605832534,13.1,"t0","B2",0.0443487390318122,"11243",5,0
"24",6.55101605832534,13.1,"t0","B2",0.0458804323094913,"11243",5,0
"25",6.80101605832534,13.1,"t0","B2",0.0472348981500395,"11243",5,0
"26",7.05101605832534,13.1,"t0","B2",0.0482067690862296,"11243",5,0
"27",7.30101605832534,13.1,"t0","B2",0.0483441641097812,"11243",5,0
"28",7.55101605832534,13.1,"t0","B2",0.0478847809564211,"11243",5,0
"29",7.80101605832534,13.1,"t0","B2",0.0470176811186148,"11243",5,0
"30",8.05101605832534,13.1,"t0","B2",0.0462625450232943,"11243",5,0
"31",8.30101605832534,13.1,"t0","B2",0.0462017963296108,"11243",5,0
