Time	B2	B3	B4	B5	B6	B7	C2	C3	C4	C5	C6	C7	D2	D3	D4	D5	D6	D7	E2	E3	E4	E5	E6	E7
3033.628798	3.125623473	-0.036252403	-2.320958879	0.115960989	-8.749154	1.299403225	-1.562784977	-3.093177385	1.646961549	3.335304948	-2.5613566	-16.61875573	-1.280396322	-0.546478852	3.119651593	-4.75326629	4.52091419	1.967503525	-0.984898353	10.6467775	-7.514682765	-14.69959968	4.836886107	-5.786393454
3933.628798	2.818736322	0.312903125	-1.931529162	0.465077998	-7.741275831	1.113361338	-1.305435715	-2.691064477	1.429576968	3.050383596	-2.08119859	-14.30607121	-0.877688799	-0.623201563	3.125366106	-3.447412358	3.96312192	1.536087365	-0.498344896	9.288319877	-6.473055768	-12.04421741	4.293360039	-5.531481081
4833.628798	2.468698303	0.64791637	-1.606789758	0.60754865	-6.913013968	1.085490281	-1.035391591	-2.358162539	1.365102309	2.865010703	-1.659244601	-12.44458245	-0.613200296	-0.683440289	2.992660424	-2.938322252	3.57332136	1.278590362	-0.12834263	8.248359914	-5.801405022	-10.20224068	3.844948635	-5.351629668
5733.628798	2.248177903	0.828217452	-1.404662	0.634645881	-6.36829295	0.967793586	-0.756462746	-2.111708559	1.263212346	2.7434707	-1.363581579	-11.04003298	-0.423162918	-0.740488828	2.812350325	-2.594633918	3.28257111	1.008785498	-0.016469599	7.465598714	-5.597019774	-8.888308889	3.430457306	-5.202779544
6633.628798	2.159408299	0.922421525	-1.304496535	0.720420892	-5.961192854	0.939107057	-0.436165003	-1.948610312	1.190334951	2.665175922	-1.102502812	-9.99923517	-0.215678173	-0.816341445	2.642105074	-2.308305844	2.942425836	0.80809871	0.161135631	6.850664374	-5.380910137	-7.861418115	3.11465848	-5.175017985
7533.628798	2.318749546	1.035871465	-1.264620122	0.797115489	-5.612872151	0.779394703	-0.005113946	-1.747504029	1.079549528	2.664326916	-0.93549	-9.095152767	0.0658817	-0.822113008	2.473578601	-2.036681631	2.708121907	0.632758336	0.262161223	6.333698071	-5.312484865	-7.153953469	2.868446537	-5.10651852
8433.628798	2.639790978	1.083337417	-1.25006311	0.885436073	-5.317387748	0.759847338	0.71265222	-1.605776691	1.049073616	2.842124181	-0.743581197	-8.32424901	0.492011498	-0.760529854	2.384566052	-1.599508812	2.542617326	0.448934268	0.418239761	5.982573265	-5.236502686	-6.39022209	2.637498156	-5.028078368
9333.628798	3.213826771	1.278302024	-1.117408979	1.123338246	-5.075016528	0.687601686	1.395526956	-1.368649804	1.039140545	3.182749495	-0.608563795	-7.689452409	1.086693947	-0.668220353	2.289200256	-1.190537377	2.368446017	0.32884749	0.550215062	5.65056296	-5.134888039	-5.282705585	2.555658809	-4.968064747
10233.6288	3.881427803	1.398623684	-1.062881971	1.422693462	-4.868569191	0.657886014	2.31898286	-1.144997	1.035511657	3.764374067	-0.406163129	-7.073699662	2.099297369	-0.478576102	2.214096532	-0.604616124	2.266028563	0.236592845	0.741847893	5.380192103	-5.017765968	-4.115123606	2.478892938	-4.922641616
11133.6288	4.894327554	1.584168802	-0.999035879	1.883763532	-4.589918818	0.653747136	3.482359626	-0.880404159	1.084030949	4.838516281	-0.203544619	-6.581754484	3.346297382	-0.254017688	2.253823376	0.375365727	2.213325859	0.155193332	0.995328395	5.207164184	-4.949473625	-2.624085303	2.447862921	-4.779859301
12033.6288	6.168263089	1.860362885	-0.846999736	2.581297987	-4.35634756	0.622359133	4.822595958	-0.530047486	1.196441376	6.322840253	0.028303548	-6.127219873	4.670402245	0.023530394	2.289210759	1.711458344	2.22201518	0.098999449	1.426906018	5.042687142	-4.793068623	-0.901736861	2.492553369	-4.683599419
12933.6288	7.566450935	2.231859454	-0.730951713	3.463397582	-4.087210156	0.656520352	6.094853436	-0.083150463	1.31355741	7.343801366	0.30755298	-5.704491721	5.889347193	0.453031682	2.336866713	3.376273441	2.321662151	0.063137549	1.968736893	4.966177585	-4.497938898	0.705297761	2.67136545	-4.599465661
